ano,mes,orgao,ds_fonte_recurso,ds_cd_aplicacao_fixo,ds_alinea,ds_subalinea,vl_arrecadacao
2021,02,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,110 - GERAL,16909900 - Outros Serviços,16909911 - Outros Serviços - Principal,"62.927,01"
2021,02,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,100 - GERAL TOTAL,24181000 - Transferência de Convênios da União e de suas Entidades,24181051 - Transferências de Convênios da União destinadas a Programas de Saneamento Básico - Principal,"688.425,86"
2021,02,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,110 - GERAL,13210000 - Juros e Correções Monetárias,13210011 - Remuneração de Depósitos Bancários - Principal,"49.187,04"
2021,02,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,110 - GERAL,16909900 - Outros Serviços,16909913 - Outros Serviços - Dívida Ativa,"401.862,30"
2021,03,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,110 - GERAL,19901200 - Encargos Legais pela Inscrição em Dívida Ativa e Receitas de Ônus de Sucumbência,19901221 - Ônus de Sucumbência - Principal,"41.202,56"
2021,03,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,02 - TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS,100 - GERAL TOTAL,13210000 - Juros e Correções Monetárias,13210011 - Remuneração de Depósitos Bancários - Principal,"1.589,47"
2021,03,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,110 - GERAL,16100100 - Serviços Administrativos e Comerciais Gerais,16100111 - Serviços Administrativos e Comerciais Gerais - Principal,"-364.560,37"
2021,03,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,110 - GERAL,19909900 - Outras Receitas,19909911 - Outras Receitas - Primárias - Principal,"285.607,58"
2021,03,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,100 - GERAL TOTAL,13210000 - Juros e Correções Monetárias,13210011 - Remuneração de Depósitos Bancários - Principal,"0,10"
2021,03,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,110 - GERAL,16100100 - Serviços Administrativos e Comerciais Gerais,16100113 - Serviços Administrativos e Comerciais Gerais - Dívida Ativa,"983.206,76"
2021,03,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,110 - GERAL,19909900 - Outras Receitas,19909912 - Outras Receitas - Primárias - Multas e Juros,"194.833,05"
2021,03,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,100 - GERAL TOTAL,13210000 - Juros e Correções Monetárias,13210011 - Remuneração de Depósitos Bancários - Principal,"49,23"
2021,03,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,110 - GERAL,16909900 - Outros Serviços,16909911 - Outros Serviços - Principal,"52.695,51"
2021,03,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,07 - OPERAÇÕES DE CRÉDITO,100 - GERAL TOTAL,"21180100 - Operações de Crédito Internas - Específicas de Estados, DF, Municípios",21180141 - Operações de Crédito Internas para Programas de Meio Ambiente - Principal,"1.049.081,86"
2021,03,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,110 - GERAL,13210000 - Juros e Correções Monetárias,13210011 - Remuneração de Depósitos Bancários - Principal,"38.484,85"
2021,03,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,110 - GERAL,16909900 - Outros Serviços,16909913 - Outros Serviços - Dívida Ativa,"512.601,62"
2021,03,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,110 - GERAL,11280200 - Taxas pela Prestação de Serviços,11280291 - Taxas pela Prestação de Serviços - Outras - Principal,"17.717,60"
2021,03,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,110 - GERAL,16100100 - Serviços Administrativos e Comerciais Gerais,16100111 - Serviços Administrativos e Comerciais Gerais - Principal,"26.612.122,40"
2021,04,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,110 - GERAL,19901200 - Encargos Legais pela Inscrição em Dívida Ativa e Receitas de Ônus de Sucumbência,19901221 - Ônus de Sucumbência - Principal,"24.143,58"
2021,04,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,110 - GERAL,11280200 - Taxas pela Prestação de Serviços,11280291 - Taxas pela Prestação de Serviços - Outras - Principal,"13.881,78"
2021,04,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,110 - GERAL,16100100 - Serviços Administrativos e Comerciais Gerais,16100111 - Serviços Administrativos e Comerciais Gerais - Principal,"-315.147,93"
2021,04,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,110 - GERAL,19909900 - Outras Receitas,19909911 - Outras Receitas - Primárias - Principal,"249.886,62"
2021,04,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,100 - GERAL TOTAL,13210000 - Juros e Correções Monetárias,13210011 - Remuneração de Depósitos Bancários - Principal,"0,47"
2021,04,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,110 - GERAL,16100100 - Serviços Administrativos e Comerciais Gerais,16100113 - Serviços Administrativos e Comerciais Gerais - Dívida Ativa,"366.346,65"
2021,04,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,110 - GERAL,19909900 - Outras Receitas,19909912 - Outras Receitas - Primárias - Multas e Juros,"146.651,94"
2021,04,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,100 - GERAL TOTAL,13210000 - Juros e Correções Monetárias,13210011 - Remuneração de Depósitos Bancários - Principal,"227,63"
2021,04,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,110 - GERAL,16909900 - Outros Serviços,16909911 - Outros Serviços - Principal,"42.532,93"
2021,04,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,110 - GERAL,13210000 - Juros e Correções Monetárias,13210011 - Remuneração de Depósitos Bancários - Principal,"58.169,63"
2021,04,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,110 - GERAL,16909900 - Outros Serviços,16909913 - Outros Serviços - Dívida Ativa,"365.165,75"
2021,04,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,110 - GERAL,16100100 - Serviços Administrativos e Comerciais Gerais,16100111 - Serviços Administrativos e Comerciais Gerais - Principal,"22.490.695,36"
2021,05,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,07 - OPERAÇÕES DE CRÉDITO,100 - GERAL TOTAL,"21180100 - Operações de Crédito Internas - Específicas de Estados, DF, Municípios",21180141 - Operações de Crédito Internas para Programas de Meio Ambiente - Principal,"264.755,12"
2021,05,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,110 - GERAL,13210000 - Juros e Correções Monetárias,13210011 - Remuneração de Depósitos Bancários - Principal,"62.238,97"
2021,05,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,110 - GERAL,16909900 - Outros Serviços,16909913 - Outros Serviços - Dívida Ativa,"488.285,36"
2021,05,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,100 - GERAL TOTAL,24181000 - Transferência de Convênios da União e de suas Entidades,24181051 - Transferências de Convênios da União destinadas a Programas de Saneamento Básico - Principal,"1.308.485,26"
2021,05,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,110 - GERAL,16100100 - Serviços Administrativos e Comerciais Gerais,16100111 - Serviços Administrativos e Comerciais Gerais - Principal,"23.053.672,62"
2021,05,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,110 - GERAL,19901200 - Encargos Legais pela Inscrição em Dívida Ativa e Receitas de Ônus de Sucumbência,19901221 - Ônus de Sucumbência - Principal,"36.357,41"
2021,05,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,110 - GERAL,11280200 - Taxas pela Prestação de Serviços,11280291 - Taxas pela Prestação de Serviços - Outras - Principal,"14.446,78"
2021,05,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,110 - GERAL,16100100 - Serviços Administrativos e Comerciais Gerais,16100111 - Serviços Administrativos e Comerciais Gerais - Principal,"-325.772,63"
2021,05,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,110 - GERAL,19909900 - Outras Receitas,19909911 - Outras Receitas - Primárias - Principal,"220.760,27"
2021,05,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,100 - GERAL TOTAL,13210000 - Juros e Correções Monetárias,13210011 - Remuneração de Depósitos Bancários - Principal,"0,83"
2021,05,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,110 - GERAL,16100100 - Serviços Administrativos e Comerciais Gerais,16100113 - Serviços Administrativos e Comerciais Gerais - Dívida Ativa,"477.672,57"
2021,05,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,110 - GERAL,19909900 - Outras Receitas,19909912 - Outras Receitas - Primárias - Multas e Juros,"165.980,98"
2021,05,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,100 - GERAL TOTAL,13210000 - Juros e Correções Monetárias,13210011 - Remuneração de Depósitos Bancários - Principal,"280,92"
2021,05,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,110 - GERAL,16909900 - Outros Serviços,16909911 - Outros Serviços - Principal,"105.474,34"
2021,06,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,100 - GERAL TOTAL,13210000 - Juros e Correções Monetárias,13210011 - Remuneração de Depósitos Bancários - Principal,"383,09"
2021,06,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,110 - GERAL,16909900 - Outros Serviços,16909911 - Outros Serviços - Principal,"108.381,85"
2021,06,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,07 - OPERAÇÕES DE CRÉDITO,100 - GERAL TOTAL,"21180100 - Operações de Crédito Internas - Específicas de Estados, DF, Municípios",21180141 - Operações de Crédito Internas para Programas de Meio Ambiente - Principal,"11.695.374,92"
2021,06,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,110 - GERAL,13210000 - Juros e Correções Monetárias,13210011 - Remuneração de Depósitos Bancários - Principal,"74.848,22"
2021,06,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,110 - GERAL,16909900 - Outros Serviços,16909913 - Outros Serviços - Dívida Ativa,"541.850,41"
2021,06,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,110 - GERAL,16100100 - Serviços Administrativos e Comerciais Gerais,16100111 - Serviços Administrativos e Comerciais Gerais - Principal,"23.666.204,34"
2021,06,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,110 - GERAL,19901200 - Encargos Legais pela Inscrição em Dívida Ativa e Receitas de Ônus de Sucumbência,19901221 - Ônus de Sucumbência - Principal,"46.023,26"
2021,06,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,110 - GERAL,11280200 - Taxas pela Prestação de Serviços,11280291 - Taxas pela Prestação de Serviços - Outras - Principal,"15.635,84"
2021,06,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,110 - GERAL,16100100 - Serviços Administrativos e Comerciais Gerais,16100111 - Serviços Administrativos e Comerciais Gerais - Principal,"-342.721,29"
2021,06,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,110 - GERAL,19909900 - Outras Receitas,19909911 - Outras Receitas - Primárias - Principal,"302.326,95"
2021,06,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,100 - GERAL TOTAL,13210000 - Juros e Correções Monetárias,13210011 - Remuneração de Depósitos Bancários - Principal,"1,46"
2021,06,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,110 - GERAL,16100100 - Serviços Administrativos e Comerciais Gerais,16100113 - Serviços Administrativos e Comerciais Gerais - Dívida Ativa,"449.862,42"
2021,06,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,110 - GERAL,19909900 - Outras Receitas,19909912 - Outras Receitas - Primárias - Multas e Juros,"223.222,36"
2021,07,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,110 - GERAL,16100100 - Serviços Administrativos e Comerciais Gerais,16100111 - Serviços Administrativos e Comerciais Gerais - Principal,"-470.773,35"
2021,07,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,07 - OPERAÇÕES DE CRÉDITO,100 - GERAL TOTAL,"21180100 - Operações de Crédito Internas - Específicas de Estados, DF, Municípios",21180141 - Operações de Crédito Internas para Programas de Meio Ambiente - Principal,"2.779.379,91"
2021,07,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,110 - GERAL,16909900 - Outros Serviços,16909913 - Outros Serviços - Dívida Ativa,"-124.744,79"
2021,07,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,100 - GERAL TOTAL,13210000 - Juros e Correções Monetárias,13210011 - Remuneração de Depósitos Bancários - Principal,"1,93"
2021,07,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,110 - GERAL,19901200 - Encargos Legais pela Inscrição em Dívida Ativa e Receitas de Ônus de Sucumbência,19901221 - Ônus de Sucumbência - Principal,"44.723,39"
2021,07,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,110 - GERAL,16100100 - Serviços Administrativos e Comerciais Gerais,16100113 - Serviços Administrativos e Comerciais Gerais - Dívida Ativa,"462.545,38"
2021,07,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,02 - TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS,100 - GERAL TOTAL,24289900 - Outras Transferências dos Estados,24289911 - Outras Transferências dos Estados - Principal,"18.745,44"
2021,07,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,110 - GERAL,16909900 - Outros Serviços,16909913 - Outros Serviços - Dívida Ativa,"-200.782,97"
2021,07,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,100 - GERAL TOTAL,13210000 - Juros e Correções Monetárias,13210011 - Remuneração de Depósitos Bancários - Principal,"180,03"
2021,07,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,110 - GERAL,19909900 - Outras Receitas,19909911 - Outras Receitas - Primárias - Principal,"261.564,80"
2021,07,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,110 - GERAL,16909900 - Outros Serviços,16909913 - Outros Serviços - Dívida Ativa,"-187.828,37"
