exercicio,demonstrativo,periodo,periodicidade,instituicao,cod_ibge,uf,populacao,anexo,esfera,rotulo,coluna,cod_conta,conta,valor,ano
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 07,M,Padrão,Pagos (i),RestosAPagarNaoProcessadosPagos,Câmara Municipal,257782.87,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 07,M,Padrão,Pagos (i),RestosAPagarNaoProcessadosPagos,RESTOS A PAGAR (INTRA-ORÇAMENTÁRIOS) (II),234485.73,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 07,M,Padrão,Pagos (i),RestosAPagarNaoProcessadosPagos,TOTAL (III) = (I + II),60407453.94,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 07,M,Padrão,Cancelados (j),RestosAPagarNaoProcessadosCancelados,RESTOS A PAGAR (EXCETO INTRA-ORÇAMENTÁRIOS) (I),10893770.41,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 07,M,Padrão,Cancelados (j),RestosAPagarNaoProcessadosCancelados,PODER EXECUTIVO,10893770.41,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 07,M,Padrão,Cancelados (j),RestosAPagarNaoProcessadosCancelados,TOTAL (III) = (I + II),10893770.41,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 07,M,Padrão,Saldo k = (f + g) - (i + j),RestosAPagarNaoProcessadosAPagar,RESTOS A PAGAR (EXCETO INTRA-ORÇAMENTÁRIOS) (I),10248200.89,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 07,M,Padrão,Saldo k = (f + g) - (i + j),RestosAPagarNaoProcessadosAPagar,PODER EXECUTIVO,10248200.89,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 07,M,Padrão,Saldo k = (f + g) - (i + j),RestosAPagarNaoProcessadosAPagar,TOTAL (III) = (I + II),10248200.89,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 07,M,Padrão,Saldo Total L = (e + k),SaldoTotal,RESTOS A PAGAR (EXCETO INTRA-ORÇAMENTÁRIOS) (I),10248249.73,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 07,M,Padrão,Saldo Total L = (e + k),SaldoTotal,PODER EXECUTIVO,10248249.73,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 07,M,Padrão,Saldo Total L = (e + k),SaldoTotal,TOTAL (III) = (I + II),10248249.73,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 07,M,Padrão,Em 31 de Dezembro de 2019 (b),RestosAPagarProcessadosENaoProcessadosLiquidadosInscritosEmExercicioAnteriorIntra,RESTOS A PAGAR (INTRA-ORÇAMENTÁRIOS) (II),7612972.43,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 07,M,Padrão,Em 31 de Dezembro de 2019 (b),RestosAPagarProcessadosENaoProcessadosLiquidadosInscritosEmExercicioAnteriorIntra,PODER EXECUTIVO,7612972.43,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 07,M,Padrão,Pagos (c),RestosAPagarProcessadosENaoProcessadosLiquidadosPagosIntra,RESTOS A PAGAR (INTRA-ORÇAMENTÁRIOS) (II),7610254.07,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 07,M,Padrão,Pagos (c),RestosAPagarProcessadosENaoProcessadosLiquidadosPagosIntra,PODER EXECUTIVO,7610254.07,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 07,M,Padrão,Cancelados (d),RestosAPagarProcessadosENaoProcessadosLiquidadosCanceladosIntra,RESTOS A PAGAR (INTRA-ORÇAMENTÁRIOS) (II),2718.36,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 07,M,Padrão,Cancelados (d),RestosAPagarProcessadosENaoProcessadosLiquidadosCanceladosIntra,PODER EXECUTIVO,2718.36,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 07,M,Padrão,Em 31 de Dezembro de 2019 (g),RestosAPagarNaoProcessadosInscritosEmExercicioAnteriorIntra,RESTOS A PAGAR (INTRA-ORÇAMENTÁRIOS) (II),234485.73,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 07,M,Padrão,Em 31 de Dezembro de 2019 (g),RestosAPagarNaoProcessadosInscritosEmExercicioAnteriorIntra,PODER EXECUTIVO,234485.73,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 07,M,Padrão,Pagos (i),RestosAPagarNaoProcessadosPagosIntra,RESTOS A PAGAR (INTRA-ORÇAMENTÁRIOS) (II),234485.73,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 07,M,Padrão,Pagos (i),RestosAPagarNaoProcessadosPagosIntra,PODER EXECUTIVO,234485.73,2020
2021,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,687357,RREO-Anexo 07,M,Padrão,Em Exercícios Anteriores (a),RestosAPagarProcessadosENaoProcessadosLiquidadosInscritosEmExerciciosAnteriores,RESTOS A PAGAR (EXCETO INTRA-ORÇAMENTÁRIOS) (I),48.84,2021
2021,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,687357,RREO-Anexo 07,M,Padrão,Em Exercícios Anteriores (a),RestosAPagarProcessadosENaoProcessadosLiquidadosInscritosEmExerciciosAnteriores,PODER EXECUTIVO,48.84,2021
2021,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,687357,RREO-Anexo 07,M,Padrão,Em Exercícios Anteriores (a),RestosAPagarProcessadosENaoProcessadosLiquidadosInscritosEmExerciciosAnteriores,TOTAL (III) = (I + II),48.84,2021
2021,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,687357,RREO-Anexo 07,M,Padrão,Em 31 de Dezembro de 2020 (b),RestosAPagarProcessadosENaoProcessadosLiquidadosInscritosEmExercicioAnterior,RESTOS A PAGAR (EXCETO INTRA-ORÇAMENTÁRIOS) (I),6458124.23,2021
2021,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,687357,RREO-Anexo 07,M,Padrão,Em 31 de Dezembro de 2020 (b),RestosAPagarProcessadosENaoProcessadosLiquidadosInscritosEmExercicioAnterior,PODER EXECUTIVO,6013274.12,2021
2021,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,687357,RREO-Anexo 07,M,Padrão,Em 31 de Dezembro de 2020 (b),RestosAPagarProcessadosENaoProcessadosLiquidadosInscritosEmExercicioAnterior,PODER LEGISLATIVO,444850.11,2021
2021,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,687357,RREO-Anexo 07,M,Padrão,Em 31 de Dezembro de 2020 (b),RestosAPagarProcessadosENaoProcessadosLiquidadosInscritosEmExercicioAnterior,Câmara Municipal,444850.11,2021
2021,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,687357,RREO-Anexo 07,M,Padrão,Em 31 de Dezembro de 2020 (b),RestosAPagarProcessadosENaoProcessadosLiquidadosInscritosEmExercicioAnterior,RESTOS A PAGAR (INTRA-ORÇAMENTÁRIOS) (II),7661933.31,2021
2021,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,687357,RREO-Anexo 07,M,Padrão,Em 31 de Dezembro de 2020 (b),RestosAPagarProcessadosENaoProcessadosLiquidadosInscritosEmExercicioAnterior,TOTAL (III) = (I + II),14120057.54,2021
2021,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,687357,RREO-Anexo 07,M,Padrão,Pagos (c),RestosAPagarProcessadosENaoProcessadosLiquidadosPagos,RESTOS A PAGAR (EXCETO INTRA-ORÇAMENTÁRIOS) (I),6454460.65,2021
2021,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,687357,RREO-Anexo 07,M,Padrão,Pagos (c),RestosAPagarProcessadosENaoProcessadosLiquidadosPagos,PODER EXECUTIVO,6009610.54,2021
2021,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,687357,RREO-Anexo 07,M,Padrão,Pagos (c),RestosAPagarProcessadosENaoProcessadosLiquidadosPagos,PODER LEGISLATIVO,444850.11,2021
2021,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,687357,RREO-Anexo 07,M,Padrão,Pagos (c),RestosAPagarProcessadosENaoProcessadosLiquidadosPagos,Câmara Municipal,444850.11,2021
2021,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,687357,RREO-Anexo 07,M,Padrão,Pagos (c),RestosAPagarProcessadosENaoProcessadosLiquidadosPagos,RESTOS A PAGAR (INTRA-ORÇAMENTÁRIOS) (II),7661933.31,2021
2021,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,687357,RREO-Anexo 07,M,Padrão,Pagos (c),RestosAPagarProcessadosENaoProcessadosLiquidadosPagos,TOTAL (III) = (I + II),14116393.96,2021
2021,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,687357,RREO-Anexo 07,M,Padrão,Saldo e = (a+ b) - (c + d),RestosAPagarProcessadosENaoProcessadosLiquidadosAPagar,RESTOS A PAGAR (EXCETO INTRA-ORÇAMENTÁRIOS) (I),3712.42,2021
2021,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,687357,RREO-Anexo 07,M,Padrão,Saldo e = (a+ b) - (c + d),RestosAPagarProcessadosENaoProcessadosLiquidadosAPagar,PODER EXECUTIVO,3712.42,2021
2021,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,687357,RREO-Anexo 07,M,Padrão,Saldo e = (a+ b) - (c + d),RestosAPagarProcessadosENaoProcessadosLiquidadosAPagar,TOTAL (III) = (I + II),3712.42,2021
2021,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,687357,RREO-Anexo 07,M,Padrão,Em Exercícios Anteriores (f),RestosAPagarNaoProcessadosInscritosEmExerciciosAnteriores,RESTOS A PAGAR (EXCETO INTRA-ORÇAMENTÁRIOS) (I),10248200.89,2021
2021,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,687357,RREO-Anexo 07,M,Padrão,Em Exercícios Anteriores (f),RestosAPagarNaoProcessadosInscritosEmExerciciosAnteriores,PODER EXECUTIVO,10248200.89,2021
2021,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,687357,RREO-Anexo 07,M,Padrão,Em Exercícios Anteriores (f),RestosAPagarNaoProcessadosInscritosEmExerciciosAnteriores,TOTAL (III) = (I + II),10248200.89,2021
2021,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,687357,RREO-Anexo 07,M,Padrão,Em 31 de Dezembro de 2020 (g),RestosAPagarNaoProcessadosInscritosEmExercicioAnterior,RESTOS A PAGAR (EXCETO INTRA-ORÇAMENTÁRIOS) (I),97912810.47,2021
2021,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,687357,RREO-Anexo 07,M,Padrão,Em 31 de Dezembro de 2020 (g),RestosAPagarNaoProcessadosInscritosEmExercicioAnterior,PODER EXECUTIVO,97783164.03,2021
2021,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,687357,RREO-Anexo 07,M,Padrão,Em 31 de Dezembro de 2020 (g),RestosAPagarNaoProcessadosInscritosEmExercicioAnterior,PODER LEGISLATIVO,129646.44,2021
2021,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,687357,RREO-Anexo 07,M,Padrão,Em 31 de Dezembro de 2020 (g),RestosAPagarNaoProcessadosInscritosEmExercicioAnterior,Câmara Municipal,129646.44,2021
2021,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,687357,RREO-Anexo 07,M,Padrão,Em 31 de Dezembro de 2020 (g),RestosAPagarNaoProcessadosInscritosEmExercicioAnterior,RESTOS A PAGAR (INTRA-ORÇAMENTÁRIOS) (II),483140.75,2021
2021,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,687357,RREO-Anexo 07,M,Padrão,Em 31 de Dezembro de 2020 (g),RestosAPagarNaoProcessadosInscritosEmExercicioAnterior,TOTAL (III) = (I + II),98395951.22,2021
2021,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,687357,RREO-Anexo 07,M,Padrão,Liquidados (h),RestosAPagarNaoProcessadosLiquidados,RESTOS A PAGAR (EXCETO INTRA-ORÇAMENTÁRIOS) (I),81172591.66,2021
2021,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,687357,RREO-Anexo 07,M,Padrão,Liquidados (h),RestosAPagarNaoProcessadosLiquidados,PODER EXECUTIVO,81045567,2021
2021,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,687357,RREO-Anexo 07,M,Padrão,Liquidados (h),RestosAPagarNaoProcessadosLiquidados,PODER LEGISLATIVO,127024.66,2021
2021,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,687357,RREO-Anexo 07,M,Padrão,Liquidados (h),RestosAPagarNaoProcessadosLiquidados,Câmara Municipal,127024.66,2021
2021,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,687357,RREO-Anexo 07,M,Padrão,Liquidados (h),RestosAPagarNaoProcessadosLiquidados,RESTOS A PAGAR (INTRA-ORÇAMENTÁRIOS) (II),483140.75,2021
2021,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,687357,RREO-Anexo 07,M,Padrão,Liquidados (h),RestosAPagarNaoProcessadosLiquidados,TOTAL (III) = (I + II),81655732.41,2021
2021,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,687357,RREO-Anexo 07,M,Padrão,Pagos (i),RestosAPagarNaoProcessadosPagos,RESTOS A PAGAR (EXCETO INTRA-ORÇAMENTÁRIOS) (I),81172696.66,2021
2021,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,687357,RREO-Anexo 07,M,Padrão,Pagos (i),RestosAPagarNaoProcessadosPagos,PODER EXECUTIVO,81045672,2021
2021,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,687357,RREO-Anexo 07,M,Padrão,Pagos (i),RestosAPagarNaoProcessadosPagos,PODER LEGISLATIVO,127024.66,2021
2021,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,687357,RREO-Anexo 07,M,Padrão,Pagos (i),RestosAPagarNaoProcessadosPagos,Câmara Municipal,127024.66,2021
2021,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,687357,RREO-Anexo 07,M,Padrão,Pagos (i),RestosAPagarNaoProcessadosPagos,RESTOS A PAGAR (INTRA-ORÇAMENTÁRIOS) (II),483140.75,2021
2021,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,687357,RREO-Anexo 07,M,Padrão,Pagos (i),RestosAPagarNaoProcessadosPagos,TOTAL (III) = (I + II),81655837.41,2021
2021,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,687357,RREO-Anexo 07,M,Padrão,Saldo k = (f + g) - (i + j),RestosAPagarNaoProcessadosAPagar,RESTOS A PAGAR (EXCETO INTRA-ORÇAMENTÁRIOS) (I),26988314.7,2021
2021,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,687357,RREO-Anexo 07,M,Padrão,Saldo k = (f + g) - (i + j),RestosAPagarNaoProcessadosAPagar,PODER EXECUTIVO,26985692.92,2021
2021,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,687357,RREO-Anexo 07,M,Padrão,Saldo k = (f + g) - (i + j),RestosAPagarNaoProcessadosAPagar,PODER LEGISLATIVO,2621.78,2021
2021,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,687357,RREO-Anexo 07,M,Padrão,Saldo k = (f + g) - (i + j),RestosAPagarNaoProcessadosAPagar,Câmara Municipal,2621.78,2021
2021,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,687357,RREO-Anexo 07,M,Padrão,Saldo k = (f + g) - (i + j),RestosAPagarNaoProcessadosAPagar,TOTAL (III) = (I + II),26988314.7,2021
2021,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,687357,RREO-Anexo 07,M,Padrão,Saldo Total L = (e + k),SaldoTotal,RESTOS A PAGAR (EXCETO INTRA-ORÇAMENTÁRIOS) (I),26992027.12,2021
2021,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,687357,RREO-Anexo 07,M,Padrão,Saldo Total L = (e + k),SaldoTotal,PODER EXECUTIVO,26989405.34,2021
