fonte_categoria,fonte_nome,rotulo,url
contas_anuais,Contas Anuais,04-Relatório DCG Contas do Governador 2019 - Parte 4,https://www.tce.sp.gov.br/sites/default/files/portal/04%20-%20Relat%C3%B3rio%202019-%20parte%204-%20p%C3%A1g%20800%20a%20899_0.pdf
contas_anuais,Contas Anuais,05-Relatório DCG Contas do Governador 2019 - Parte 5,https://www.tce.sp.gov.br/sites/default/files/portal/05%20-%20Relat%C3%B3rio%202019-%20parte%205-%20p%C3%A1g%20900%20a%20992%20%281%29_0.pdf
contas_anuais,Contas Anuais,06-Relatório DCG Contas do Governador 2019 - Parte 6,https://www.tce.sp.gov.br/sites/default/files/portal/06%20-%20Relat%C3%B3rio%202019-%20parte%206-%20p%C3%A1g%20993%20a%201109_0.pdf
contas_anuais,Contas Anuais,07-Relatório DCG Contas do Governador 2019 - Parte 7,https://www.tce.sp.gov.br/sites/default/files/portal/07%20-%20Relat%C3%B3rio%202019-%20parte%207-%20p%C3%A1g%201110%20a%201198_0.pdf
contas_anuais,Contas Anuais,08-Relatório DCG Contas do Governador 2019 - Parte 8,https://www.tce.sp.gov.br/sites/default/files/portal/08%20-%20Relat%C3%B3rio%202019-%20parte%208-%20p%C3%A1g%201199%20a%201265_0.pdf
contas_anuais,Contas Anuais,09-Relatório DCG Contas do Governador 2019 - Parte 9,https://www.tce.sp.gov.br/sites/default/files/portal/09%20-%20Relat%C3%B3rio%202019-%20parte%209-%20p%C3%A1g%201266%20a%201560_0.pdf
contas_anuais,Contas Anuais,10-Relatório DCG Contas do Governador 2019 - Parte 10 - Anexo,https://www.tce.sp.gov.br/sites/default/files/portal/10%20-%20Relat%C3%B3rio%202019-%20parte%2010-%20Anexo_0.pdf
contas_anuais,Contas Anuais,11-Contas do Governador - eTC-2347.989.19 - Manifestação do Diretor,https://www.tce.sp.gov.br/sites/default/files/portal/11%20-%20eTC-2347.989.19%20-%20Manifesta%C3%A7%C3%A3o%20do%20Diretor_0.pdf
contas_anuais,Contas Anuais,12-Contas do Governador - eTC-2347.989.19 - Manifestação do Diretor-DSF,https://www.tce.sp.gov.br/sites/default/files/portal/12%20-%20eTC-2347.989.19%20-%20Manifesta%C3%A7%C3%A3o%20do%20Diretor-DSF_0.pdf
contas_anuais,Contas Anuais,"13-Contas do Governador - eTC-2347.989.19 - Cálculos - DESPESA DE PESSOAL, ENSINO, FUNDEB e SAÚDE",https://www.tce.sp.gov.br/sites/default/files/portal/13%20-%20TC-2347-989-19%20CONTAS%20DO%20GOVERNADOR%20%28C%C3%A1lculos%20-%20DESPESA%20DE%20PESSOAL%2C%20ENSINO%2C%20FUNDEB%20e%20SA%C3%9ADE%29_0.pdf
contas_anuais,Contas Anuais,14-Contas do Governador - eTC-2347.989.19 - Parecer - ATJ Economia,https://www.tce.sp.gov.br/sites/default/files/portal/14%20-%202347-989-19%20CONTAS%20DO%20GOVERNADOR%20-%20PARECER%20ECONOMIA%20CONSOLIDADO_0.pdf
contas_anuais,Contas Anuais,15-Contas do Governador - eTC-2347.989.19 - ATJ Jurídico,https://www.tce.sp.gov.br/sites/default/files/portal/15%20-%20TC-0002347%20989%2019-6%20-%20Contas%20do%20Governador%202019%20-%20ATJ%20Jur%C3%ADdico_0.pdf
contas_anuais,Contas Anuais,16-Contas do Governador - eTC-2347.989.19 - Chefia da ATJ,https://www.tce.sp.gov.br/sites/default/files/portal/16%20-%20Contas%20do%20Governador_2019%20-%20Chefia%20da%20ATJ_0.pdf
contas_anuais,Contas Anuais,17-Contas do Governador - eTC-2347.989.19 - Parecer - SDG,https://www.tce.sp.gov.br/sites/default/files/portal/17%20-%20TC-2347-989-19%20-%20Contas%20do%20Governador%20-%20Parecer%20SDG_0.pdf
contas_anuais,Contas Anuais,18-Contas do Governador - eTC-2347.989.19 - PFE,https://www.tce.sp.gov.br/sites/default/files/portal/18%20-%202347.989.19-6%20-%20CONTAS%20DO%20GOVERNADOR%20-%202019_0.pdf
contas_anuais,Contas Anuais,19-Contas do Governador - eTC-2347.989.19 - Chefia da PFE,https://www.tce.sp.gov.br/sites/default/files/portal/19%20-%20eTC-2347.989.19%20-%20Chefia%20da%20PFE_0.pdf
contas_anuais,Contas Anuais,20-Contas do Governador - eTC-2347.989.19 - Parecer desfavorável - MPC,https://www.tce.sp.gov.br/sites/default/files/portal/20%20-%20Parecer%20desfavor%C3%A1vel.%20MP%20de%20Contas.%20Contas%20do%20Governador.%202019.%20eTC%202347.989.19-6_0.pdf
contas_anuais,Contas Anuais,21-Contas do Governador - eTC-2347.989.19 - manifestação - PFE,https://www.tce.sp.gov.br/sites/default/files/portal/21%20-%20eTC-2347.989.19%20-%20PFE%20retorno_0.pdf
contas_anuais,Contas Anuais,22-Contas do Governador - eTC-2347.989.19 - manifestação - MPC,https://www.tce.sp.gov.br/sites/default/files/portal/22%20-%20eTC-2347.989.19%20-%20MPC%20retorno_0.pdf
contas_anuais,Contas Anuais,"23-Contas do Governador - eTC-2347.989.19 - Complemento Cálculos - DESPESA DE PESSOAL, ENSINO e SAÚDE",https://www.tce.sp.gov.br/sites/default/files/portal/23%20-%202347-989-19%20CONTAS%20DO%20GOVERNADOR%20%28Complemento%20C%C3%A1lculos%20-%20DESPESA%20DE%20PESSOAL%2C%20ENSINO%20E%20SA%C3%9ADE%29_0.pdf
contas_anuais,Contas Anuais,24-Contas do Governador - eTC-2347.989.19 - manifestação - Chefia da ATJ,https://www.tce.sp.gov.br/sites/default/files/portal/24%20-%20Contas%20do%20Governador_nova%20manifesta%C3%A7%C3%A3o%20Chefia%20da%20ATJ_0.pdf
contas_anuais,Contas Anuais,25-Contas do Governador - eTC-2347.989.19 - Parecer - SDG,https://www.tce.sp.gov.br/sites/default/files/portal/25%20-%20TC-2347-989-19%20-%20Contas%20do%20Governador%20-%20Parecer%20SDG%20-%20retorno_0.pdf
contas_anuais,Contas Anuais,26-Contas do Governador - eTC-2347.989.19 - manifestação - PFE,https://www.tce.sp.gov.br/sites/default/files/portal/26%20-%20eTC-2347.989.19%20-%20PFE%20nova%20manifesta%C3%A7%C3%A3o_0.pdf
contas_anuais,Contas Anuais,27-Contas do Governador - eTC-2347.989.19 - Chefia da PFE,https://www.tce.sp.gov.br/sites/default/files/portal/27%20-%20eTC-2347.989.19%20-%20nova%20manifesta%C3%A7%C3%A3o%20-%20Chefia%20PFE_0.pdf
contas_anuais,Contas Anuais,28-Contas do Governador - eTC-2347.989.19 - manifestação - MPC,https://www.tce.sp.gov.br/sites/default/files/portal/28%20%20-%20Contas%20do%20Governador%202019.%20TC-2347.989.19-6.%20Manifesta%C3%A7%C3%A3o%20final.%20MP%20de%20Contas.%20Custos%20Legis_0.pdf
contas_anuais,Contas Anuais,29-Relatório - Contas do Governador 2019,https://www.tce.sp.gov.br/sites/default/files/portal/29%20-%20TC-002347.989.19-6%20-%20RELATORIO%20%20-%20CONTAS%20DO%20GOVERNADOR%202019_0.pdf
contas_anuais,Contas Anuais,30-Voto - Contas do Governador 2019,https://www.tce.sp.gov.br/sites/default/files/portal/30%20-%20TC-002347.989.19-6%20-%20VOTO%20-%20CONTAS%20DO%20GOVERNADOR%202019_0.pdf
contas_anuais,Contas Anuais,31-Parecer - Contas do Governador 2019,https://www.tce.sp.gov.br/sites/default/files/portal/31%20-%20SEI_TCESP%20-%200225110%20-%20Parecer_0.pdf
contas_anuais,Contas Anuais,32-Contas do Governador - eTC-2347.989.19 - Notas taquigráficas,https://www.tce.sp.gov.br/sites/default/files/portal/32%20-%20TC%20-002347-989-19-6%20-%20CONTAS%20DO%20GOVERNADOR%20-%202019%20-%20NOTAS%20TAQUIGR%C3%81FICAS_0.pdf
contas_anuais,Contas Anuais,2018,https://www.tce.sp.gov.br/contas-anuais#collapse-accordion-541-7
contas_anuais,Contas Anuais,Relatório SDG Contas do Governador - Exercício de 2018,https://www.tce.sp.gov.br/sites/default/files/portal/Relat%C3%B3rio%20SDG%20Contas%20do%20Governador%20-%20Exerc%C3%ADcio%20de%202018.pdf
contas_anuais,Contas Anuais,Relatório Contas Governador 2018 - DSF-I,https://www.tce.sp.gov.br/sites/default/files/portal/Relat%C3%B3rio%20Contas%20Governador%202018%20-%20DSF-I.PDF
contas_anuais,Contas Anuais,Relatorio DCG Contas do Governador 2018 - Parte 1,https://www.tce.sp.gov.br/sites/default/files/portal/Relatorio%20DCG%20Contas%20do%20Governador%202018%20-%20Parte%201.pdf
contas_anuais,Contas Anuais,Relatorio DCG Contas do Governador 2018 - Parte 2,https://www.tce.sp.gov.br/sites/default/files/portal/Relatorio%20%20DCG%20Contas%20do%20Governador%202018%20-%20Parte%202.pdf
contas_anuais,Contas Anuais,Relatorio DCG Contas do Governador 2018 - Parte 3,https://www.tce.sp.gov.br/sites/default/files/portal/Relatorio%20DCG%20Contas%20do%20Governador%202018%20-%20Parte%203.pdf
contas_anuais,Contas Anuais,Relatorio DCG Contas do Governador 2018 - Parte 4,https://www.tce.sp.gov.br/sites/default/files/portal/Relatorio%20DCG%20Contas%20do%20Governador%202018%20-%20Parte%204.pdf
contas_anuais,Contas Anuais,Relatório DCG Contas do Governador 2018 - Anexo 1,https://www.tce.sp.gov.br/sites/default/files/portal/Relat%C3%B3rio%20DCG%20Contas%20do%20Governador%202018%20-%20Anexo%201.pdf
contas_anuais,Contas Anuais,Relatório DCG Contas do Governador 2018 -Anexo 2 -Renúncia Receitas Plan,https://www.tce.sp.gov.br/sites/default/files/portal/Relat%C3%B3rio%20DCG%20Contas%20do%20Governador%202018%20-Anexo%202%20-Ren%C3%BAncia%20Receitas%20Plan....pdf
contas_anuais,Contas Anuais,Relatório DCG Contas do Governador 2018 -Anexo 3 Previdência Nota Atuari,https://www.tce.sp.gov.br/sites/default/files/portal/Relat%C3%B3rio%20DCG%20Contas%20do%20Governador%202018%20-Anexo%203%20Previd%C3%AAncia%20Nota%20Atuari....pdf
contas_anuais,Contas Anuais,Adendo Relatório DCG Contas do Governador 2018,https://www.tce.sp.gov.br/sites/default/files/portal/Adendo%20Relat%C3%B3rio%20DCG%20%20Contas%20do%20Governador%202018.pdf
contas_anuais,Contas Anuais,Relatório DCG Contas do Governador 2018 - Diretor,https://www.tce.sp.gov.br/sites/default/files/portal/Relat%C3%B3rio%20DCG%20Contas%20do%20Governador%202018%20-%20Diretor.pdf
contas_anuais,Contas Anuais,Adendo Informações Diretor DCG Contas do Governador 2018,https://www.tce.sp.gov.br/sites/default/files/portal/Adendo%20Informa%C3%A7%C3%B5es%20Diretor%20DCG%20Contas%20do%20Governador%202018.pdf
contas_anuais,Contas Anuais,Relatório Contas do Governador 2018 ATJ ECONOMIA,https://www.tce.sp.gov.br/sites/default/files/portal/Relat%C3%B3rio%20Contas%20do%20Governador%202018%20ATJ%20ECONOMIA.pdf
contas_anuais,Contas Anuais,Relatório ATJ - CONTAS DO GOVERNADOR - EXERCÍCIO 2018 - RELATÓRIO FINAL - JURÍDICO,https://www.tce.sp.gov.br/sites/default/files/portal/Relat%C3%B3rio%20ATJ%20-%20CONTAS%20DO%20GOVERNADOR%20-%20EXERC%C3%8DCIO%202018%20-%20RELAT%C3%93RIO%20FINAL%20-%20JUR%C3%8DDICO.pdf
contas_anuais,Contas Anuais,Relatório ATJ Contas do Governador 2018,https://www.tce.sp.gov.br/sites/default/files/portal/Relat%C3%B3rio%20ATJ%20Contas%20do%20Governador%202018.pdf
contas_anuais,Contas Anuais,Complemento Relatório ATJ - Contas do Governador 2018,https://www.tce.sp.gov.br/sites/default/files/portal/Complemento%20Relat%C3%B3rio%20ATJ%20-%20Contas%20do%20Governador%202018.pdf
contas_anuais,Contas Anuais,Complemento Relatório SDG - Contas do Governador - 2018,https://www.tce.sp.gov.br/sites/default/files/portal/Complemento%20Relat%C3%B3rio%20SDG%20-%20Contas%20do%20Governador%20-%20%202018.pdf
contas_anuais,Contas Anuais,Parecer MPC - Contas do Governador 2018,https://www.tce.sp.gov.br/sites/default/files/portal/Parecer%20MPC%20-%20Contas%20do%20Governador%202018.pdf
contas_anuais,Contas Anuais,Manifestação MPC - Após defesa - Contas do Governador 2018,https://www.tce.sp.gov.br/sites/default/files/portal/Manifesta%C3%A7%C3%A3o%20MPC%20-%20Ap%C3%B3s%20defesa%20-%20Contas%20do%20Governador%202018.pdf
contas_anuais,Contas Anuais,Relatório PFE - Contas do Governador 2018,https://www.tce.sp.gov.br/sites/default/files/portal/Relat%C3%B3rio%20PFE%20-%20Contas%20do%20Governador%202018.pdf
contas_anuais,Contas Anuais,Manifestação PFE - Após Defesa - Contas do Governador 2018,https://www.tce.sp.gov.br/sites/default/files/portal/Manifesta%C3%A7%C3%A3o%20PFE%20-%20Ap%C3%B3s%20Defesa%20-%20Contas%20do%20Governador%202018.pdf
contas_anuais,Contas Anuais,Parecer PFE - Chefia - Contas do Governador 2018,https://www.tce.sp.gov.br/sites/default/files/portal/Parecer%20PFE%20-%20Chefia%20-%20Contas%20do%20Governador%202018.pdf
contas_anuais,Contas Anuais,Manifestação PFE Chefia - Após Defesa - Contas do Governador 2018,https://www.tce.sp.gov.br/sites/default/files/portal/Manifesta%C3%A7%C3%A3o%20PFE%20Chefia%20-%20Ap%C3%B3s%20Defesa%20-%20Contas%20do%20Governador%202018.pdf
contas_anuais,Contas Anuais,Relatório e Voto Dra. Cristiana de Castro Moraes - Contas do Governador,https://www.tce.sp.gov.br/sites/default/files/portal/Relat%C3%B3rio%20e%20Voto%20Dra.%20Cristiana%20de%20Castro%20Moraes%20-%20Contas%20do%20Governador%20....pdf
contas_anuais,Contas Anuais,Declaração de voto Dr. Renato Martins Costa - Contas do Governador 2018,https://www.tce.sp.gov.br/sites/default/files/portal/Declara%C3%A7%C3%A3o%20de%20voto%20Dr.%20Renato%20Martins%20Costa%20-%20Contas%20do%20Governador%202018.pdf
contas_anuais,Contas Anuais,Manifestação Sidney Estanislau Beraldo - Contas do Governador - 2018,https://www.tce.sp.gov.br/sites/default/files/portal/Manifesta%C3%A7%C3%A3o%20Sidney%20Estanislau%20Beraldo%20-%20Contas%20do%20Governador%20-%202018.pdf
contas_anuais,Contas Anuais,Nota de Decisão TC-006453.989.18-8 Contas do Governador,https://www.tce.sp.gov.br/sites/default/files/portal/Nota%20de%20Decis%C3%A3o%20TC-006453.989.18-8%20Contas%20do%20Governador.pdf
contas_anuais,Contas Anuais,Parecer TC-006453-989-18 - Dr. Sidney Estanislau Beraldo - Contas do Governador 2018,https://www.tce.sp.gov.br/sites/default/files/portal/Parecer%20TC-006453-989-18%20-%20Contas%20do%20Governador%202018.pdf
contas_anuais,Contas Anuais,Notas Taquigráficas TC-006453-989-18 - Contas do Governador 2018,https://www.tce.sp.gov.br/sites/default/files/portal/Notas%20Taquigr%C3%A1ficas%20TC-006453-989-18%20-%20Contas%20do%20Governador%202018.pdf
contas_anuais,Contas Anuais,2017,https://www.tce.sp.gov.br/contas-anuais#collapse-accordion-541-8
contas_anuais,Contas Anuais,TC-3546.989.17.2 PFE-Chefia.pdf,https://www.tce.sp.gov.br/sites/default/files/portal/TC-3546.989.17.2%20PFE-Chefia.pdf
contas_anuais,Contas Anuais,TC-3546.989.17-DCG-Diretor.pdf,https://www.tce.sp.gov.br/sites/default/files/portal/TC-3546.989.17-DCG-Diretor.pdf
contas_anuais,Contas Anuais,TC-3546.989.17-DSF-1.pdf,https://www.tce.sp.gov.br/sites/default/files/portal/TC-3546.989.17-DSF-1.pdf
contas_anuais,Contas Anuais,TC-3546-989-17 - SDG Contas do Governador - Exercício 2017 - Parecer SDG.pdf,https://www.tce.sp.gov.br/sites/default/files/portal/TC-3546-989-17%20-%20SDG%20Contas%20do%20Governador%20-%20Exerc%C3%ADcio%202017%20-%20Parecer%20SDG.pdf
contas_anuais,Contas Anuais,TC-3546-989-17-9-ATJ-Economia.pdf,https://www.tce.sp.gov.br/sites/default/files/portal/TC-3546-989-17-9-ATJ-Economia.pdf
contas_anuais,Contas Anuais,TC-3546-989-17-ATJ-Chefia.pdf,https://www.tce.sp.gov.br/sites/default/files/portal/TC-3546-989-17-ATJ-Chefia.pdf
contas_anuais,Contas Anuais,TC-007257-026-17-PFE-Chefia-Acrescido-Contas Governador.pdf,https://www.tce.sp.gov.br/sites/default/files/portal/TC-007257-026-17-PFE-Chefia-Acrescido-Contas%20Governador.pdf
contas_anuais,Contas Anuais,TC 3546-989-17-ATJ-Juridica.pdf,https://www.tce.sp.gov.br/sites/default/files/portal/TC%203546-989-17-ATJ-Juridica.pdf
contas_anuais,Contas Anuais,TC-003546.989.17 - PFE docs acrescidos.pdf,https://www.tce.sp.gov.br/sites/default/files/portal/TC-003546.989.17%20-%20PFE%20docs%20acrescidos.pdf
contas_anuais,Contas Anuais,TC-003546.989.17 -DCG-Relatorio parte 1.pdf,https://www.tce.sp.gov.br/sites/default/files/portal/TC-003546.989.17%20-DCG-Relatorio%20parte%201.pdf
contas_anuais,Contas Anuais,TC-003546.989.17 -DCG-Relatorio parte 2.pdf,https://www.tce.sp.gov.br/sites/default/files/portal/TC-003546.989.17%20-DCG-Relatorio%20parte%202.pdf
contas_anuais,Contas Anuais,TC-003546.989.17 -DCG-Relatório parte 3.pdf,https://www.tce.sp.gov.br/sites/default/files/portal/TC-003546.989.17%20-DCG-Relat%C3%B3rio%20parte%203.pdf
contas_anuais,Contas Anuais,TC-003546.989.17 -MPC ciente acrescido.pdf,https://www.tce.sp.gov.br/sites/default/files/portal/TC-003546.989.17%20-MPC%20ciente%20acrescido.pdf
contas_anuais,Contas Anuais,TC-003546.989.17- MPC.pdf,https://www.tce.sp.gov.br/sites/default/files/portal/TC-003546.989.17-%20MPC.pdf
contas_anuais,Contas Anuais,TC-003546.989.17 -NotasTaquigraficas 1ª S. Extr. Trib. Pleno - 28-06-2018 - Item 1 - ECR.pdf,https://www.tce.sp.gov.br/sites/default/files/portal/TC-003546.989.17%20-NotasTaquigraficas%201%C2%AA%20S.%20Extr.%20Trib.%20Pleno%20-%2028-06-2018%20-%20Item%201%20-%20ECR.pdf
contas_anuais,Contas Anuais,TC-003546.989.17 -Parecer_ContasGovernador-2017-ass.pdf,https://www.tce.sp.gov.br/sites/default/files/portal/TC-003546.989.17%20-Parecer_ContasGovernador-2017-ass.pdf
contas_anuais,Contas Anuais,TC-003546.989.17 -PFE-Parecer.pdf,https://www.tce.sp.gov.br/sites/default/files/portal/TC-003546.989.17%20-PFE-Parecer.pdf
contas_anuais,Contas Anuais,TC-003546-989-17-9-Conselheiro.pdf,https://www.tce.sp.gov.br/sites/default/files/portal/TC-003546-989-17-9-Conselheiro.pdf
contas_anuais,Contas Anuais,2016,https://www.tce.sp.gov.br/contas-anuais#collapse-accordion-541-9
contas_anuais,Contas Anuais,1_-_tc-5198.989.16-2_-_contas_do_governador_-_relatorio_fiscalizacao_-_2016.pdf,https://www.tce.sp.gov.br/sites/default/files/portal/1_-_tc-5198.989.16-2_-_contas_do_governador_-_relatorio_fiscalizacao_-_2016.pdf
contas_anuais,Contas Anuais,2_-_tc-5198.989.16-2_-_relatorio_gov_2016-_diretor-dcg.pdf,https://www.tce.sp.gov.br/sites/default/files/portal/2_-_tc-5198.989.16-2_-_relatorio_gov_2016-_diretor-dcg.pdf
contas_anuais,Contas Anuais,3_-_tc-005198_989_16-2_contas_do_governador_-_parecer_atj_-_financeira.pdf,https://www.tce.sp.gov.br/sites/default/files/portal/3_-_tc-005198_989_16-2_contas_do_governador_-_parecer_atj_-_financeira.pdf
contas_anuais,Contas Anuais,4_-_tc-005198-989-16-2_contas_do_governador_2016_-_parecer_atj_-_economia.pdf,https://www.tce.sp.gov.br/sites/default/files/portal/4_-_tc-005198-989-16-2_contas_do_governador_2016_-_parecer_atj_-_economia.pdf
contas_anuais,Contas Anuais,4.1_-_tc-005198-989-16-2_contas_do_governador_2016_-_parecer_chefia_de_atj.pdf.pdf,https://www.tce.sp.gov.br/sites/default/files/portal/4.1_-_tc-005198-989-16-2_contas_do_governador_2016_-_parecer_chefia_de_atj.pdf.pdf
contas_anuais,Contas Anuais,5_-_tc-05198-989-16_-_contas_do_governador_-_2016_-_parecer_pfe.pdf,https://www.tce.sp.gov.br/sites/default/files/portal/5_-_tc-05198-989-16_-_contas_do_governador_-_2016_-_parecer_pfe.pdf
contas_anuais,Contas Anuais,6_-_tc-05198-989-16_-_contas_do_governador_-_2016_-_parecer_pfe_-_procurador.pdf,https://www.tce.sp.gov.br/sites/default/files/portal/6_-_tc-05198-989-16_-_contas_do_governador_-_2016_-_parecer_pfe_-_procurador.pdf
contas_anuais,Contas Anuais,7_-_tc-05198-989-16_-_contas_do_governador_-_2016_-_parecer_sdg.pdf,https://www.tce.sp.gov.br/sites/default/files/portal/7_-_tc-05198-989-16_-_contas_do_governador_-_2016_-_parecer_sdg.pdf
contas_anuais,Contas Anuais,8_-_tc-05198-989-16_-_contas_do_governador_-_parecer_mpc.pdf,https://www.tce.sp.gov.br/sites/default/files/portal/8_-_tc-05198-989-16_-_contas_do_governador_-_parecer_mpc.pdf
contas_anuais,Contas Anuais,9_-_tc-5198.989.16_-_relatorio_e_voto.pdf,https://www.tce.sp.gov.br/sites/default/files/portal/9_-_tc-5198.989.16_-_relatorio_e_voto.pdf
contas_anuais,Contas Anuais,10_-_tc-5198.989.16_-_parecer.pdf,https://www.tce.sp.gov.br/sites/default/files/portal/10_-_tc-5198.989.16_-_parecer.pdf
contas_anuais,Contas Anuais,2015,https://www.tce.sp.gov.br/contas-anuais#collapse-accordion-541-10
contas_anuais,Contas Anuais,1_-_tc-3.554-026-15-diretoria_de_contas_do_governador-2015.pdf,https://www.tce.sp.gov.br/sites/default/files/portal/1_-_tc-3.554-026-15-diretoria_de_contas_do_governador-2015.pdf
contas_anuais,Contas Anuais,2_-_tc-3.554-026-15-departamento_de_supervisao_da_fiscalizacao_i.pdf,https://www.tce.sp.gov.br/sites/default/files/portal/2_-_tc-3.554-026-15-departamento_de_supervisao_da_fiscalizacao_i.pdf
contas_anuais,Contas Anuais,3_-_tc-3.554-026-15-assessoria_tecnico_juridica.pdf,https://www.tce.sp.gov.br/sites/default/files/portal/3_-_tc-3.554-026-15-assessoria_tecnico_juridica.pdf
contas_anuais,Contas Anuais,4_-_tc-3.554-026-15-secretaria-diretoria_geral.pdf,https://www.tce.sp.gov.br/sites/default/files/portal/4_-_tc-3.554-026-15-secretaria-diretoria_geral.pdf
contas_anuais,Contas Anuais,5_-_tc-3.554-026-15-procuradoria_da_fazenda_do_estado.pdf,https://www.tce.sp.gov.br/sites/default/files/portal/5_-_tc-3.554-026-15-procuradoria_da_fazenda_do_estado.pdf
contas_anuais,Contas Anuais,6_-_tc-3.554-026-15-ministerio_publico_de_contas.pdf,https://www.tce.sp.gov.br/sites/default/files/portal/6_-_tc-3.554-026-15-ministerio_publico_de_contas.pdf
contas_anuais,Contas Anuais,7_-_relatorio_e_voto.pdf,https://www.tce.sp.gov.br/sites/default/files/portal/7_-_relatorio_e_voto.pdf
contas_anuais,Contas Anuais,8_-_parecer.pdf,https://www.tce.sp.gov.br/sites/default/files/portal/8_-_parecer.pdf
contas_anuais,Contas Anuais,processo_integra_-_tc_-_3554_026_15_balanco_geral_estado_2015.pdf,https://www.tce.sp.gov.br/sites/default/files/portal/processo_integra_-_tc_-_3554_026_15_balanco_geral_estado_2015.pdf
contas_anuais,Contas Anuais,detecta.pdf,https://www.tce.sp.gov.br/sites/default/files/portal/detecta.pdf
contas_anuais,Contas Anuais,programa_nascentes.pdf,https://www.tce.sp.gov.br/sites/default/files/portal/programa_nascentes.pdf
contas_anuais,Contas Anuais,sabesp.pdf,https://www.tce.sp.gov.br/sites/default/files/portal/sabesp.pdf
contas_anuais,Contas Anuais,sistema_estadual_de_controlatoria.pdf,https://www.tce.sp.gov.br/sites/default/files/portal/sistema_estadual_de_controlatoria.pdf
contas_anuais,Contas Anuais,educacao_tempo_integral.pdf,https://www.tce.sp.gov.br/sites/default/files/portal/educacao_tempo_integral.pdf
contas_anuais,Contas Anuais,2014,https://www.tce.sp.gov.br/contas-anuais#collapse-accordion-541-11
contas_anuais,Contas Anuais,1 - TC 788/026/14 - Diretoria de Contas do Governador 2014,https://www.tce.sp.gov.br/sites/default/files/portal/1_-_tc_788_026_14_-_diretoria_de_contas_do_governador_2014.pdf
contas_anuais,Contas Anuais,2 - TC 788/026/14 - Departamento de Supervisão da Fiscalização - 1,https://www.tce.sp.gov.br/sites/default/files/portal/2_-_tc_788_026_14_-_dsf-1.pdf
contas_anuais,Contas Anuais,3 - TC 788/026/14 - Assessoria Técnico-Juridica,https://www.tce.sp.gov.br/sites/default/files/portal/3_-_tc_788_026_14_-_atj.pdf
contas_anuais,Contas Anuais,4 - TC 788/026/14 - Secretaria-Diretoria Geral,https://www.tce.sp.gov.br/sites/default/files/portal/4_-_tc_788_026_14_-_sdg.pdf
contas_anuais,Contas Anuais,5 - TC 788/026/14 - Ministério Público de Contas,https://www.tce.sp.gov.br/sites/default/files/portal/5_-_tc_788_026_14_-_mpc.pdf
contas_anuais,Contas Anuais,6 - TC 788/026/14 - Procuradoria da Fazenda do Estado,https://www.tce.sp.gov.br/sites/default/files/portal/6_-_tc_788_026_14_-_pfe.pdf
contas_anuais,Contas Anuais,7 - TC 788/026/14 - Relatório e Voto - Conselheiro Dimas Eduardo Ramalho,https://www.tce.sp.gov.br/sites/default/files/portal/7_-_tc_788_026_14_-_declaracao_de_voto_conselheiro_arc.pdf
contas_anuais,Contas Anuais,8 - TC 788/026/14 - Declaração de Voto - Conselheiro Antonio Roque Citadini,https://www.tce.sp.gov.br/sites/default/files/portal/8-tc_788_026_14-relatoriovotoconselheiroder.pdf
contas_anuais,Contas Anuais,9 - TC 788/026/14 - Decisão do Tribunal Pleno,https://www.tce.sp.gov.br/sites/default/files/portal/9_-_tc-000788_026_14_-_decisao_do_tribunal_pleno.pdf
contas_anuais,Contas Anuais,10 - TC 788/026/14 - Parecer - Conselheiro Antonio Roque Citadini,https://www.tce.sp.gov.br/sites/default/files/portal/10_-_tc_788_026_14_-_parecer.pdf
contas_anuais,Contas Anuais,2013,https://www.tce.sp.gov.br/contas-anuais#collapse-accordion-541-12
contas_anuais,Contas Anuais,1_-_relatorio_2013_-_contas_do_governador-diretoria.pdf,https://www.tce.sp.gov.br/sites/default/files/portal/1_-_relatorio_2013_-_contas_do_governador-diretoria.pdf
contas_anuais,Contas Anuais,2_-_tc-001466-026-13_contas_do_governador_2013-atj.pdf,https://www.tce.sp.gov.br/sites/default/files/portal/2_-_tc-001466-026-13_contas_do_governador_2013-atj.pdf
contas_anuais,Contas Anuais,3_-_contas_do_governador_tc-001466-026-13-pfe.pdf,https://www.tce.sp.gov.br/sites/default/files/portal/3_-_contas_do_governador_tc-001466-026-13-pfe.pdf
contas_anuais,Contas Anuais,4_-_contas_do_governador_-_2013_1466-026-13-mpc.pdf,https://www.tce.sp.gov.br/sites/default/files/portal/4_-_contas_do_governador_-_2013_1466-026-13-mpc.pdf
contas_anuais,Contas Anuais,5_-_tc-001466-026-13-sdg.pdf,https://www.tce.sp.gov.br/sites/default/files/portal/5_-_tc-001466-026-13-sdg.pdf
contas_anuais,Contas Anuais,6_-_contas-governo-2013-relatorio-voto.pdf,https://www.tce.sp.gov.br/sites/default/files/portal/6_-_contas-governo-2013-relatorio-voto_0.pdf
contas_anuais,Contas Anuais,7_-_contas-governo-2013-parecer.pdf,https://www.tce.sp.gov.br/sites/default/files/portal/7_-_contas-governo-2013-parecer_0.pdf
contas_anuais,Contas Anuais,2012,https://www.tce.sp.gov.br/contas-anuais#collapse-accordion-541-13
contas_anuais,Contas Anuais,1_relatorio_diretoria_de_contas_do_governador.pdf,https://www.tce.sp.gov.br/sites/default/files/portal/1_relatorio_diretoria_de_contas_do_governador.pdf
