ibge,uf,regiao,nome,key
1100130,RO,N,Machadinho D'Oeste,machadinho_doeste
3139003,MG,SE,Machado,machado
2609105,PE,NE,Machados,machados
4210050,SC,S,Macieira,macieira
3302452,RJ,SE,Macuco,macuco
2919900,BA,NE,Macururé,macurure
2307635,CE,NE,Madalena,madalena
2205854,PI,NE,Madeiro,madeiro
2919926,BA,NE,Madre de Deus,madre_de_deus
3139102,MG,SE,Madre de Deus de Minas,madre_de_deus_de_minas
2508703,PB,NE,Mãe d'Água,mae_dagua
1504059,PA,N,Mãe do Rio,mae_do_rio
2919959,BA,NE,Maetinga,maetinga
4210100,SC,S,Mafra,mafra
1504109,PA,N,Magalhães Barata,magalhaes_barata
2106300,MA,NE,Magalhães de Almeida,magalhaes_de_almeida
3528304,SP,SE,Magda,magda
3302502,RJ,SE,Magé,mage
2920007,BA,NE,Maiquinique,maiquinique
2920106,BA,NE,Mairi,mairi
3528403,SP,SE,Mairinque,mairinque
3528502,SP,SE,Mairiporã,mairipora
5212600,GO,CO,Mairipotaba,mairipotaba
4210209,SC,S,Major Gercino,major_gercino
2704401,AL,NE,Major Isidoro,major_isidoro
2407252,RN,NE,Major Sales,major_sales
4210308,SC,S,Major Vieira,major_vieira
3139201,MG,SE,Malacacheta,malacacheta
2920205,BA,NE,Malhada,malhada
2920304,BA,NE,Malhada de Pedras,malhada_de_pedras
2803807,SE,NE,Malhada dos Bois,malhada_dos_bois
2803906,SE,NE,Malhador,malhador
4113908,PR,S,Mallet,mallet
2508802,PB,NE,Malta,malta
2508901,PB,NE,Mamanguape,mamanguape
5212709,GO,CO,Mambaí,mambai
4114005,PR,S,Mamborê,mambore
3139250,MG,SE,Mamonas,mamonas
4311734,RS,S,Mampituba,mampituba
1302504,AM,N,Manacapuru,manacapuru
2509008,PB,NE,Manaíra,manaira
1302553,AM,N,Manaquiri,manaquiri
2609154,PE,NE,Manari,manari
1302603,AM,N,Manaus,manaus
1200336,AC,N,Mâncio Lima,mancio_lima
4114104,PR,S,Mandaguaçu,mandaguacu
4114203,PR,S,Mandaguari,mandaguari
4114302,PR,S,Mandirituba,mandirituba
3528601,SP,SE,Manduri,manduri
4114351,PR,S,Manfrinópolis,manfrinopolis
3139300,MG,SE,Manga,manga
3302601,RJ,SE,Mangaratiba,mangaratiba
4114401,PR,S,Mangueirinha,mangueirinha
3139409,MG,SE,Manhuaçu,manhuacu
3139508,MG,SE,Manhumirim,manhumirim
1302702,AM,N,Manicoré,manicore
2205904,PI,NE,Manoel Emídio,manoel_emidio
4114500,PR,S,Manoel Ribas,manoel_ribas
1200344,AC,N,Manoel Urbano,manoel_urbano
4311759,RS,S,Manoel Viana,manoel_viana
2920403,BA,NE,Manoel Vitorino,manoel_vitorino
2920452,BA,NE,Mansidão,mansidao
3139607,MG,SE,Mantena,mantena
3203304,ES,SE,Mantenópolis,mantenopolis
4311775,RS,S,Maquiné,maquine
3139805,MG,SE,Mar de Espanha,mar_de_espanha
2704906,AL,NE,Mar Vermelho,mar_vermelho
5212808,GO,CO,Mara Rosa,mara_rosa
1302801,AM,N,Maraã,maraa
1504208,PA,N,Marabá,maraba
3528700,SP,SE,Marabá Paulista,maraba_paulista
2106326,MA,NE,Maracaçumé,maracacume
3528809,SP,SE,Maracaí,maracai
4210407,SC,S,Maracajá,maracaja
5005400,MS,CO,Maracaju,maracaju
1504307,PA,N,Maracanã,maracana
2307650,CE,NE,Maracanaú,maracanau
2920502,BA,NE,Maracás,maracas
2704500,AL,NE,Maragogi,maragogi
2920601,BA,NE,Maragogipe,maragogipe
2609204,PE,NE,Maraial,maraial
2106359,MA,NE,Marajá do Sena,maraja_do_sena
2307700,CE,NE,Maranguape,maranguape
2106375,MA,NE,Maranhãozinho,maranhaozinho
1504406,PA,N,Marapanim,marapanim
3528858,SP,SE,Marapoama,marapoama
4311791,RS,S,Maratá,marata
3203320,ES,SE,Marataízes,marataizes
4311809,RS,S,Marau,marau
2920700,BA,NE,Maraú,marau
2704609,AL,NE,Maravilha,maravilha
4210506,SC,S,Maravilha,maravilha
3139706,MG,SE,Maravilhas,maravilhas
2509057,PB,NE,Marcação,marcacao
5105580,MT,CO,Marcelândia,marcelandia
4311908,RS,S,Marcelino Ramos,marcelino_ramos
2407302,RN,NE,Marcelino Vieira,marcelino_vieira
2920809,BA,NE,Marcionílio Souza,marcionilio_souza
2307809,CE,NE,Marco,marco
2205953,PI,NE,Marcolândia,marcolandia
2206001,PI,NE,Marcos Parente,marcos_parente
4114609,PR,S,Marechal Cândido Rondon,marechal_candido_rondon
2704708,AL,NE,Marechal Deodoro,marechal_deodoro
3203346,ES,SE,Marechal Floriano,marechal_floriano
1200351,AC,N,Marechal Thaumaturgo,marechal_thaumaturgo
4210555,SC,S,Marema,marema
2509107,PB,NE,Mari,mari
3139904,MG,SE,Maria da Fé,maria_da_fe
4114708,PR,S,Maria Helena,maria_helena
4114807,PR,S,Marialva,marialva
3140001,MG,SE,Mariana,mariana
4311981,RS,S,Mariana Pimentel,mariana_pimentel
4312005,RS,S,Mariano Moro,mariano_moro
1712504,TO,N,Marianópolis do Tocantins,marianopolis_do_tocantins
3528908,SP,SE,Mariápolis,mariapolis
2704807,AL,NE,Maribondo,maribondo
3302700,RJ,SE,Maricá,marica
3140100,MG,SE,Marilac,marilac
3203353,ES,SE,Marilândia,marilandia
4114906,PR,S,Marilândia do Sul,marilandia_do_sul
4115002,PR,S,Marilena,marilena
3529005,SP,SE,Marília,marilia
4115101,PR,S,Mariluz,mariluz
4115200,PR,S,Maringá,maringa
3529104,SP,SE,Marinópolis,marinopolis
3140159,MG,SE,Mário Campos,mario_campos
4115309,PR,S,Mariópolis,mariopolis
4115358,PR,S,Maripá,maripa
3140209,MG,SE,Maripá de Minas,maripa_de_minas
1504422,PA,N,Marituba,marituba
2509156,PB,NE,Marizópolis,marizopolis
3140308,MG,SE,Marliéria,marlieria
4115408,PR,S,Marmeleiro,marmeleiro
3140407,MG,SE,Marmelópolis,marmelopolis
4312054,RS,S,Marques de Souza,marques_de_souza
4115457,PR,S,Marquinho,marquinho
3140506,MG,SE,Martinho Campos,martinho_campos
2307908,CE,NE,Martinópole,martinopole
3529203,SP,SE,Martinópolis,martinopolis
2407401,RN,NE,Martins,martins
3140530,MG,SE,Martins Soares,martins_soares
2804003,SE,NE,Maruim,maruim
4115507,PR,S,Marumbi,marumbi
5212907,GO,CO,Marzagão,marzagao
2920908,BA,NE,Mascote,mascote
2308005,CE,NE,Massapê,massape
2206050,PI,NE,Massapê do Piauí,massape_do_piaui
2509206,PB,NE,Massaranduba,massaranduba
4210605,SC,S,Massaranduba,massaranduba
4312104,RS,S,Mata,mata
2921005,BA,NE,Mata de São João,mata_de_sao_joao
2705002,AL,NE,Mata Grande,mata_grande
2106409,MA,NE,Mata Roma,mata_roma
3140555,MG,SE,Mata Verde,mata_verde
3529302,SP,SE,Matão,matao
2509305,PB,NE,Mataraca,mataraca
1712702,TO,N,Mateiros,mateiros
4115606,PR,S,Matelândia,matelandia
3140605,MG,SE,Materlândia,materlandia
3140704,MG,SE,Mateus Leme,mateus_leme
3171501,MG,SE,Mathias Lobato,mathias_lobato
3140803,MG,SE,Matias Barbosa,matias_barbosa
3140852,MG,SE,Matias Cardoso,matias_cardoso
2206100,PI,NE,Matias Olímpio,matias_olimpio
2921054,BA,NE,Matina,matina
2106508,MA,NE,Matinha,matinha
2509339,PB,NE,Matinhas,matinhas
4115705,PR,S,Matinhos,matinhos
3140902,MG,SE,Matipó,matipo
4312138,RS,S,Mato Castelhano,mato_castelhano
2509370,PB,NE,Mato Grosso,mato_grosso
4312153,RS,S,Mato Leitão,mato_leitao
4312179,RS,S,Mato Queimado,mato_queimado
4115739,PR,S,Mato Rico,mato_rico
3141009,MG,SE,Mato Verde,mato_verde
2106607,MA,NE,Matões,matoes
2106631,MA,NE,Matões do Norte,matoes_do_norte
4210704,SC,S,Matos Costa,matos_costa
3141108,MG,SE,Matozinhos,matozinhos
5212956,GO,CO,Matrinchã,matrincha
2705101,AL,NE,Matriz de Camaragibe,matriz_de_camaragibe
5105606,MT,CO,Matupá,matupa
2509396,PB,NE,Maturéia,matureia
3141207,MG,SE,Matutina,matutina
3529401,SP,SE,Mauá,maua
4115754,PR,S,Mauá da Serra,maua_da_serra
1302900,AM,N,Maués,maues
5213004,GO,CO,Maurilândia,maurilandia
1712801,TO,N,Maurilândia do Tocantins,maurilandia_do_tocantins
2308104,CE,NE,Mauriti,mauriti
2407500,RN,NE,Maxaranguape,maxaranguape
4312203,RS,S,Maximiliano de Almeida,maximiliano_de_almeida
1600402,AP,N,Mazagão,mazagao
3141306,MG,SE,Medeiros,medeiros
2921104,BA,NE,Medeiros Neto,medeiros_neto
4115804,PR,S,Medianeira,medianeira
1504455,PA,N,Medicilândia,medicilandia
3141405,MG,SE,Medina,medina
4210803,SC,S,Meleiro,meleiro
1504505,PA,N,Melgaço,melgaco
3302809,RJ,SE,Mendes,mendes
3141504,MG,SE,Mendes Pimentel,mendes_pimentel
3529500,SP,SE,Mendonça,mendonca
4115853,PR,S,Mercedes,mercedes
3141603,MG,SE,Mercês,merces
3529609,SP,SE,Meridiano,meridiano
2308203,CE,NE,Meruoca,meruoca
3529658,SP,SE,Mesópolis,mesopolis
3302858,RJ,SE,Mesquita,mesquita
3141702,MG,SE,Mesquita,mesquita
2705200,AL,NE,Messias,messias
2407609,RN,NE,Messias Targino,messias_targino
2206209,PI,NE,Miguel Alves,miguel_alves
2921203,BA,NE,Miguel Calmon,miguel_calmon
2206308,PI,NE,Miguel Leão,miguel_leao
3302908,RJ,SE,Miguel Pereira,miguel_pereira
3529708,SP,SE,Miguelópolis,miguelopolis
2308302,CE,NE,Milagres,milagres
2921302,BA,NE,Milagres,milagres
2106672,MA,NE,Milagres do Maranhão,milagres_do_maranhao
2308351,CE,NE,Milhã,milha
2206357,PI,NE,Milton Brandão,milton_brandao
5213053,GO,CO,Mimoso de Goiás,mimoso_de_goias
3203403,ES,SE,Mimoso do Sul,mimoso_do_sul
5213087,GO,CO,Minaçu,minacu
2705309,AL,NE,Minador do Negrão,minador_do_negrao
4312252,RS,S,Minas do Leão,minas_do_leao
3141801,MG,SE,Minas Novas,minas_novas
3141900,MG,SE,Minduri,minduri
5213103,GO,CO,Mineiros,mineiros
3529807,SP,SE,Mineiros do Tietê,mineiros_do_tiete
1101203,RO,N,Ministro Andreazza,ministro_andreazza
3530003,SP,SE,Mira Estrela,mira_estrela
3142007,MG,SE,Mirabela,mirabela
3529906,SP,SE,Miracatu,miracatu
3303005,RJ,SE,Miracema,miracema
1713205,TO,N,Miracema do Tocantins,miracema_do_tocantins
2106706,MA,NE,Mirador,mirador
4115903,PR,S,Mirador,mirador
3142106,MG,SE,Miradouro,miradouro
4312302,RS,S,Miraguaí,miraguai
3142205,MG,SE,Miraí,mirai
2308377,CE,NE,Miraíma,miraima
5005608,MS,CO,Miranda,miranda
2106755,MA,NE,Miranda do Norte,miranda_do_norte
2609303,PE,NE,Mirandiba,mirandiba
3530102,SP,SE,Mirandópolis,mirandopolis
2921401,BA,NE,Mirangaba,mirangaba
1713304,TO,N,Miranorte,miranorte
2921450,BA,NE,Mirante,mirante
1101302,RO,N,Mirante da Serra,mirante_da_serra
3530201,SP,SE,Mirante do Paranapanema,mirante_do_paranapanema
4116000,PR,S,Miraselva,miraselva
3530300,SP,SE,Mirassol,mirassol
5105622,MT,CO,Mirassol d'Oeste,mirassol_doeste
3530409,SP,SE,Mirassolândia,mirassolandia
3142254,MG,SE,Miravânia,miravania
4210852,SC,S,Mirim Doce,mirim_doce
2106805,MA,NE,Mirinzal,mirinzal
4116059,PR,S,Missal,missal
2308401,CE,NE,Missão Velha,missao_velha
1504604,PA,N,Mocajuba,mocajuba
3530508,SP,SE,Mococa,mococa
4210902,SC,S,Modelo,modelo
3142304,MG,SE,Moeda,moeda
3142403,MG,SE,Moema,moema
2509404,PB,NE,Mogeiro,mogeiro
3530607,SP,SE,Mogi das Cruzes,mogi_das_cruzes
3530706,SP,SE,Mogi Guaçu,mogi_guacu
3530805,SP,SE,Mogi Mirim,mogi_mirim
5213400,GO,CO,Moiporá,moipora
2804102,SE,NE,Moita Bonita,moita_bonita
1504703,PA,N,Moju,moju
1504752,PA,N,Mojuí dos Campos,mojui_dos_campos
2308500,CE,NE,Mombaça,mombaca
3530904,SP,SE,Mombuca,mombuca
2106904,MA,NE,Monção,moncao
3531001,SP,SE,Monções,moncoes
4211009,SC,S,Mondaí,mondai
3531100,SP,SE,Mongaguá,mongagua
3142502,MG,SE,Monjolos,monjolos
2206407,PI,NE,Monsenhor Gil,monsenhor_gil
2206506,PI,NE,Monsenhor Hipólito,monsenhor_hipolito
3142601,MG,SE,Monsenhor Paulo,monsenhor_paulo
2308609,CE,NE,Monsenhor Tabosa,monsenhor_tabosa
2509503,PB,NE,Montadas,montadas
3142700,MG,SE,Montalvânia,montalvania
3203502,ES,SE,Montanha,montanha
2407708,RN,NE,Montanhas,montanhas
4312351,RS,S,Montauri,montauri
2407807,RN,NE,Monte Alegre,monte_alegre
1504802,PA,N,Monte Alegre,monte_alegre
5213509,GO,CO,Monte Alegre de Goiás,monte_alegre_de_goias
3142809,MG,SE,Monte Alegre de Minas,monte_alegre_de_minas
2804201,SE,NE,Monte Alegre de Sergipe,monte_alegre_de_sergipe
2206605,PI,NE,Monte Alegre do Piauí,monte_alegre_do_piaui
3531209,SP,SE,Monte Alegre do Sul,monte_alegre_do_sul
4312377,RS,S,Monte Alegre dos Campos,monte_alegre_dos_campos
3531308,SP,SE,Monte Alto,monte_alto
3531407,SP,SE,Monte Aprazível,monte_aprazivel
3142908,MG,SE,Monte Azul,monte_azul
3531506,SP,SE,Monte Azul Paulista,monte_azul_paulista
3143005,MG,SE,Monte Belo,monte_belo
4312385,RS,S,Monte Belo do Sul,monte_belo_do_sul
4211058,SC,S,Monte Carlo,monte_carlo
3143104,MG,SE,Monte Carmelo,monte_carmelo
4211108,SC,S,Monte Castelo,monte_castelo
3531605,SP,SE,Monte Castelo,monte_castelo
2407906,RN,NE,Monte das Gameleiras,monte_das_gameleiras
1713601,TO,N,Monte do Carmo,monte_do_carmo
3143153,MG,SE,Monte Formoso,monte_formoso
2509602,PB,NE,Monte Horebe,monte_horebe
3531803,SP,SE,Monte Mor,monte_mor
1101401,RO,N,Monte Negro,monte_negro
2921500,BA,NE,Monte Santo,monte_santo
3143203,MG,SE,Monte Santo de Minas,monte_santo_de_minas
1713700,TO,N,Monte Santo do Tocantins,monte_santo_do_tocantins
3143401,MG,SE,Monte Sião,monte_siao
2509701,PB,NE,Monteiro,monteiro
3531704,SP,SE,Monteiro Lobato,monteiro_lobato
2705408,AL,NE,Monteirópolis,monteiropolis
4312401,RS,S,Montenegro,montenegro
2107001,MA,NE,Montes Altos,montes_altos
3143302,MG,SE,Montes Claros,montes_claros
5213707,GO,CO,Montes Claros de Goiás,montes_claros_de_goias
3143450,MG,SE,Montezuma,montezuma
5213756,GO,CO,Montividiu,montividiu
5213772,GO,CO,Montividiu do Norte,montividiu_do_norte
2308708,CE,NE,Morada Nova,morada_nova
3143500,MG,SE,Morada Nova de Minas,morada_nova_de_minas
2308807,CE,NE,Moraújo,moraujo
2614303,PE,NE,Moreilândia,moreilandia
4116109,PR,S,Moreira Sales,moreira_sales
2609402,PE,NE,Moreno,moreno
4312427,RS,S,Mormaço,mormaco
2921609,BA,NE,Morpará,morpara
4116208,PR,S,Morretes,morretes
5213806,GO,CO,Morrinhos,morrinhos
2308906,CE,NE,Morrinhos,morrinhos
4312443,RS,S,Morrinhos do Sul,morrinhos_do_sul
3531902,SP,SE,Morro Agudo,morro_agudo
5213855,GO,CO,Morro Agudo de Goiás,morro_agudo_de_goias
2206654,PI,NE,Morro Cabeça no Tempo,morro_cabeca_no_tempo
4211207,SC,S,Morro da Fumaça,morro_da_fumaca
3143609,MG,SE,Morro da Garça,morro_da_garca
2921708,BA,NE,Morro do Chapéu,morro_do_chapeu
2206670,PI,NE,Morro do Chapéu do Piauí,morro_do_chapeu_do_piaui
3143708,MG,SE,Morro do Pilar,morro_do_pilar
4211256,SC,S,Morro Grande,morro_grande
4312450,RS,S,Morro Redondo,morro_redondo
4312476,RS,S,Morro Reuter,morro_reuter
2107100,MA,NE,Morros,morros
2921807,BA,NE,Mortugaba,mortugaba
3532009,SP,SE,Morungaba,morungaba
5213905,GO,CO,Mossâmedes,mossamedes
2408003,RN,NE,Mossoró,mossoro
4312500,RS,S,Mostardas,mostardas
3532058,SP,SE,Motuca,motuca
5214002,GO,CO,Mozarlândia,mozarlandia
1504901,PA,N,Muaná,muana
1400308,RR,N,Mucajaí,mucajai
2309003,CE,NE,Mucambo,mucambo
2921906,BA,NE,Mucugê,mucuge
4312609,RS,S,Muçum,mucum
2922003,BA,NE,Mucuri,mucuri
3203601,ES,SE,Mucurici,mucurici
4312617,RS,S,Muitos Capões,muitos_capoes
4312625,RS,S,Muliterno,muliterno
2309102,CE,NE,Mulungu,mulungu
2509800,PB,NE,Mulungu,mulungu
2922052,BA,NE,Mulungu do Morro,mulungu_do_morro
2922102,BA,NE,Mundo Novo,mundo_novo
5005681,MS,CO,Mundo Novo,mundo_novo
5214051,GO,CO,Mundo Novo,mundo_novo
3143807,MG,SE,Munhoz,munhoz
4116307,PR,S,Munhoz de Melo,munhoz_de_melo
2922201,BA,NE,Muniz Ferreira,muniz_ferreira
3203700,ES,SE,Muniz Freire,muniz_freire
2922250,BA,NE,Muquém do São Francisco,muquem_do_sao_francisco
3203809,ES,SE,Muqui,muqui
3143906,MG,SE,Muriaé,muriae
2804300,SE,NE,Muribeca,muribeca
2705507,AL,NE,Murici,murici
2206696,PI,NE,Murici dos Portelas,murici_dos_portelas
1713957,TO,N,Muricilândia,muricilandia
2922300,BA,NE,Muritiba,muritiba
3532108,SP,SE,Murutinga do Sul,murutinga_do_sul
2922409,BA,NE,Mutuípe,mutuipe
3144003,MG,SE,Mutum,mutum
5214101,GO,CO,Mutunópolis,mutunopolis
3144102,MG,SE,Muzambinho,muzambinho
3144201,MG,SE,Nacip Raydan,nacip_raydan
3532157,SP,SE,Nantes,nantes
3144300,MG,SE,Nanuque,nanuque
4312658,RS,S,Não-Me-Toque,nao_me_toque
3144359,MG,SE,Naque,naque
3532207,SP,SE,Narandiba,narandiba
2408102,RN,NE,Natal,natal
3144375,MG,SE,Natalândia,natalandia
3144409,MG,SE,Natércia,natercia
3303104,RJ,SE,Natividade,natividade
1714203,TO,N,Natividade,natividade
3532306,SP,SE,Natividade da Serra,natividade_da_serra
2509909,PB,NE,Natuba,natuba
4211306,SC,S,Navegantes,navegantes
5005707,MS,CO,Naviraí,navirai
1714302,TO,N,Nazaré,nazare
2922508,BA,NE,Nazaré,nazare
2609501,PE,NE,Nazaré da Mata,nazare_da_mata
2206704,PI,NE,Nazaré do Piauí,nazare_do_piaui
3532405,SP,SE,Nazaré Paulista,nazare_paulista
3144508,MG,SE,Nazareno,nazareno
2510006,PB,NE,Nazarezinho,nazarezinho
2206720,PI,NE,Nazária,nazaria
5214408,GO,CO,Nazário,nazario
2804409,SE,NE,Neópolis,neopolis
3144607,MG,SE,Nepomuceno,nepomuceno
5214507,GO,CO,Nerópolis,neropolis
3532504,SP,SE,Neves Paulista,neves_paulista
1303007,AM,N,Nhamundá,nhamunda
3532603,SP,SE,Nhandeara,nhandeara
4312674,RS,S,Nicolau Vergueiro,nicolau_vergueiro
2922607,BA,NE,Nilo Peçanha,nilo_pecanha
3303203,RJ,SE,Nilópolis,nilopolis
2107209,MA,NE,Nina Rodrigues,nina_rodrigues
3144656,MG,SE,Ninheira,ninheira
5005806,MS,CO,Nioaque,nioaque
3532702,SP,SE,Nipoã,nipoa
5214606,GO,CO,Niquelândia,niquelandia
2408201,RN,NE,Nísia Floresta,nisia_floresta
3303302,RJ,SE,Niterói,niteroi
5105903,MT,CO,Nobres,nobres
4312708,RS,S,Nonoai,nonoai
2922656,BA,NE,Nordestina,nordestina
1400407,RR,N,Normandia,normandia
5106000,MT,CO,Nortelândia,nortelandia
2804458,SE,NE,Nossa Senhora Aparecida,nossa_senhora_aparecida
2804508,SE,NE,Nossa Senhora da Glória,nossa_senhora_da_gloria
2804607,SE,NE,Nossa Senhora das Dores,nossa_senhora_das_dores
4116406,PR,S,Nossa Senhora das Graças,nossa_senhora_das_gracas
2804706,SE,NE,Nossa Senhora de Lourdes,nossa_senhora_de_lourdes
2206753,PI,NE,Nossa Senhora de Nazaré,nossa_senhora_de_nazare
5106109,MT,CO,Nossa Senhora do Livramento,nossa_senhora_do_livramento
2804805,SE,NE,Nossa Senhora do Socorro,nossa_senhora_do_socorro
2206803,PI,NE,Nossa Senhora dos Remédios,nossa_senhora_dos_remedios
3532801,SP,SE,Nova Aliança,nova_alianca
4116505,PR,S,Nova Aliança do Ivaí,nova_alianca_do_ivai
4312757,RS,S,Nova Alvorada,nova_alvorada
5006002,MS,CO,Nova Alvorada do Sul,nova_alvorada_do_sul
5214705,GO,CO,Nova América,nova_america
4116604,PR,S,Nova América da Colina,nova_america_da_colina
5006200,MS,CO,Nova Andradina,nova_andradina
4312807,RS,S,Nova Araçá,nova_araca
5214804,GO,CO,Nova Aurora,nova_aurora
4116703,PR,S,Nova Aurora,nova_aurora
5106158,MT,CO,Nova Bandeirantes,nova_bandeirantes
4312906,RS,S,Nova Bassano,nova_bassano
3144672,MG,SE,Nova Belém,nova_belem
4312955,RS,S,Nova Boa Vista,nova_boa_vista
5106208,MT,CO,Nova Brasilândia,nova_brasilandia
1100148,RO,N,Nova Brasilândia D'Oeste,nova_brasilandia_doeste
4313003,RS,S,Nova Bréscia,nova_brescia
3532827,SP,SE,Nova Campina,nova_campina
2922706,BA,NE,Nova Canaã,nova_canaa
5106216,MT,CO,Nova Canaã do Norte,nova_canaa_do_norte
3532843,SP,SE,Nova Canaã Paulista,nova_canaa_paulista
4313011,RS,S,Nova Candelária,nova_candelaria
4116802,PR,S,Nova Cantu,nova_cantu
3532868,SP,SE,Nova Castilho,nova_castilho
2107258,MA,NE,Nova Colinas,nova_colinas
5214838,GO,CO,Nova Crixás,nova_crixas
2408300,RN,NE,Nova Cruz,nova_cruz
3144706,MG,SE,Nova Era,nova_era
4211405,SC,S,Nova Erechim,nova_erechim
4116901,PR,S,Nova Esperança,nova_esperanca
1504950,PA,N,Nova Esperança do Piriá,nova_esperanca_do_piria
4116950,PR,S,Nova Esperança do Sudoeste,nova_esperanca_do_sudoeste
4313037,RS,S,Nova Esperança do Sul,nova_esperanca_do_sul
3532900,SP,SE,Nova Europa,nova_europa
4117008,PR,S,Nova Fátima,nova_fatima
2922730,BA,NE,Nova Fátima,nova_fatima
2510105,PB,NE,Nova Floresta,nova_floresta
3303401,RJ,SE,Nova Friburgo,nova_friburgo
5214861,GO,CO,Nova Glória,nova_gloria
3533007,SP,SE,Nova Granada,nova_granada
5108808,MT,CO,Nova Guarita,nova_guarita
3533106,SP,SE,Nova Guataporanga,nova_guataporanga
4313060,RS,S,Nova Hartz,nova_hartz
2922755,BA,NE,Nova Ibiá,nova_ibia
3303500,RJ,SE,Nova Iguaçu,nova_iguacu
5214879,GO,CO,Nova Iguaçu de Goiás,nova_iguacu_de_goias
3533205,SP,SE,Nova Independência,nova_independencia
2107308,MA,NE,Nova Iorque,nova_iorque
1504976,PA,N,Nova Ipixuna,nova_ipixuna
4211454,SC,S,Nova Itaberaba,nova_itaberaba
2922805,BA,NE,Nova Itarana,nova_itarana
5106182,MT,CO,Nova Lacerda,nova_lacerda
4117057,PR,S,Nova Laranjeiras,nova_laranjeiras
3144805,MG,SE,Nova Lima,nova_lima
4117107,PR,S,Nova Londrina,nova_londrina
3533304,SP,SE,Nova Luzitânia,nova_luzitania
1100338,RO,N,Nova Mamoré,nova_mamore
5108857,MT,CO,Nova Marilândia,nova_marilandia
5108907,MT,CO,Nova Maringá,nova_maringa
3144904,MG,SE,Nova Módica,nova_modica
5108956,MT,CO,Nova Monte Verde,nova_monte_verde
5106224,MT,CO,Nova Mutum,nova_mutum
5106174,MT,CO,Nova Nazaré,nova_nazare
3533403,SP,SE,Nova Odessa,nova_odessa
4117206,PR,S,Nova Olímpia,nova_olimpia
5106232,MT,CO,Nova Olímpia,nova_olimpia
1714880,TO,N,Nova Olinda,nova_olinda
2510204,PB,NE,Nova Olinda,nova_olinda
2309201,CE,NE,Nova Olinda,nova_olinda
2107357,MA,NE,Nova Olinda do Maranhão,nova_olinda_do_maranhao
1303106,AM,N,Nova Olinda do Norte,nova_olinda_do_norte
4313086,RS,S,Nova Pádua,nova_padua
4313102,RS,S,Nova Palma,nova_palma
2510303,PB,NE,Nova Palmeira,nova_palmeira
4313201,RS,S,Nova Petrópolis,nova_petropolis
3145000,MG,SE,Nova Ponte,nova_ponte
3145059,MG,SE,Nova Porteirinha,nova_porteirinha
4313300,RS,S,Nova Prata,nova_prata
4117255,PR,S,Nova Prata do Iguaçu,nova_prata_do_iguacu
4313334,RS,S,Nova Ramada,nova_ramada
2922854,BA,NE,Nova Redenção,nova_redencao
3145109,MG,SE,Nova Resende,nova_resende
5214903,GO,CO,Nova Roma,nova_roma
4313359,RS,S,Nova Roma do Sul,nova_roma_do_sul
1715002,TO,N,Nova Rosalândia,nova_rosalandia
2309300,CE,NE,Nova Russas,nova_russas
4117214,PR,S,Nova Santa Bárbara,nova_santa_barbara
5106190,MT,CO,Nova Santa Helena,nova_santa_helena
4313375,RS,S,Nova Santa Rita,nova_santa_rita
2207959,PI,NE,Nova Santa Rita,nova_santa_rita
4117222,PR,S,Nova Santa Rosa,nova_santa_rosa
3145208,MG,SE,Nova Serrana,nova_serrana
2922904,BA,NE,Nova Soure,nova_soure
4117271,PR,S,Nova Tebas,nova_tebas
1505007,PA,N,Nova Timboteua,nova_timboteua
4211504,SC,S,Nova Trento,nova_trento
5106240,MT,CO,Nova Ubiratã,nova_ubirata
1101435,RO,N,Nova União,nova_uniao
3136603,MG,SE,Nova União,nova_uniao
3203908,ES,SE,Nova Venécia,nova_venecia
5215009,GO,CO,Nova Veneza,nova_veneza
4211603,SC,S,Nova Veneza,nova_veneza
2923001,BA,NE,Nova Viçosa,nova_vicosa
5106257,MT,CO,Nova Xavantina,nova_xavantina
3533254,SP,SE,Novais,novais
1715101,TO,N,Novo Acordo,novo_acordo
1303205,AM,N,Novo Airão,novo_airao
1715150,TO,N,Novo Alegre,novo_alegre
1303304,AM,N,Novo Aripuanã,novo_aripuana
4313490,RS,S,Novo Barreiro,novo_barreiro
5215207,GO,CO,Novo Brasil,novo_brasil
4313391,RS,S,Novo Cabrais,novo_cabrais
3145307,MG,SE,Novo Cruzeiro,novo_cruzeiro
5215231,GO,CO,Novo Gama,novo_gama
4313409,RS,S,Novo Hamburgo,novo_hamburgo
4211652,SC,S,Novo Horizonte,novo_horizonte
3533502,SP,SE,Novo Horizonte,novo_horizonte
2923035,BA,NE,Novo Horizonte,novo_horizonte
5106273,MT,CO,Novo Horizonte do Norte,novo_horizonte_do_norte
1100502,RO,N,Novo Horizonte do Oeste,novo_horizonte_do_oeste
5006259,MS,CO,Novo Horizonte do Sul,novo_horizonte_do_sul
4117297,PR,S,Novo Itacolomi,novo_itacolomi
1715259,TO,N,Novo Jardim,novo_jardim
2705606,AL,NE,Novo Lino,novo_lino
4313425,RS,S,Novo Machado,novo_machado
5106265,MT,CO,Novo Mundo,novo_mundo
2309409,CE,NE,Novo Oriente,novo_oriente
3145356,MG,SE,Novo Oriente de Minas,novo_oriente_de_minas
2206902,PI,NE,Novo Oriente do Piauí,novo_oriente_do_piaui
5215256,GO,CO,Novo Planalto,novo_planalto
1505031,PA,N,Novo Progresso,novo_progresso
1505064,PA,N,Novo Repartimento,novo_repartimento
