numero_controle_pncp,numero,ano,numero_sequencial,orgao_cnpj,orgao_nome,unidade_nome,modalidade_licitacao_nome,tipo_nome,situacao_nome,cancelado,data_publicacao_pncp,data_atualizacao_pncp,valor_global,municipio_nome,uf,esfera_nome,title,description,item_url
45751435000106-1-000094/2026,,2026,94,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Dispensa,Ato que autoriza a Contratação Direta,Divulgada no PNCP,False,2026-03-20T11:51:23.217338,2026-03-20T11:51:23.217338,,Paulínia,SP,Municipal,Ato que autoriza a Contratação Direta nº 2820/2026,CUMPRIMENTO DE AÇÃO JUDICIAL SOB NRO. 0003399.92.2015.8.26.0428. REQUERENTE V.A.D.,/compras/45751435000106/2026/94
45751435000106-1-000102/2026,,2026,102,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Inexigibilidade,Ato que autoriza a Contratação Direta,Divulgada no PNCP,False,2026-03-27T10:31:41.121707,2026-03-27T10:31:41.121707,,Paulínia,SP,Municipal,Ato que autoriza a Contratação Direta nº 4102/2026,"Contratação de palestrante Mario Sérgio Cortella para proferir palestra cujo tema é: FAÇA O TEU MELHOR! A FORÇA DA PERSISTÊNCIA, a ser ministrada na Semana do Servidor do Município de Paulínia.",/compras/45751435000106/2026/102
45751435000106-1-000116/2026,,2026,116,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Inexigibilidade,Ato que autoriza a Contratação Direta,Divulgada no PNCP,False,2026-04-09T16:44:41.227783,2026-04-09T16:44:41.227783,,Paulínia,SP,Municipal,Ato que autoriza a Contratação Direta nº 7469/2026,"Participação no XIV SIMPÓSIO DE DIREITO TRIBUTÁRIO MUNICIPAL 2026, que acontece anualmente em Campinas, e será realizado nos dias 25/06/2026 e 26/06/2026.",/compras/45751435000106/2026/116
45751435000106-1-000118/2026,,2026,118,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Edital,Revogada,False,2026-04-10T11:18:40.838419,2026-04-10T11:51:33.133493,,Paulínia,SP,Municipal,Edital nº 0000033\2026/2026,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA REALIZAÇÃO DE EXAMES DE IMAGEM ODONTOLÓGICOS,/compras/45751435000106/2026/118
45751435000106-1-000133/2026,,2026,133,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Dispensa,Ato que autoriza a Contratação Direta,Divulgada no PNCP,False,2026-04-24T13:10:01.090673,2026-04-24T13:10:01.090673,,Paulínia,SP,Municipal,Ato que autoriza a Contratação Direta nº 10107/2026,CUMPRIMENTO DE AÇÃO JUDICIAL SOB NRO. 300461.44.2013.8.26.0428 786/13. REQUERENTE A.B.F.L.,/compras/45751435000106/2026/133
45751435000106-1-000142/2026,,2026,142,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Edital,Divulgada no PNCP,False,2026-04-29T08:26:00.323090,2026-04-29T08:26:00.323090,,Paulínia,SP,Municipal,Edital nº 65/2026,"REGISTRO DE PREÇOS PARA EVENTUAL CONTRATAÇÃO DE SERVIÇOS ESPECIALIZADOS DE LOCAÇÃO DE CAMINHÃO PALCO, VISANDO ATENDER ÀS NECESSIDADES DE SONORIZAÇÃO E ESTRUTURA MÓVEL PARA A REALIZAÇÃO DE EVENTOS",/compras/45751435000106/2026/142
45751435000106-1-000052/2026,,2026,52,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Dispensa,Aviso de Contratação Direta,Divulgada no PNCP,False,2026-02-23T09:14:19.275804,2026-02-24T16:50:25.155290309,,Paulínia,SP,Municipal,Aviso de Contratação Direta nº 4945/2026,AQUISIÇÃO DE RAIAS OLIMPICAS COM CABOS DE AÇO PARA INSTALAÇÃO NA PISCINA DO COMPLEXO POLIESPORTIVO ETTORI DI BLASIO.,/compras/45751435000106/2026/52
45751435000106-1-000095/2026,,2026,95,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Edital,Divulgada no PNCP,False,2026-03-20T16:35:32.652640,2026-03-20T16:35:32.652640,,Paulínia,SP,Municipal,Edital nº 46/2026,"CONTRATAÇÃO DE EMPRESA PARA PRESTAÇÃO DE SERVIÇOS ESPECIALIZADOS EM PREVENÇÃO, CONTROLE E MANEJO DE ABELHAS, MARIMBONDOS E VESPAS",/compras/45751435000106/2026/95
45751435000106-1-000115/2026,,2026,115,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Dispensa,Aviso de Contratação Direta,Divulgada no PNCP,False,2026-04-09T15:39:14.363593,2026-04-09T15:39:14.363593,,Paulínia,SP,Municipal,Aviso de Contratação Direta nº 11373/2026,"Aquisição de recarga de gás GLP 13kg e 45kg, para atendimento dos departamentos da Administração Municipal.",/compras/45751435000106/2026/115
45751435000106-1-000122/2026,,2026,122,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Inexigibilidade,Ato que autoriza a Contratação Direta,Divulgada no PNCP,False,2026-04-13T08:38:49.972172,2026-04-13T08:38:49.972172,,Paulínia,SP,Municipal,Ato que autoriza a Contratação Direta nº 9195/2026,CUMPRIMENTO DE AÇÃO JUDICIAL SOB NRO. 1005067.66.2024.8.26.0428. REQUERENTE H.F.M.,/compras/45751435000106/2026/122
45751435000106-1-000174/2026,,2026,174,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Inexigibilidade,Ato que autoriza a Contratação Direta,Divulgada no PNCP,False,2026-05-19T16:06:07.685849411,2026-05-19T16:06:07.685849411,,Paulínia,SP,Municipal,Ato que autoriza a Contratação Direta nº 79/2026,"SELEÇÃO DE EMPRESAS DO RAMO DA CONSTRUÇÃO CIVIL, INTERESSADAS EM APRESENTAR PROJETOS E EM CONSTRUIR UNIDADES HABITACIONAIS DE INTERESSE SOCIAL",/compras/45751435000106/2026/174
45751435000106-1-000187/2026,,2026,187,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Dispensa,Aviso de Contratação Direta,Divulgada no PNCP,False,2026-05-27T13:42:36.946416,2026-05-27T13:49:43.705693864,,Paulínia,SP,Municipal,Aviso de Contratação Direta nº 10928/2026,"FRAGMENTADORA AUTOMÁTICA ATÉ 300 FOLHAS, MANUAL 10 FOLHAS, A4, DESTRÓI CLIPES, GRAMPOS, CESTO 60L RUÍDO ATÉ 55DB, BIVOLT, GARANTIA MÍNIMA 12 MESES.",/compras/45751435000106/2026/187
45751435000106-1-000061/2026,,2026,61,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Dispensa,Aviso de Contratação Direta,Divulgada no PNCP,False,2026-03-02T11:34:05.118527,2026-03-02T11:34:05.118527,,Paulínia,SP,Municipal,Aviso de Contratação Direta nº 4106/2026,"AQUISIÇÃO DE DIÓXIDO DE CARBONO (CO2) MEDICINAL, EM CILINDROS (COMODATO).",/compras/45751435000106/2026/61
45751435000106-1-000079/2026,,2026,79,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Dispensa,Aviso de Contratação Direta,Divulgada no PNCP,False,2026-03-12T08:28:41.137830,2026-03-12T08:28:41.137830,,Paulínia,SP,Municipal,Aviso de Contratação Direta nº 2056/2026,"Contratação de apresentação artística temática de Páscoa, composta por personagens caracterizados, figurinos especiais, cenografia móvel e apresentação teatral e musical, para composição da programação oficial do Evento de Páscoa 2026.",/compras/45751435000106/2026/79
45751435000106-1-000086/2026,,2026,86,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Inexigibilidade,Ato que autoriza a Contratação Direta,Divulgada no PNCP,False,2026-03-16T11:50:25.062174,2026-03-16T11:50:25.062174,,Paulínia,SP,Municipal,Ato que autoriza a Contratação Direta nº 6710/2026,Pagamentos de taxas e demais custos em eventos esportivo - XXXIV Copa Regional de Voleibol 2026 em favor da Liga Regional de Voleibol CNPJ/MF 03.162.571/0001-10,/compras/45751435000106/2026/86
45751435000106-1-000114/2026,,2026,114,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Dispensa,Ato que autoriza a Contratação Direta,Divulgada no PNCP,False,2026-04-09T09:56:19.957159,2026-04-09T09:57:02.382018,,Paulínia,SP,Municipal,Ato que autoriza a Contratação Direta nº 8960/2026,Contratação emergencial de vaga em serviço de Acolhimento Institucional na modalidade Residência Inclusiva para Jovens e ou Adultos com Deficiência.,/compras/45751435000106/2026/114
45751435000106-1-000178/2026,,2026,178,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Dispensa,Ato que autoriza a Contratação Direta,Divulgada no PNCP,False,2026-05-21T09:21:45.404724,2026-05-21T09:21:45.404724,,Paulínia,SP,Municipal,Ato que autoriza a Contratação Direta nº 7952/2026,Contratação de serviço de instituição especializada para a construção do Plano de Recuperação e Revitalização de Próprios Municipais do Município de Paulínia.,/compras/45751435000106/2026/178
45751435000106-1-000031/2026,,2026,31,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Dispensa,Ato que autoriza a Contratação Direta,Divulgada no PNCP,False,2026-02-10T13:47:41.497411,2026-02-10T13:47:41.497411,,Paulínia,SP,Municipal,Ato que autoriza a Contratação Direta nº 780/2026,CUMPRIMENTO ACAO JUDICIAL SOB NR. 1001637.53.2017.8.26.0428. REQUERENTE V.F.V,/compras/45751435000106/2026/31
45751435000106-1-000089/2026,,2026,89,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Concorrência - Eletrônica,Edital,Divulgada no PNCP,False,2026-03-17T09:47:30.053355135,2026-03-17T09:47:30.053355135,,Paulínia,SP,Municipal,Edital nº 9/2026,"CONTRATAÇÃO DE EMPRESA OU CONSÓRCIO DE EMPRESAS PARA REALIZAÇÃO DE OBRAS DE INFRAESTRUTURA URBANA, DRENAGEM E IMPLANTAÇÃO DE PARQUE LINEAR",/compras/45751435000106/2026/89
45751435000106-1-000096/2026,,2026,96,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Edital,Divulgada no PNCP,False,2026-03-23T15:48:56.058057,2026-03-23T15:48:56.058057,,Paulínia,SP,Municipal,Edital nº 48/2026,REGISTRO DE PREÇOS PARA CONTRATAÇÃO DE EMPRESA PARA PRESTAÇÃO DE SERVIÇOS DE USINAGEM E FORNECIMENTO DE CONCRETO BETUMINOSO USINADO A QUENTE (CBUQ),/compras/45751435000106/2026/96
45751435000106-1-000103/2026,,2026,103,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Dispensa,Aviso de Contratação Direta,Divulgada no PNCP,False,2026-03-30T11:12:35.691013,2026-03-30T11:12:35.691013,,Paulínia,SP,Municipal,Aviso de Contratação Direta nº 8500/2026,"AQUISIÇÃO DE RAIAS OLIMPICAS COM CABOS DE AÇO PARA PISCINA DO COMPLEXO POLIESPORTIVO ETTORI DI BLASIO, ATENDENDO ÀS EXIGÊNCIAS DE COMPETIÇÕES OFICIAIS.",/compras/45751435000106/2026/103
45751435000106-1-000134/2026,,2026,134,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Inexigibilidade,Ato que autoriza a Contratação Direta,Divulgada no PNCP,False,2026-04-24T16:26:11.957496,2026-04-24T16:26:11.957496,,Paulínia,SP,Municipal,Ato que autoriza a Contratação Direta nº 10977/2026,"Contratação, por inexigibilidade de licitação, para pagamento de taxas de filiação e de participação das equipes de ginástica artística do Município de Paulínia nas etapas de competições promovidas pela Liga Intermunicipal de Ginástica Olímpica.",/compras/45751435000106/2026/134
45751435000106-1-000177/2026,,2026,177,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Edital,Divulgada no PNCP,False,2026-05-20T16:42:59.276758479,2026-05-20T16:42:59.276758479,,Paulínia,SP,Municipal,Edital nº 82/2026,"REGISTRO DE PREÇOS PARA CONTRATAÇÃO DE EMPRESA ESPECIALIZADA, OU CONSÓRCIO DE ATÉ 2 (DUAS) EMPRESAS, PARA EXECUÇÃO DE SERVIÇOS DE MANUTENÇÃO VIÁRIA EM VIAS PAVIMENTADAS DO MUNICÍPIO DE PAULÍNIA/SP",/compras/45751435000106/2026/177
45751435000106-1-000022/2026,,2026,22,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Dispensa,Aviso de Contratação Direta,Divulgada no PNCP,False,2026-02-05T09:57:57.329404980,2026-02-05T09:57:57.329404980,,Paulínia,SP,Municipal,Aviso de Contratação Direta nº 1640/2026,"Contratação de empresa especializada para aquisição do serviço de assinatura do Certificado Digital, modelo E-CPF TIPO A3 com token, com duração de 36 meses, para os funcionários da Secretaria de Negócios da Receita, conforme relacionados no item 3.",/compras/45751435000106/2026/22
45751435000106-1-000032/2026,,2026,32,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Edital,Divulgada no PNCP,False,2026-02-10T13:49:42.202367,2026-02-10T13:49:42.202367,,Paulínia,SP,Municipal,Edital nº 24/2026,"REGISTRO DE PREÇOS PARA CONTRATAÇÃO DE SERVIÇOS DE BUFFET CAFÉ DA MANHÃ / CAFÉ DA TARDE, COFFE BREAK E COQUETEL CORPORATIVO",/compras/45751435000106/2026/32
45751435000106-1-000035/2026,,2026,35,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Dispensa,Ato que autoriza a Contratação Direta,Divulgada no PNCP,False,2026-02-12T10:49:34.825703,2026-02-12T10:49:34.825703,,Paulínia,SP,Municipal,Ato que autoriza a Contratação Direta nº 2702/2026,CUMPRIMENTO DE AÇÃO JUDICIAL SOB NRS. 1006112.42.2023.8.26.0428 E 1001699.59.2018.8.26.0428. REQUERENTES D.J.L. E E.G.A.,/compras/45751435000106/2026/35
45751435000106-1-000055/2026,,2026,55,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Dispensa,Aviso de Contratação Direta,Divulgada no PNCP,False,2026-02-25T10:20:10.718932,2026-02-25T10:20:10.718932,,Paulínia,SP,Municipal,Aviso de Contratação Direta nº 2789/2026,"Aquisição de bebedouros, de coluna para galão e bebedouros industriais de 50 litros, destinados ao atendimento das necessidades da Secretaria Municipal de Cultura, Turismo e Eventos.",/compras/45751435000106/2026/55
45751435000106-1-000059/2026,,2026,59,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Inexigibilidade,Ato que autoriza a Contratação Direta,Divulgada no PNCP,False,2026-03-02T09:28:46.136877,2026-03-02T09:28:46.136877,,Paulínia,SP,Municipal,Ato que autoriza a Contratação Direta nº 3694/2026,"Pagamento de taxa de inscrição para participação do campeonato da Liga de Handebol do Interior, para atletas de Paulínia da categoria cadete, que se inicia 14 de março de 2026 com o encerramento para 13 de dezembro de 2026.",/compras/45751435000106/2026/59
45751435000106-1-000136/2026,,2026,136,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Edital,Divulgada no PNCP,False,2026-04-27T11:52:35.574263436,2026-04-27T11:52:35.574263436,,Paulínia,SP,Municipal,Edital nº 61/2026,"CONTRATAÇÃO DE EMPRESA OU CONSÓRCIO DE EMPRESAS PARA SOLUÇÃO DE SEGURANÇA INTELIGENTE INTEGRADA. O OBJETO COMPREENDE, ALÉM DA DISPONIBILIZAÇÃO DOS EQUIPAMENTOS, A INSTALAÇÃO, A CONFIGURAÇÃO, SUPORTE E TREINAMENTOS AOS USUÁRIOS E A MANUTENÇÃO PREVENTIVA E CORRETIVA DOS EQUIPAMENTOS",/compras/45751435000106/2026/136
45751435000106-1-000162/2026,,2026,162,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Dispensa,Aviso de Contratação Direta,Divulgada no PNCP,False,2026-05-15T09:29:14.639819,2026-05-15T09:29:14.639819,,Paulínia,SP,Municipal,Aviso de Contratação Direta nº 14278/2026,"Aquisição de camisetas personalizadas (manga curta e regata) para os idosos e monitores do Centro de Convivência do Idoso (CCI) Tia Lídia, da Secretaria Municipal de Assistência Social e Proteção à Pessoa, conforme especificações e quantidades estabelecidas neste instrumento.",/compras/45751435000106/2026/162
45751435000106-1-000183/2026,,2026,183,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Edital,Divulgada no PNCP,False,2026-05-26T09:55:20.542023516,2026-05-26T09:55:20.542023516,,Paulínia,SP,Municipal,Edital nº 86/2026,CONTRATAÇÃO DE EMPRESA PARA REALIZAÇÃO DE EXAMES DE EMISSÕES OTOACÚSTICAS EVOCADAS (EOA) E POTENCIAL EVOCADO AUDITIVO DE TRONCO ENCEFÁLICO AUTOMÁTICO (PEATE – A),/compras/45751435000106/2026/183
45751435000106-1-000008/2026,,2026,8,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Dispensa,Aviso de Contratação Direta,Divulgada no PNCP,False,2026-01-23T14:27:43.220318,2026-01-23T14:27:43.220318,,Paulínia,SP,Municipal,Aviso de Contratação Direta nº 02/2026,AQUISIÇÃO DE PRÓTESE OCULAR (LADO ESQUERDO) EM MATERIAL: PPMA - MOLDE FEITO DE ACORDO COM A CAVIDADE DO PACIENTE. INCLUI: 01 (UMA) MANUTENÇÃO E 06 (SEIS) POLIMENTOS,/compras/45751435000106/2026/8
45751435000106-1-000043/2026,,2026,43,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Edital,Divulgada no PNCP,False,2026-02-13T10:42:37.126278,2026-02-13T10:42:37.126278,,Paulínia,SP,Municipal,Edital nº 25/2026,REGISTRO DE PREÇOS PARA FORNECIMENTO DE TENDAS PERSONALIZADAS,/compras/45751435000106/2026/43
45751435000106-1-000085/2026,,2026,85,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Inexigibilidade,Ato que autoriza a Contratação Direta,Divulgada no PNCP,False,2026-03-13T14:17:41.183769,2026-03-13T14:17:41.183769,,Paulínia,SP,Municipal,Ato que autoriza a Contratação Direta nº 5499/2026,"Pagamento da taxa de inscrição para a participação de atletas do Município de Paulínia no Campeonato da Liga Metropolitana de Basquete, nas categorias Sub-16, Sub-18 e Sub-21, cuja realização está prevista para o período de abril a novembro de 2026.",/compras/45751435000106/2026/85
45751435000106-1-000088/2026,,2026,88,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Dispensa,Aviso de Contratação Direta,Divulgada no PNCP,False,2026-03-16T15:10:05.087567,2026-03-16T15:10:05.087567,,Paulínia,SP,Municipal,Aviso de Contratação Direta nº 8113/2026,"Contratação de serviço de Capacitação e Supervisão Técnica para orientadores sociais atuantes nos Centros de Referência da Assistência Social CRAS, no Centro de Referência Especializado de Assistência Social CREAS, em específico no serviço PAEFI e no Programa de Acolhimento Familiar Viver em Família.",/compras/45751435000106/2026/88
45751435000106-1-000144/2026,,2026,144,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Edital,Divulgada no PNCP,False,2026-04-30T09:53:23.046027343,2026-04-30T09:53:23.046027343,,Paulínia,SP,Municipal,Edital nº 66/2026,REGISTRO DE PREÇOS PARA AQUISIÇÃO DE GUINCHO DE TRANSFERÊNCIA,/compras/45751435000106/2026/144
45751435000106-1-000160/2026,,2026,160,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Edital,Divulgada no PNCP,False,2026-05-13T11:27:42.778789033,2026-05-13T11:27:42.778789033,,Paulínia,SP,Municipal,Edital nº 75/2026,"REGISTRO DE PREÇOS PARA EVENTUAL CONTRATAÇÃO DE EMPRESA DE LOCAÇÃO DE TRENZINHO E DE BONDE/ÔNIBUS (TRANSPORTES TURÍSTICOS), A SER UTILIZADO NOS EVENTOS REALIZADOS NO MUNICÍPIO DE PAULÍNIA",/compras/45751435000106/2026/160
45751435000106-1-000176/2026,,2026,176,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Dispensa,Aviso de Contratação Direta,Divulgada no PNCP,False,2026-05-20T11:00:51.721908,2026-05-20T11:00:51.721908,,Paulínia,SP,Municipal,Aviso de Contratação Direta nº 16363/2026,"O presente Termo de Referência tem por objeto a aquisição de 02 (duas) Caixas de Som Multimídias e 02 (duas) Webcams, destinadas ao uso imediato nas dependências da Procuradoria-Geral do Município de Paulínia, conforme condições, quantidades e especificações contidas neste documento.",/compras/45751435000106/2026/176
45751435000106-1-000193/2026,,2026,193,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Dispensa,Aviso de Contratação Direta,Divulgada no PNCP,False,2026-06-08T16:31:53.790928671,2026-06-08T16:31:53.790928671,,Paulínia,SP,Municipal,Aviso de Contratação Direta nº 13084/2026,Contratação de empresa especializada para fornecimento e instalação de três portas de vidro e placas de identificação de salas para o Cemitério das Palmeiras.,/compras/45751435000106/2026/193
45751435000106-1-000028/2026,,2026,28,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Edital,Divulgada no PNCP,False,2026-02-06T12:36:27.382915,2026-02-06T12:36:27.382915,,Paulínia,SP,Municipal,Edital nº 21/2026,CONTRATAÇÃO DE EMPRESA OU CONSÓRCIO DE EMPRESAS PARA PRESTAÇÃO DE SERVIÇOS DE LAVANDERIA HOSPITALAR NAS DEPENDÊNCIAS DA CONTRATADA (EXTERNA),/compras/45751435000106/2026/28
45751435000106-1-000080/2026,,2026,80,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Dispensa,Aviso de Contratação Direta,Divulgada no PNCP,False,2026-03-12T09:06:12.385375,2026-03-12T09:06:12.385375,,Paulínia,SP,Municipal,Aviso de Contratação Direta nº 5938/2026,CONTRATAÇÃO DE HOSPEDAGEM NO MUNICÍPIO DE SANTOS PARA 19 (dezenove) SERVIDORES MUNICIPAIS QUE PARTICIPARÃO NO 39º CONGRESSO DE SECRETÁRIOS MUNICIPAIS DE SAÚDE DO ESTADO DE SÃO PAULO – COSEMS/SP,/compras/45751435000106/2026/80
45751435000106-1-000123/2026,,2026,123,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Dispensa,Aviso de Contratação Direta,Divulgada no PNCP,False,2026-04-13T10:25:37.790638,2026-04-13T10:25:37.790638,,Paulínia,SP,Municipal,Aviso de Contratação Direta nº 11037/2026,"Contratação de empresa especializada em serviços de buffet, tipo coffee break, para atender 300 pessoas por dia, por dois dias, no evento Treinamento Preparatório para Operação São Paulo sem Fogo nos dias 07 e 08 de maio de 2026 organizado pela Secretaria de Proteção e Defesa Civil SMPDC.",/compras/45751435000106/2026/123
45751435000106-1-000143/2026,,2026,143,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Inexigibilidade,Ato que autoriza a Contratação Direta,Divulgada no PNCP,False,2026-04-30T08:51:16.662536,2026-04-30T08:51:16.662536,,Paulínia,SP,Municipal,Ato que autoriza a Contratação Direta nº 10185/2026,"Contratação de Exposição do Museu do Videogame Itinerante. O evento, em toda sua programação, será realizado no espaço dos Estúdios Paulínia, no Complexo Rodoshopping. O evento terá duração de 9 dias, de 23 de maio a 31 de maio, com horário de funcionamento das 14h às 20h, segunda a domingo.",/compras/45751435000106/2026/143
45751435000106-1-000172/2026,,2026,172,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Inexigibilidade,Ato que autoriza a Contratação Direta,Divulgada no PNCP,False,2026-05-19T14:25:11.611380,2026-05-19T14:25:11.611380,,Paulínia,SP,Municipal,Ato que autoriza a Contratação Direta nº 11708/2026,"O presente Termo de Referência tem por objeto a contratação, por meio de processo de inexigibilidade de licitação, da Associação Nacional de Basquete 3x3, com a finalidade de viabilizar a participação das equipes masculina e feminina de basquete 3x3 nas etapas oficiais da liga promovida pela referida entidade, mediante o pagamento das respectivas taxas de filiação.",/compras/45751435000106/2026/172
45751435000106-1-000202/2026,,2026,202,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Dispensa,Aviso de Contratação Direta,Divulgada no PNCP,False,2026-06-10T18:14:36.304827403,2026-06-10T18:14:36.304827403,,Paulínia,SP,Municipal,Aviso de Contratação Direta nº 17819/2026,"Aquisição de papel A4-180g e plástico polaseal para o DEPARTAMENTO MUNICIPAL DE TRÂNSITO – DEMUTRAN, da Secretaria Municipal de Segurança Pública de Paulínia, utilizados na confecção de cartões de estacionamento de IDOSO e PCD.",/compras/45751435000106/2026/202
45751435000106-1-000206/2026,,2026,206,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Dispensa,Aviso de Contratação Direta,Divulgada no PNCP,False,2026-06-11T16:32:55.160839462,2026-06-11T16:32:55.160839462,,Paulínia,SP,Municipal,Aviso de Contratação Direta nº 18619/2026,CONTRATAÇÃO DE EMPRESA PARA FORNECIMENTO DE ALIMENTAÇÃO NOS JOGOS REGIONAIS DE ITATIBA - SP CONFORME DESCRITIVO DESTE TERMO DE REFERÊNCIA.,/compras/45751435000106/2026/206
45751435000106-1-000041/2026,,2026,41,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Dispensa,Ato que autoriza a Contratação Direta,Divulgada no PNCP,False,2026-02-12T16:16:22.840972,2026-02-12T16:16:22.840972,,Paulínia,SP,Municipal,Ato que autoriza a Contratação Direta nº 2689/2026,CUMPRIMENTO DE AÇÃO JUDICIAL SOB NRS. 1006112.42.2023.08.26.0428 E 1001699.59.2018.8.26.0428. REQUERENTES D.J.L. E E.G.A.,/compras/45751435000106/2026/41
45751435000106-1-000077/2026,,2026,77,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Inexigibilidade,Ato que autoriza a Contratação Direta,Divulgada no PNCP,False,2026-03-11T12:20:28.325123,2026-03-11T12:20:28.325123,,Paulínia,SP,Municipal,Ato que autoriza a Contratação Direta nº 7206/2026,INSCRIÇÃO DE SERVIDORES E SECRETÁRIO NO CONGRESSO DE SECRETÁRIOS MUNICIPAIS DE SAÚDE - COSEMS.,/compras/45751435000106/2026/77
45751435000106-1-000105/2026,,2026,105,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Dispensa,Ato que autoriza a Contratação Direta,Divulgada no PNCP,False,2026-03-31T12:58:08.179685,2026-03-31T12:58:08.179685,,Paulínia,SP,Municipal,Ato que autoriza a Contratação Direta nº 8071/2026,AQUISIÇÃO DE CUMPRIMENTO DE AÇÃO JUDICIAL SOB NRO. 1004556.73.2021.8.26.0428. REQUERENTE C.P.S. CONTRATO DE VIGENCIA 06 (SEIS) MESES,/compras/45751435000106/2026/105
45751435000106-1-000164/2026,,2026,164,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Inexigibilidade,Ato que autoriza a Contratação Direta,Divulgada no PNCP,False,2026-05-15T11:14:46.127821,2026-05-15T11:14:46.127821,,Paulínia,SP,Municipal,Ato que autoriza a Contratação Direta nº 12749/2026,"Constitui objeto do presente Termo de Referência a contratação, por inexigibilidade de licitação, nos termos do art. 74 da Lei n 14.1332021, da FEDERAÇÃO PAULISTA DE ATLETISMO, visando ao pagamento da taxa de inscrição e demais encargos correlatos necessários à participação da equipe do Município de Paulínia em competições oficiais por ela organizadas, no período vigente.",/compras/45751435000106/2026/164
