numero_controle_pncp,numero,ano,numero_sequencial,orgao_cnpj,orgao_nome,unidade_nome,modalidade_licitacao_nome,tipo_contrato_nome,tipo_nome,situacao_nome,cancelado,data_publicacao_pncp,data_atualizacao_pncp,data_assinatura,data_inicio_vigencia,data_fim_vigencia,valor_global,fonte_orcamentaria_nome,exigencia_conteudo_nacional,permite_adesao,possui_emenda_parlamentar,municipio_nome,uf,esfera_nome,poder_nome,title,description,item_url
45751435000106-2-000331/2025,,2025,331,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Dispensa,Contrato (termo inicial),Ato que autoriza a Contratação Direta,Divulgada no PNCP,False,2025-11-05T16:29:07.613579477,2025-11-05T16:29:07.613579477,2025-11-05,2025-11-05,2026-05-04,2660.0,,,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 353/2025,AQUISIÇÃO DE MEDICAMENTOS ESSENCIAIS EM CARATER EMERGENCIAL QUE SE ENCONTRAM EM DESABASTECIMENTO/ESTOQUE CRÍTICO NA REDE,/contratos/45751435000106/2025/331
45751435000106-2-000339/2025,,2025,339,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Dispensa,Contrato (termo inicial),Ato que autoriza a Contratação Direta,Divulgada no PNCP,False,2025-11-15T07:40:13.065279580,2025-11-15T07:40:13.065279580,2025-11-14,2025-11-14,2026-05-13,2916.55,,,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 365/2025,"CUMPRIMENTO DE AÇÃO JUDICIAL SOB Nº 1000563-95.2016.8.26.0428. REQUERENTE ""V.A.R."" . PRAZO CONTRATUAL DE 06 (SEIS) MESES.",/contratos/45751435000106/2025/339
45751435000106-2-000370/2025,,2025,370,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Contrato (termo inicial),Edital,Divulgada no PNCP,False,2025-12-04T17:36:36.921890974,2025-12-04T17:36:36.921890974,2025-12-04,2025-12-04,2026-12-04,94440.0,,,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 402/2025,ONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM SERVIÇOS DE SEGURANÇA NÃO ARMADA PARA EVENTOS,/contratos/45751435000106/2025/370
45751435000106-2-000016/2025,,2025,16,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Inexigibilidade,Contrato (termo inicial),Ato que autoriza a Contratação Direta,Divulgada no PNCP,False,2025-02-14T14:48:13.162571,2025-02-14T14:48:13.162571,2025-02-14,2025-02-14,2025-04-14,180000.0,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 023/2025,"Contratação de show artístico com a Banda Morada, em comemoração da semana do 61º Aniversário da cidade de Paulínia.",/contratos/45751435000106/2025/16
45751435000106-2-000029/2025,,2025,29,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Contrato (termo inicial),Edital,Divulgada no PNCP,False,2025-03-07T08:23:36.688069597,2025-03-07T08:23:36.688069597,2025-02-24,2025-02-24,2025-04-24,102270.0,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 034/2025,"CONTRATAÇÃO DE EMPRESA/CONSÓRCIO DE EMPRESAS PARA LOCAÇÃO DE GALPÕES, PISOS, COBERTURAS, ESTRUTURAS, BANHEIROS QUÍMICOS E DEMAIS ITENS",/contratos/45751435000106/2025/29
45751435000106-2-000030/2025,,2025,30,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Contrato (termo inicial),Edital,Divulgada no PNCP,False,2025-03-07T08:23:43.970236198,2025-03-07T08:23:43.970236198,2025-02-24,2025-02-24,2025-04-24,22500.0,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 035/2025,"CONTRATAÇÃO DE EMPRESA/CONSÓRCIO DE EMPRESAS PARA LOCAÇÃO DE GALPÕES, PISOS, COBERTURAS, ESTRUTURAS, BANHEIROS QUÍMICOS E DEMAIS ITENS",/contratos/45751435000106/2025/30
45751435000106-2-000033/2025,,2025,33,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Contrato (termo inicial),Edital,Divulgada no PNCP,False,2025-03-07T08:55:29.079188591,2025-03-07T08:55:29.079188591,2025-02-24,2025-02-24,2025-04-24,104895.0,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 38/2025,"CONTRATAÇÃO DE EMPRESA/CONSÓRCIO DE EMPRESAS PARA LOCAÇÃO DE GALPÕES, PISOS, COBERTURAS, ESTRUTURAS, BANHEIROS QUÍMICOS E DEMAIS ITENS",/contratos/45751435000106/2025/33
45751435000106-2-000034/2025,,2025,34,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Contrato (termo inicial),Edital,Divulgada no PNCP,False,2025-03-07T09:04:13.763181103,2025-03-07T09:04:13.763181103,2025-02-24,2025-02-24,2025-04-24,457500.0,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 39/2025,"CONTRATAÇÃO DE EMPRESA/CONSÓRCIO DE EMPRESAS PARA LOCAÇÃO DE GALPÕES, PISOS, COBERTURAS, ESTRUTURAS, BANHEIROS QUÍMICOS E DEMAIS ITENS",/contratos/45751435000106/2025/34
45751435000106-2-000039/2025,,2025,39,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Concorrência - Eletrônica,Contrato (termo inicial),Edital,Divulgada no PNCP,False,2025-03-13T10:47:28.169469024,2025-03-13T10:47:28.169469024,2025-02-26,2025-02-26,2028-08-25,189950000.0,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 049/2025,"CONTRATAÇÃO DE EMPRESA PARA PRESTAÇÃO DE SERVIÇOS DE INFRAESTRURUA, DRENAGEM E SERVIÇOS COMPLEMENTARES NO BAIRRO SÃO JOSÉ",/contratos/45751435000106/2025/39
45751435000106-2-000052/2025,,2025,52,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Dispensa,Contrato (termo inicial),Ato que autoriza a Contratação Direta,Divulgada no PNCP,False,2025-03-28T10:29:07.957656677,2025-03-28T10:29:07.957656677,2025-03-28,2025-03-28,2026-03-27,6120.0,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 067/2025,"AQUISIÇÃO DE AGULHAS PARA AÇÕES JUDICIAIS. PARA L.D.C., G.S.S. E N.M.T. PROCESSO 1456/2025",/contratos/45751435000106/2025/52
45751435000106-2-000057/2025,,2025,57,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Dispensa,Contrato (termo inicial),Ato que autoriza a Contratação Direta,Divulgada no PNCP,False,2025-03-31T09:34:56.530655952,2025-03-31T09:34:56.530655952,2025-03-28,2025-03-28,2025-09-27,4873.7,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 072/2025,"Aquisição de materiais para cumprimento de ação judicial, processo nº 0004482-31.2024.8.26.0428. Paciente M.L.F.S.",/contratos/45751435000106/2025/57
45751435000106-2-000087/2025,,2025,87,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Contrato (termo inicial),Edital,Divulgada no PNCP,False,2025-04-23T17:04:55.518599344,2025-04-23T17:04:55.518599344,2025-04-15,2025-04-15,2027-07-14,2140000.0,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 102/2025,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA/CONSÓRCIO DE EMPRESAS PARA O FORNECIMENTO DE SOLUÇÃO WEB PARA GESTÃO URBANA,/contratos/45751435000106/2025/87
45751435000106-2-000097/2025,,2025,97,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Dispensa,Contrato (termo inicial),Ato que autoriza a Contratação Direta,Divulgada no PNCP,False,2025-05-05T12:23:50.376340278,2025-05-05T12:23:50.376340278,2025-04-25,2025-04-25,2026-04-24,18264.0,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 112/2025,AQUISIÇÃO DE MEDICAMENTO CUMPRIMENTO AÇÃO JUDICIAL 105126-54.2024.8.26.0428. AGRAVO DE INSTRUMENTO 2301995-04.2024.8.26.0000 - AGRAVANTE R.P.,/contratos/45751435000106/2025/97
45751435000106-2-000104/2025,,2025,104,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Dispensa,Contrato (termo inicial),Ato que autoriza a Contratação Direta,Divulgada no PNCP,False,2025-05-21T16:30:26.283521706,2025-05-21T16:30:26.283521706,2025-05-16,2025-05-16,2026-05-15,18000.0,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 119/2025,AQUISIÇÃO JUDICIAL DE PRÓTESE NÃO CIRÚRGICA A PROVA DÁGUA PROCESSO 100113366.2025.8.26.0428. REQUERENTE N.L.F.S,/contratos/45751435000106/2025/104
45751435000106-2-000126/2025,,2025,126,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Contrato (termo inicial),Edital,Divulgada no PNCP,False,2025-06-02T15:12:58.672067046,2025-06-02T15:12:58.672067046,2025-05-29,2025-05-29,2026-05-28,956.8,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 143/2025,"AQUISIÇÃO DE MATERIAIS PARA PRÁTICA DE AURICULOTERAPIA, ACUPUNTURA SISTÊMICA E MTC DA REDE DE ATENÇÃO PSICOSSOCIAL E AMBULATÓRIO DA DOR",/contratos/45751435000106/2025/126
45751435000106-2-000128/2025,,2025,128,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Contrato (termo inicial),Edital,Divulgada no PNCP,False,2025-06-02T15:13:42.905557352,2025-06-02T15:13:42.905557352,2025-05-29,2025-05-29,2026-05-28,2290.1,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 145/2025,"AQUISIÇÃO DE MATERIAIS PARA PRÁTICA DE AURICULOTERAPIA, ACUPUNTURA SISTÊMICA E MTC DA REDE DE ATENÇÃO PSICOSSOCIAL E AMBULATÓRIO DA DOR",/contratos/45751435000106/2025/128
45751435000106-2-000157/2025,,2025,157,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Contrato (termo inicial),Edital,Divulgada no PNCP,False,2025-06-16T14:59:22.299339669,2025-06-16T14:59:22.299339669,2025-06-11,2025-06-11,2026-06-10,4549.94,,,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 172/2025,AQUISIÇÃO DE MATERIAIS E EQUIPAMENTOS EDUCATIVOS PARA A IMPLANTAÇÃO DE SALA DE ESTIMULAÇÃO SENSORIAL JUNTO AOS ALUNOS COM DEFICIÊNCIA E TRANSTORNO DO ESPECTRO AUTISTA,/contratos/45751435000106/2025/157
45751435000106-2-000166/2025,,2025,166,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Concorrência - Eletrônica,Contrato (termo inicial),Edital,Divulgada no PNCP,False,2025-06-26T10:46:07.523707828,2025-06-26T10:46:07.523707828,2025-06-24,2025-06-24,2027-03-23,13800000.0,,,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 182/2025,CONTRATAÇÃO DE EMPRESA OU CONSÓRCIO DE EMPRESAS ESPECIALIZADAS PARA EXECUÇÃO DE OBRA DE INTERVENÇÕES DE MICRODRENAGEM NO BAIRRO MORUMBI,/contratos/45751435000106/2025/166
45751435000106-2-000171/2025,,2025,171,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Contrato (termo inicial),Edital,Divulgada no PNCP,False,2025-07-02T14:13:58.580765249,2025-07-02T14:13:58.580765249,2025-06-26,2025-06-26,2026-06-26,2612595.99,,,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 187/2025,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA OU CONSÓRCIO DE EMPRESAS PARA PRESTAÇÃO DE SERVIÇOS DE READEQUAÇÃO E MANUTENÇÃO DOS PASSEIOS PÚBLICOS DO MUNICÍPIO DE PAULÍNIA,/contratos/45751435000106/2025/171
45751435000106-2-000175/2025,,2025,175,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Contrato (termo inicial),Edital,Divulgada no PNCP,False,2025-07-07T11:47:02.372925554,2025-07-07T11:47:02.372925554,2025-07-03,2025-07-03,2025-09-30,63872.5,,,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 191/2025,CONTRATAÇÃO DE EMPRESA/CONSÓRCIO DE EMPRESAS PARA FORNECIMENTO DE ALIMENTAÇÃO NOS JOGOS REGIONAIS DE BRAGANÇA PAULISTA - SP,/contratos/45751435000106/2025/175
45751435000106-2-000198/2025,,2025,198,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Contrato (termo inicial),Edital,Divulgada no PNCP,False,2025-07-21T16:07:15.933120707,2025-07-21T16:07:15.933120707,2025-07-17,2025-07-17,2026-07-16,193200.0,,,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 212/2025,CONTRATAÇÃO DE EMPRESA PARA LOCAÇÃO DE CARDIOVERSOR E VENTILADOR PULMONAR MECÂNICO DE TRANSPORTE E VENTILADOR MECÂNICO PULMONAR,/contratos/45751435000106/2025/198
45751435000106-2-000201/2025,,2025,201,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Contrato (termo inicial),Edital,Divulgada no PNCP,False,2025-07-23T17:14:30.452777934,2025-07-23T17:14:30.452777934,2025-07-22,2025-07-22,2026-07-21,225813.24,,,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 217/2025,REGISTRO DE PREÇOS PARA CONTRATAÇÃO DE EMPRESA OU CONSÓRCIO DE EMPRESAS PARA AQUISIÇÃO DE MATERIAIS ESPORTIVOS,/contratos/45751435000106/2025/201
45751435000106-2-000221/2025,,2025,221,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Contrato (termo inicial),Edital,Divulgada no PNCP,False,2025-08-12T12:51:32.787681767,2025-08-12T12:51:32.787681767,2025-08-11,2025-08-11,2026-08-11,1655164.3,,,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 240/2025,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA OU CONSÓRCIO DE EMPRESAS PARA PRESTAÇÃO DE SERVIÇOS DE READEQUAÇÃO E MANUTENÇÃO DOS PASSEIOS PÚBLICOS DO MUNICÍPIO DE PAULÍNIA,/contratos/45751435000106/2025/221
45751435000106-2-000246/2025,,2025,246,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Dispensa,Contrato (termo inicial),Ato que autoriza a Contratação Direta,Divulgada no PNCP,False,2025-09-02T16:15:21.839629282,2025-09-02T16:15:21.839629282,2025-08-29,2025-08-29,2026-08-28,90605.0,,,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 268/2025,"CUMPRIMENTO DE AÇÃO JUDICIAL PROCESSO SOB Nº 1006908-96.2024.8.26.0428. REQUERENTE ""L.H.M""",/contratos/45751435000106/2025/246
45751435000106-2-000265/2025,,2025,265,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Inexigibilidade,Contrato (termo inicial),Ato que autoriza a Contratação Direta,Divulgada no PNCP,False,2025-09-11T09:15:47.161868718,2025-09-11T09:15:47.161868718,2025-09-10,2025-09-10,2025-11-08,79000.0,,,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 286/2025,"Contratação de show artístico com o espetáculo MUNDO BITA, em comemoração ao Dia das Crianças, no dia 12/10/2025",/contratos/45751435000106/2025/265
45751435000106-2-000280/2025,,2025,280,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Inexigibilidade,Contrato (termo inicial),Ato que autoriza a Contratação Direta,Divulgada no PNCP,False,2025-09-25T08:18:53.795888948,2025-09-25T08:18:53.795888948,2025-09-23,2025-09-23,2025-11-21,225000.0,,,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 297/2025,"Contratação de show artístico com a Banda Falamansa em comemoração a Festa Nordestina, para o dia 25/10/2025 (sábado)",/contratos/45751435000106/2025/280
45751435000106-2-000288/2025,,2025,288,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Inexigibilidade,Contrato (termo inicial),Ato que autoriza a Contratação Direta,Divulgada no PNCP,False,2025-09-26T10:02:34.726543135,2025-09-26T10:02:34.726543135,2025-09-25,2025-09-25,2025-11-23,58000.0,,,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 308/2025,"CONTRATAÇÃO DE PALESTRANTES COM NOTÁVEL SABER PARA MINISTRAR PALESTRA SOBRE SUPERAÇÃO, DETERMINAÇÃO, LEGADO, CONSISTÊNCIA, INSPIRAÇÃO E PIONEIRISMO.",/contratos/45751435000106/2025/288
45751435000106-2-000308/2025,,2025,308,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Contrato (termo inicial),Edital,Divulgada no PNCP,False,2025-10-29T16:12:53.877401693,2025-10-29T16:12:53.877401693,2025-10-24,2025-10-24,2026-10-23,128200.0,,,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 330/2025,REGISTRO DE PREÇO PARA CONTRATAÇÃO DE EMPRESA PARA LOCAÇÃO DE ESTRUTURA NECESSÁRIA PARA MONTAGEM E REALIZAÇÃO DE EVENTOS,/contratos/45751435000106/2025/308
45751435000106-2-000309/2025,,2025,309,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Contrato (termo inicial),Edital,Divulgada no PNCP,False,2025-10-29T16:13:06.134331083,2025-10-29T16:13:06.134331083,2025-10-24,2025-10-24,2026-10-23,62850.0,,,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 331/2025,REGISTRO DE PREÇO PARA CONTRATAÇÃO DE EMPRESA PARA LOCAÇÃO DE ESTRUTURA NECESSÁRIA PARA MONTAGEM E REALIZAÇÃO DE EVENTOS,/contratos/45751435000106/2025/309
45751435000106-2-000310/2025,,2025,310,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Contrato (termo inicial),Edital,Divulgada no PNCP,False,2025-10-29T16:13:11.210046168,2025-10-29T16:13:11.210046168,2025-10-24,2025-10-24,2026-10-23,550900.0,,,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 332/2025,REGISTRO DE PREÇO PARA CONTRATAÇÃO DE EMPRESA PARA LOCAÇÃO DE ESTRUTURA NECESSÁRIA PARA MONTAGEM E REALIZAÇÃO DE EVENTOS,/contratos/45751435000106/2025/310
45751435000106-2-000314/2025,,2025,314,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Dispensa,Contrato (termo inicial),Ato que autoriza a Contratação Direta,Divulgada no PNCP,False,2025-10-31T10:02:49.699902319,2025-10-31T10:02:49.699902319,2025-10-24,2025-10-24,2026-04-21,51000.0,,,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 333/2025,Contratação emergencial de vaga em serviço de acolhimento institucional na modalidade residencia inclusiva para jovens e ou adultos com deficiencia.,/contratos/45751435000106/2025/314
45751435000106-2-000315/2025,,2025,315,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Contrato (termo inicial),Edital,Divulgada no PNCP,False,2025-10-31T10:14:20.725610186,2025-10-31T10:14:20.725610186,2025-10-24,2025-10-24,2026-10-23,195775.0,,,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 334/2025,REGISTRO DE PREÇO PARA CONTRATAÇÃO DE EMPRESA PARA LOCAÇÃO DE ESTRUTURA NECESSÁRIA PARA MONTAGEM E REALIZAÇÃO DE EVENTOS,/contratos/45751435000106/2025/315
45751435000106-2-000316/2025,,2025,316,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Contrato (termo inicial),Edital,Divulgada no PNCP,False,2025-10-31T10:16:16.090020277,2025-10-31T10:16:16.090020277,2025-10-24,2025-10-24,2026-10-23,852450.0,,,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 336/2025,REGISTRO DE PREÇO PARA CONTRATAÇÃO DE EMPRESA PARA LOCAÇÃO DE ESTRUTURA NECESSÁRIA PARA MONTAGEM E REALIZAÇÃO DE EVENTOS,/contratos/45751435000106/2025/316
45751435000106-2-000319/2025,,2025,319,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Contrato (termo inicial),Edital,Divulgada no PNCP,False,2025-11-03T11:08:24.081493302,2025-11-03T11:08:24.081493302,2025-10-30,2025-10-30,2026-01-27,79120.0,,,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 340/2025,CONTRATAÇÃO DE EMPRESA PARA AQUISIÇÃO DE CONJUNTO LEGO E NOTEBOOK PARA ATENDIMENTO AOS ALUNOS DA REDE MUNICIPAL DE PAULÍNIA,/contratos/45751435000106/2025/319
45751435000106-2-000322/2025,,2025,322,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Contrato (termo inicial),Edital,Divulgada no PNCP,False,2025-11-03T17:33:28.243106226,2025-11-03T17:33:28.243106226,2025-10-24,2025-10-24,2026-10-23,435310.0,,,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 335/2025,REGISTRO DE PREÇO PARA CONTRATAÇÃO DE EMPRESA PARA LOCAÇÃO DE ESTRUTURA NECESSÁRIA PARA MONTAGEM E REALIZAÇÃO DE EVENTOS,/contratos/45751435000106/2025/322
45751435000106-2-000333/2025,,2025,333,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Contrato (termo inicial),Edital,Divulgada no PNCP,False,2025-11-11T09:37:44.610984847,2025-11-11T09:37:44.610984847,2025-11-07,2025-11-07,2026-11-06,12420.0,,,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 356/2025,"AQUISIÇÃO DE MATERIAIS PARA CIRURGIA ORTOPÉDICA E OUTROS PROCEDIMENTOS, EM SISTEMA DE CONSIGNAÇÃO, PADRONIZADOS PELA TABELA SUS",/contratos/45751435000106/2025/333
45751435000106-2-000334/2025,,2025,334,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Contrato (termo inicial),Edital,Divulgada no PNCP,False,2025-11-11T10:33:35.060782632,2025-11-11T10:33:35.060782632,2025-11-11,2025-11-11,2026-11-10,18000.0,,,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 357/2025,REGISTRO DE PREÇO PARA CONTRATAÇÃO DE EMPRESA PARA LOCAÇÃO DE ESTRUTURA NECESSÁRIA PARA MONTAGEM E REALIZAÇÃO DE EVENTOS,/contratos/45751435000106/2025/334
45751435000106-2-000342/2025,,2025,342,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Dispensa,Contrato (termo inicial),Ato que autoriza a Contratação Direta,Divulgada no PNCP,False,2025-11-17T09:23:37.343262711,2025-11-17T09:23:37.343262711,2025-11-13,2025-11-13,2026-11-12,51810.0,,,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 362/2025,"CUMPRIMENTO DE DECISÃO JUDICIAL TENDO EM VISTA CONTINUIDADE DO TRATAMENTO DE TERAPIAS PROCESSO 002418-19.2022.8.26.028/01. REQUERENTE ""B.T.N.""",/contratos/45751435000106/2025/342
45751435000106-2-000343/2025,,2025,343,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Dispensa,Contrato (termo inicial),Ato que autoriza a Contratação Direta,Divulgada no PNCP,False,2025-11-17T09:23:42.984687553,2025-11-17T09:23:42.984687553,2025-11-13,2025-11-13,2026-11-12,25792.0,,,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 363/2025,"CUMPRIMENTO DE DECISÃO JUDICIAL TENDO EM VISTA CONTINUIDADE DO TRATAMENTO DE TERAPIAS PROCESSO 002418-19.2022.8.26.028/01. REQUERENTE ""B.T.N.""",/contratos/45751435000106/2025/343
45751435000106-2-000348/2025,,2025,348,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Inexigibilidade,Contrato (termo inicial),Ato que autoriza a Contratação Direta,Divulgada no PNCP,False,2025-11-17T16:26:43.637778823,2025-11-17T16:26:43.637778823,2025-11-04,2025-11-04,2026-02-01,3194.0,,,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 355/2025,"Curso sobre o tema Substituição da DIRF: Adequações Fiscais e Trabalhistas, a ser ministrado pela Empresa ELOTECH",/contratos/45751435000106/2025/348
45751435000106-2-000349/2025,,2025,349,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Contrato (termo inicial),Edital,Divulgada no PNCP,False,2025-11-18T10:01:36.352114885,2025-11-18T10:01:36.352114885,2025-11-17,2025-11-17,2026-11-16,97200.0,,,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 371/2025,REGISTRO DE PREÇO PARA CONTRATAÇÃO DE EMPRESA PARA LOCAÇÃO DE ESTRUTURA NECESSÁRIA PARA MONTAGEM E REALIZAÇÃO DE EVENTOS,/contratos/45751435000106/2025/349
45751435000106-2-000351/2025,,2025,351,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Contrato (termo inicial),Edital,Divulgada no PNCP,False,2025-11-18T14:15:04.513328223,2025-11-18T14:15:04.513328223,2025-11-17,2025-11-17,2026-11-16,85200.0,,,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 373/2025,REGISTRO DE PREÇO PARA CONTRATAÇÃO DE EMPRESA PARA LOCAÇÃO DE ESTRUTURA NECESSÁRIA PARA MONTAGEM E REALIZAÇÃO DE EVENTOS,/contratos/45751435000106/2025/351
45751435000106-2-000352/2025,,2025,352,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Contrato (termo inicial),Edital,Divulgada no PNCP,False,2025-11-18T14:15:13.729465467,2025-11-18T14:15:13.729465467,2025-11-17,2025-11-17,2026-11-16,165475.0,,,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 374/2025,REGISTRO DE PREÇO PARA CONTRATAÇÃO DE EMPRESA PARA LOCAÇÃO DE ESTRUTURA NECESSÁRIA PARA MONTAGEM E REALIZAÇÃO DE EVENTOS,/contratos/45751435000106/2025/352
45751435000106-2-000355/2025,,2025,355,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Contrato (termo inicial),Edital,Divulgada no PNCP,False,2025-11-19T10:32:07.134563465,2025-11-19T10:32:07.134563465,2025-11-18,2025-11-18,2026-11-17,115095.0,,,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 377/2025,REGISTRO DE PREÇO PARA CONTRATAÇÃO DE EMPRESA PARA LOCAÇÃO DE ESTRUTURA NECESSÁRIA PARA MONTAGEM E REALIZAÇÃO DE EVENTOS,/contratos/45751435000106/2025/355
