numero_controle_pncp,numero,ano,numero_sequencial,orgao_cnpj,orgao_nome,unidade_nome,modalidade_licitacao_nome,tipo_nome,situacao_nome,cancelado,data_publicacao_pncp,data_atualizacao_pncp,valor_global,municipio_nome,uf,esfera_nome,title,description,item_url
45751435000106-1-000168/2023,,2023,168,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Edital,Divulgada no PNCP,False,2023-12-13T13:32:35.888516,2024-03-25T11:22:42.921828,,Paulínia,SP,Municipal,Edital nº 313/2023,REGISTRO DE PREÇOS PARA PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO E PEQUENOS REPAROS EM PLAYGROUND,/compras/45751435000106/2023/168
45751435000106-1-000030/2023,,2023,30,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Dispensa,Aviso de Contratação Direta,Divulgada no PNCP,False,2023-06-30T10:01:53.102362,2023-06-30T10:01:53.102362,,Paulínia,SP,Municipal,Aviso de Contratação Direta nº 7974/2023,"MANUTENÇÃO CORRETIVA DO VEÍCULO CAMINHÃO AGRALE 8500 E VEÍCULO F4000, COM FORNECIMENTO DE PEÇAS.",/compras/45751435000106/2023/30
45751435000106-1-000085/2023,,2023,85,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Dispensa,Aviso de Contratação Direta,Divulgada no PNCP,False,2023-09-26T14:48:12.419254,2023-09-26T14:48:12.419254,,Paulínia,SP,Municipal,Aviso de Contratação Direta nº 26043/2023,Aquisição de estantes de aço para armazenagem e organização dos protocolos na Divisão de Arquivo Público.,/compras/45751435000106/2023/85
45751435000106-1-000147/2023,,2023,147,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Dispensa,Aviso de Contratação Direta,Divulgada no PNCP,False,2023-11-30T11:14:46.195744,2023-11-30T11:14:46.195744,,Paulínia,SP,Municipal,Aviso de Contratação Direta nº 34425/2023,"AQUISIÇÃO DE PALETES PARA ARMAZENAMENTO DE MEDICAMENTOS, MATERIAIS MÉDICO-HOSPITALARES E MATERIAIS DE ESCRITÓRIO. ",/compras/45751435000106/2023/147
45751435000106-1-000150/2023,,2023,150,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Dispensa,Aviso de Contratação Direta,Divulgada no PNCP,False,2023-12-01T09:10:11.699894,2023-12-01T09:10:11.699894,,Paulínia,SP,Municipal,Aviso de Contratação Direta nº 35166/2023,AQUISIÇÃO DE ÁGUA MINERAL NATURAL SEM GÁS PARA AS UNIDADES DA SECRETARIA MUNICIPAL DE SAÚDE,/compras/45751435000106/2023/150
45751435000106-1-000174/2023,,2023,174,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Edital,Divulgada no PNCP,False,2023-12-19T13:56:37.712881,2023-12-19T13:56:37.712881,,Paulínia,SP,Municipal,Edital nº 315/2023,REGISTRO DE PREÇOS PARA AQUISIÇÃO DE CAFÉ EM GRÃOS PARA ATENDIMENTO DA DEMANDA DAS SECRETARIAS,/compras/45751435000106/2023/174
45751435000106-1-000176/2023,,2023,176,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Edital,Divulgada no PNCP,False,2023-12-20T09:23:24.447640,2023-12-20T09:23:24.447640,,Paulínia,SP,Municipal,Edital nº 317/2023,AQUISIÇÃO DE EQUIPAMENTOS E MATERIAIS PERMANENTES PARA A NOVA UNIDADE DO CENTRO OBSTÉTRICO/URN,/compras/45751435000106/2023/176
45751435000106-1-000060/2023,,2023,60,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Edital,Divulgada no PNCP,False,2023-09-04T16:07:02.411680,2024-01-17T15:32:08.608485,,Paulínia,SP,Municipal,Edital nº 221/2023,AQUISIÇÃO DE CAMAS ELÉTRICAS E MOBILIÁRIOS HOSPITALARES PARA UTILIZAÇÃO NO DEPARTAMENTO DE GERIATRIA,/compras/45751435000106/2023/60
45751435000106-1-000111/2023,,2023,111,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Edital,Divulgada no PNCP,False,2023-11-01T13:19:20.743357,2024-01-17T15:51:45.953741,,Paulínia,SP,Municipal,Edital nº 252/2023,"AQUISIÇÃO DE TOTENS, PAINÉIS E PLACAS SINALIZADORAS PARA COMUNICAÇÃO VISUAL DO HOSPITAL MUNICIPAL",/compras/45751435000106/2023/111
45751435000106-1-000144/2023,,2023,144,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Edital,Divulgada no PNCP,False,2023-11-27T12:00:57.328026,2024-01-17T16:05:26.104840,,Paulínia,SP,Municipal,Edital nº 291/2023,"REGISTRO DE PREÇOS PARA AQUISIÇÃO DE DIETAS ENTERAIS, SUPLEMENTOS NUTRICIONAIS E FÓRMULAS INFANTIS",/compras/45751435000106/2023/144
45751435000106-1-000160/2023,,2023,160,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Edital,Divulgada no PNCP,False,2023-12-08T13:10:21.999237,2024-01-25T08:58:27.909330,,Paulínia,SP,Municipal,Edital nº 304/2023,"REGISTRO DE PREÇOS PARA AQUISIÇÃO DE DETERGENTE ENZIMÁTICO, ÁCIDO PERACÉTICO, BIGUANIDA E SOLUÇÕES",/compras/45751435000106/2023/160
45751435000106-1-000116/2023,,2023,116,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Edital,Divulgada no PNCP,False,2023-11-08T09:30:42.048547,2024-02-09T10:10:29.385265,,Paulínia,SP,Municipal,Edital nº 259/2023,"REGISTRO DE PREÇOS PARA AQUISIÇÃO DE DIETAS ENTERAIS, SUPLEMENTOS, MÓDULOS E FÓRMULAS INFANTIS",/compras/45751435000106/2023/116
45751435000106-1-000009/2023,,2023,9,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Dispensa,Aviso de Contratação Direta,Divulgada no PNCP,False,2023-05-04T16:22:14.450477,2023-05-11T09:38:28.084643,,Paulínia,SP,Municipal,Aviso de Contratação Direta nº 11774/2023,LOCAÇÃO DE BELICHE PARA PARTICIPAÇÃO DA PREFEITURA MUNICIPAL DE PAULINIA NOS JOGOS REGIONAIS DE MOCOCA - SP,/compras/45751435000106/2023/9
45751435000106-1-000052/2023,,2023,52,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Dispensa,Aviso de Contratação Direta,Divulgada no PNCP,False,2023-08-24T08:54:33.467194,2023-08-24T08:54:33.467194,,Paulínia,SP,Municipal,Aviso de Contratação Direta nº 23737/2023,Contratação de empresa especializada para prestação de serviços de manutenção preventiva em câmara de conservação de vacinas. ,/compras/45751435000106/2023/52
45751435000106-1-000061/2023,,2023,61,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Dispensa,Aviso de Contratação Direta,Divulgada no PNCP,False,2023-09-05T14:42:15.222254,2023-09-05T14:42:15.222254,,Paulínia,SP,Municipal,Aviso de Contratação Direta nº 25178/2023,"AQUISIÇÃO DE CONES DE SINALIZAÇÃO E SEGURANÇA VIÁRIA, UTILIZADO PELOS AGENTES DE TRÂNSITO DA SECRETARIA DE SEGURANÇA PÚBLICA.",/compras/45751435000106/2023/61
45751435000106-1-000154/2023,,2023,154,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Dispensa,Aviso de Contratação Direta,Divulgada no PNCP,False,2023-12-04T13:49:47.674621,2023-12-04T13:49:47.674621,,Paulínia,SP,Municipal,Aviso de Contratação Direta nº 35479/2023,"O presente termo de referência tem por objeto a aquisição de Peças para
Câmaras de Conservação de Vacina",/compras/45751435000106/2023/154
45751435000106-1-000137/2023,,2023,137,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Dispensa,Aviso de Contratação Direta,Divulgada no PNCP,False,2023-11-22T11:50:38.308960,2023-12-11T14:27:03.556420,,Paulínia,SP,Municipal,Aviso de Contratação Direta nº 32157/2023,"Aquisição de calçado adequado ortopédico sob medida, para atender servidor após avaliação médica.",/compras/45751435000106/2023/137
45751435000106-1-000179/2023,,2023,179,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Edital,Divulgada no PNCP,False,2024-01-17T15:39:14.294183,2024-01-17T15:39:14.294183,,Paulínia,SP,Municipal,Edital nº 240/2023,REGISTRO DE PREÇOS PARA CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM LOCAÇOES DE TRENZINHO PARA EVENTOS MUNICIPAIS,/compras/45751435000106/2023/179
45751435000106-1-000127/2023,,2023,127,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Edital,Divulgada no PNCP,False,2023-11-14T10:11:53.450082,2024-01-17T16:00:42.863559,,Paulínia,SP,Municipal,Edital nº 269/2023,REGISTRO DE PREÇOS PARA AQUISIÇÃO DE MEDICAMENTOS QUE ATUAM NO TRATO GASTROINTESTINAL E APARELHO RESPIRATÓRIO,/compras/45751435000106/2023/127
45751435000106-1-000155/2023,,2023,155,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Edital,Divulgada no PNCP,False,2023-12-05T13:25:36.501018,2024-01-17T16:07:08.053136,,Paulínia,SP,Municipal,Edital nº 297/2023,REGISTRO DE PREÇOS VISANDO A AQUISIÇÃO ANUAL DE MATERIAIS DE CONSUMO MÉDICOS HOSPITALARES PREDOMINANTEMENTE ASSISTENCIAIS,/compras/45751435000106/2023/155
45751435000106-1-000067/2023,,2023,67,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Edital,Divulgada no PNCP,False,2023-09-11T10:14:43.182926,2023-11-21T12:49:35.443095,,Paulínia,SP,Municipal,Edital nº 227/2023,AQUISIÇÃO DE MATERIAL DE CONSUMO TÁTICO OPERACIONAL E EQUIPAMENTOS DE PROTEÇÃO INDIVIDUAL PARA OS SERVIDORES DA GUARDA CIVIL,/compras/45751435000106/2023/67
45751435000106-1-000170/2023,,2023,170,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Edital,Divulgada no PNCP,False,2023-12-14T12:38:52.775609,2023-12-14T12:38:52.775609,,Paulínia,SP,Municipal,Edital nº 308/2023,"REGISTRO DE PREÇOS PARA CONTRATAÇÃO DE EMPRESA PARA FORNECIMENTO DE MEDICAMENTOS MANIPULADOS UTILIZADOS 
EM TERAPIAS ANTINEOPLÁSICAS",/compras/45751435000106/2023/170
45751435000106-1-000081/2023,,2023,81,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Edital,Divulgada no PNCP,False,2023-09-25T11:49:13.123084,2024-01-17T15:38:01.385288,,Paulínia,SP,Municipal,Edital nº 234/2023,"REGISTRO DE PREÇOS PARA LOCAÇÃO DE ESTRUTURA, SONORIZAÇÃO, ILUMINAÇÃO, PROFISSIONAIS E DEMAIS ITENS PARA A REALIZAÇÃO DE EVENTOS",/compras/45751435000106/2023/81
45751435000106-1-000089/2023,,2023,89,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Edital,Divulgada no PNCP,False,2023-10-04T12:31:23.791347,2024-01-17T15:38:37.781648,,Paulínia,SP,Municipal,Edital nº 237/2023,REGISTRO DE PREÇOS PARA AQUISIÇÃO DE APARELHOS DE AR CONDICIONADO PARA AS UNIDADES / SERVIÇOS DE SAÚDE DO MUNICÍPIO,/compras/45751435000106/2023/89
45751435000106-1-000112/2023,,2023,112,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Edital,Divulgada no PNCP,False,2023-11-01T14:05:35.267810,2024-01-17T15:53:36.574675,,Paulínia,SP,Municipal,Edital nº 255/2023,"REGISTRO DE PREÇOS PARA AQUISIÇÃO DE CATETER, KIT ELETRODO MARCAPASSO, KIT INTRODUTOR E CATETERES UMBILICAIS",/compras/45751435000106/2023/112
45751435000106-1-000148/2023,,2023,148,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Edital,Divulgada no PNCP,False,2023-12-01T08:19:31.405441,2024-01-22T15:21:06.902060,,Paulínia,SP,Municipal,Edital nº 293/2023,"REGISTRO DE PREÇOS PARA CONTRATAÇÃO DE SERVIÇOS DE MANUTENÇÃO VIÁRIA, COM FORNECIMENTO DE MATERIAIS, MÃO DE OBRA E EQUIPAMENTOS",/compras/45751435000106/2023/148
45751435000106-1-000177/2023,,2023,177,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Edital,Divulgada no PNCP,False,2024-01-03T10:01:17.265383,2024-04-17T11:58:20.429946,,Paulínia,SP,Municipal,Edital nº 319/2023,"REGISTRO DE PREÇOS PARA SERVIÇOS DE MANUTENÇÃO, CONSERVAÇÃO E PEQUENOS REPAROS NOS RESERVATÓRIOS DE ÁGUA DA REDE DE ENSINO",/compras/45751435000106/2023/177
45751435000106-1-000006/2023,,2023,6,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Dispensa,Aviso de Contratação Direta,Divulgada no PNCP,False,2023-05-04T11:47:04.279177,2023-05-17T09:07:38.934580,,Paulínia,SP,Municipal,Aviso de Contratação Direta nº 11069/2023,"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM MANUTENÇÃO CORRETIVA E PREVENTIVA DE APARELHOS DE AR CONDICIONADO, PERTENCENTES AOS DEPARTAMENTOS DA GUARDA MUNICIPAL.",/compras/45751435000106/2023/6
45751435000106-1-000017/2023,,2023,17,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Dispensa,Aviso de Contratação Direta,Divulgada no PNCP,False,2023-05-18T08:09:38.602124,2023-05-18T08:09:38.602124,,Paulínia,SP,Municipal,Aviso de Contratação Direta nº 11066/2023,"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM MANUTENÇÃO CORRETIVA DA VIATURA IVECO PLACA FOH 9784, DO CORPO DE BOMBEIROS DE PAULÍNIA.",/compras/45751435000106/2023/17
45751435000106-1-000034/2023,,2023,34,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Dispensa,Aviso de Contratação Direta,Divulgada no PNCP,False,2023-07-20T15:59:16.496314,2023-07-31T16:01:03.615113,,Paulínia,SP,Municipal,Aviso de Contratação Direta nº 20064/2023,"AQUISIÇÃO DE MATERIAL E INSTRUMENTOS MUSICAIS PARA AS AULAS DA DIVISÃO DE MÚSICA DA SECRETARIA DE ESPORTES, CULTURA, TURIMO E EVENTOS.",/compras/45751435000106/2023/34
45751435000106-1-000078/2023,,2023,78,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Dispensa,Aviso de Contratação Direta,Divulgada no PNCP,False,2023-09-19T11:52:04.555828,2023-09-19T11:52:04.555828,,Paulínia,SP,Municipal,Aviso de Contratação Direta nº 26662/2023,O presente termo de referência tem por objeto a aquisição de aquecedor de água para turbilhão utilizado na unidade de fisioterapia.,/compras/45751435000106/2023/78
45751435000106-1-000083/2023,,2023,83,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Dispensa,Aviso de Contratação Direta,Divulgada no PNCP,False,2023-09-25T14:01:17.105217,2023-09-25T14:01:17.105217,,Paulínia,SP,Municipal,Aviso de Contratação Direta nº 1173/2023,Contratação de profissionais habilitados e capacitados para a formação de professores e profissionais da educação em LIBRAS-TÁTIL E ALFABETIZAÇÃO DE SURDOS.,/compras/45751435000106/2023/83
45751435000106-1-000097/2023,,2023,97,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Edital,Divulgada no PNCP,False,2023-10-20T09:14:58.906277,2023-11-21T12:53:47.661798,,Paulínia,SP,Municipal,Edital nº 245/2023,"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM ATRAÇÕES NATALINAS, APRESENTAÇÕES TEATRAIS, MUSICAIS, PARADAS E ATIVIDADES LÚDICAS EM EVENTO DE NATAL",/compras/45751435000106/2023/97
45751435000106-1-000123/2023,,2023,123,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Edital,Divulgada no PNCP,False,2023-11-13T11:54:32.740181,2023-12-19T12:34:21.882585,,Paulínia,SP,Municipal,Edital nº 268/2023,"REGISTRO DE PREÇOS PARA FORNECIMENTO DE COFFE BREAK, CAFÉ DA MANHÃ, CAFÉ DA TARDE, MARMITEX E COQUETEL CORPORATIVO",/compras/45751435000106/2023/123
45751435000106-1-000172/2023,,2023,172,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Edital,Divulgada no PNCP,False,2023-12-18T13:33:21.286795,2024-03-25T11:21:14.561365,,Paulínia,SP,Municipal,Edital nº 314/2023,"CONTRATAÇÃO DE EMPRESA PARA LOCAÇÃO ANUAL, INCLUINDO INSTALAÇÃO, MANUTENÇÃO PREVENTIVA E CORRETIVA DE PURIFICADORES DE ÁGUA E BEBEDOUROS",/compras/45751435000106/2023/172
45751435000106-1-000125/2023,,2023,125,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Edital,Divulgada no PNCP,False,2023-11-13T13:32:28.656852,2024-08-07T14:50:03.960959,,Paulínia,SP,Municipal,Edital nº 274/2023,CONTRATAÇÃO DE EMPRESA PARA FORNECIMENTO DE LICENÇA DE USO DE SISTEMA INTEGRADO PARA A MODERNIZAÇÃO DA ADMINISTRAÇÃO TRIBUTÁRIA MUNICIPAL,/compras/45751435000106/2023/125
45751435000106-1-000007/2023,,2023,7,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Dispensa,Aviso de Contratação Direta,Divulgada no PNCP,False,2023-05-04T11:49:25.501188,2023-05-26T08:51:06.743874,,Paulínia,SP,Municipal,Aviso de Contratação Direta nº 8712/2023,AQUISIÇÃO E INSTALAÇÃO DE PERSIANAS TELA SOLAR 1% PERSIANA SD3- MOCHA PERSIANA BLACKOUT. CONFORME TERMO DE REFERÊNCIA,/compras/45751435000106/2023/7
45751435000106-1-000069/2023,,2023,69,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Dispensa,Aviso de Contratação Direta,Divulgada no PNCP,False,2023-09-11T15:07:16.861699,2023-09-11T15:07:16.861699,,Paulínia,SP,Municipal,Aviso de Contratação Direta nº 25432/2023,"Contratação de empresa especializada em dedetização para o combate de infestação de escorpiões na EMEI Rosa Vassalo Secomandi, Paulínia - SP.",/compras/45751435000106/2023/69
45751435000106-1-000068/2023,,2023,68,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Dispensa,Aviso de Contratação Direta,Divulgada no PNCP,False,2023-09-11T14:37:02.735543,2023-09-27T09:04:12.898105,,Paulínia,SP,Municipal,Aviso de Contratação Direta nº 25360/2023,"Contratação de empresa para a instalação de frisos de contenção para porta, com fornecimento de material, na EMEI Rosa Vassalo Secomandi.",/compras/45751435000106/2023/68
45751435000106-1-000087/2023,,2023,87,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Dispensa,Aviso de Contratação Direta,Divulgada no PNCP,False,2023-09-29T11:34:14.615991,2023-10-11T16:01:47.957169,,Paulínia,SP,Municipal,Aviso de Contratação Direta nº 23306/2023,Aquisição de Pallets para o almoxarifado. Aquisição necessária para a proteção e organização de produtos armazenados no almoxarifado central.,/compras/45751435000106/2023/87
45751435000106-1-000152/2023,,2023,152,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Edital,Divulgada no PNCP,False,2023-12-04T11:42:59.528716,2023-12-19T16:41:09.272662,,Paulínia,SP,Municipal,Edital nº 295/2023,REGISTRO DE PREÇOS PARA AQUISIÇÃO DE SOLUÇÃO DE IDARUCIZUMABE 50 ML/ML PARA UTILIZAÇÃO NO HOSPITAL MUNICIPAL,/compras/45751435000106/2023/152
45751435000106-1-000178/2023,,2023,178,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Edital,Divulgada no PNCP,False,2024-01-03T10:47:31.531445,2024-01-03T10:47:31.531445,,Paulínia,SP,Municipal,Edital nº 318/2023,"REGISTRO DE PREÇOS PARA AQUISIÇÃO DE MATERIAL ESPORTIVO PARA ATENDER A DEMANDA DA SECRETARIA DE ESPORTES, CULTURA, TURISMO E EVENTOS",/compras/45751435000106/2023/178
45751435000106-1-000141/2023,,2023,141,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Edital,Divulgada no PNCP,False,2023-11-24T12:41:44.370629,2024-01-17T16:03:47.671496,,Paulínia,SP,Municipal,Edital nº 288/2023,CONTRATAÇÃO DE SERVIÇO DE IMPRESSÃO GRÁFICA PARA CONFECÇÃO E IMPRESSÃO DE 57.000 (QUANTIDADE APROXIMADA) DE CARNES IPTU EXERCÍCIO 2024,/compras/45751435000106/2023/141
45751435000106-1-000129/2023,,2023,129,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Edital,Divulgada no PNCP,False,2023-11-14T11:21:48.444195,2024-03-05T15:06:52.595189,,Paulínia,SP,Municipal,Edital nº 276/2023,REGISTRO DE PREÇOS PARA CONTRATAÇÃO DE EMPRESA PARA O FORNECIMENTO TOTAL OU PARCELADO DE VEÍCULOS E MÁQUINAS PESADAS EM REGIME DE LOCAÇÃO,/compras/45751435000106/2023/129
45751435000106-1-000005/2023,,2023,5,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Dispensa,Aviso de Contratação Direta,Divulgada no PNCP,False,2023-05-04T11:04:55.363271,2023-05-11T11:02:01.081377,,Paulínia,SP,Municipal,Aviso de Contratação Direta nº 12079/2023,CONTRATAÇÃO DE EMPRESA PARA PRESTAÇÃO DE SERVIÇOS DE PUBLICAÇÃO OFICIAL EM JORNAL DIÁRIO DE GRANDE CIRCULAÇÃO NO ESTADO DE SÃO PAULO,/compras/45751435000106/2023/5
45751435000106-1-000015/2023,,2023,15,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Dispensa,Aviso de Contratação Direta,Divulgada no PNCP,False,2023-05-17T10:11:05.466357,2023-05-31T08:11:02.365466,,Paulínia,SP,Municipal,Aviso de Contratação Direta nº 9185/2023,AQUISIÇÃO DE MATERIAIS PARA MONTAR UMA PISTA DE AGILIDADE PARA O PLANTEL DE CÃES DO GRUPAMENTO DE OPERAÇÕES COM CÃES DA GUARDA MUNICIPAL DE PAULÍNIA.,/compras/45751435000106/2023/15
45751435000106-1-000029/2023,,2023,29,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Dispensa,Aviso de Contratação Direta,Divulgada no PNCP,False,2023-06-30T09:48:46.100319,2023-06-30T09:48:46.100319,,Paulínia,SP,Municipal,Aviso de Contratação Direta nº 17474/2023,"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM MANUTENÇÃO DO VEÍCULO FIESTA DJP1E38, DO CORPO DE BOMBEIROS DE PAULÍNIA, NECESSÁRIO PARA O USO DIÁRIO OFERECIDOS AO MUNICÍPIO.",/compras/45751435000106/2023/29
45751435000106-1-000044/2023,,2023,44,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Dispensa,Aviso de Contratação Direta,Divulgada no PNCP,False,2023-08-09T08:51:01.212120,2023-08-17T11:17:33.499490,,Paulínia,SP,Municipal,Aviso de Contratação Direta nº 18343/2023,"Aquisição e instalação de espelhos no Espaço de Dança (Rodoshopping), Espaço das Artes I e Sala de Dança do Ginásio de Esportes Agostinho Fávaro.",/compras/45751435000106/2023/44
45751435000106-1-000057/2023,,2023,57,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Dispensa,Aviso de Contratação Direta,Divulgada no PNCP,False,2023-08-31T11:40:53.681335,2023-09-13T13:23:01.698129,,Paulínia,SP,Municipal,Aviso de Contratação Direta nº 24533/2023,Aquisição de Camisetas para atendimento dos concelhos de direitos diretamente ligado à Secretaria da Assistência Social e Cidadania. Conforme Termo de Referência,/compras/45751435000106/2023/57
45751435000106-1-000053/2023,,2023,53,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Dispensa,Aviso de Contratação Direta,Divulgada no PNCP,False,2023-08-24T11:02:51.526567,2023-09-13T13:23:10.484313,,Paulínia,SP,Municipal,Aviso de Contratação Direta nº 23977/2023,"SERVIÇO DE BUFFET DE COFFE BREAK PARA ATENDIMENTO A DOIS EVENTOS DA SMECULTE, A SEREM REALIZADOS NOS MESES DE SETEMBRO E NOVEMBRO DE 2023",/compras/45751435000106/2023/53
45751435000106-1-000088/2023,,2023,88,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Dispensa,Aviso de Contratação Direta,Divulgada no PNCP,False,2023-10-02T15:41:13.205815,2023-10-02T15:41:13.205815,,Paulínia,SP,Municipal,Aviso de Contratação Direta nº 28409/2023,"O presente termo de referência tem por objeto a aquisição do medicamento “Sulfato de Atropina”, conforme especificações e quantitativo descritos no Anexo I.",/compras/45751435000106/2023/88
45751435000106-1-000107/2023,,2023,107,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Dispensa,Aviso de Contratação Direta,Divulgada no PNCP,False,2023-10-25T15:32:52.462270,2023-11-08T12:15:32.640128,,Paulínia,SP,Municipal,Aviso de Contratação Direta nº 30884/2023,"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM MANUTENÇÃO CORRETIVA DA VIATURA PREFIXO AB- 07205 PLACA DMN 2543, DO CORPO DE BOMBEIROS COM FORNECIMENTO DE PEÇAS.",/compras/45751435000106/2023/107
45751435000106-1-000098/2023,,2023,98,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Edital,Divulgada no PNCP,False,2023-10-20T09:44:00.811940,2023-11-13T15:12:32.728880,,Paulínia,SP,Municipal,Edital nº 244/2023,CONTRATAÇÃO DE EMPRESA OU PROFISSIONAL CAPACITADO PARA A REALIZAÇÃO DE AVALIAÇÕES NEUROPSICOLÓGICAS PARA IDENTIFICAÇÃO DE ALTAS HABILIDADES / SUPERDOTAÇÃO E DEFICIÊNCIA INTELECTUAL,/compras/45751435000106/2023/98
45751435000106-1-000161/2023,,2023,161,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Edital,Divulgada no PNCP,False,2023-12-08T15:18:05.830054,2023-12-08T15:18:05.830054,,Paulínia,SP,Municipal,Edital nº 305/2023,"REGISTRO DE PREÇOS PARA AQUISIÇÃO DE SONDAS DE ASPIRAÇÃO TRAQUEAL, SONDAS ENDOTRAQUEAIS, CÂNULAS, TUBOS E OUTROS MATERIAIS UTILIZADOS NA ASSISTÊNCIA VENTILATÓRIA",/compras/45751435000106/2023/161
