numero_controle_pncp,numero,ano,numero_sequencial,orgao_cnpj,orgao_nome,unidade_nome,modalidade_licitacao_nome,tipo_nome,situacao_nome,cancelado,data_publicacao_pncp,data_atualizacao_pncp,valor_global,municipio_nome,uf,esfera_nome,title,description,item_url
45751435000106-1-000276/2025,,2025,276,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Edital,Divulgada no PNCP,False,2025-08-11T10:30:20.903877,2025-08-11T10:30:20.903877,,Paulínia,SP,Municipal,Edital nº 136/2025,CONTRATAÇÃO DE SERVIÇOS CONTÁBEIS PARA ELABORAÇÃO DE CÁLCULOS E PARECERES NA ESFERA JUDICIAL E ADMINISTRATIVA,/compras/45751435000106/2025/276
45751435000106-1-000300/2025,,2025,300,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Edital,Divulgada no PNCP,False,2025-08-25T12:47:57.821552,2025-08-25T12:47:57.821552,,Paulínia,SP,Municipal,Edital nº 147/2025,REGISTRO DE PREÇOS PARA AQUISIÇÃO DE ÁGUA NATURAL SEM GÁS ACONDICIONADA EM GALÃO COM 20L,/compras/45751435000106/2025/300
45751435000106-1-000360/2025,,2025,360,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Dispensa,Ato que autoriza a Contratação Direta,Divulgada no PNCP,False,2025-09-29T11:41:43.297313,2025-09-29T11:41:43.297313,,Paulínia,SP,Municipal,Ato que autoriza a Contratação Direta nº 27224/2025,"CUMPRIMENTO DE AÇÃO JUDICIAL SOB Nº 3000461-44.2013.8.26.0428. REQUERENTE ""A.B.F.L"".",/compras/45751435000106/2025/360
45751435000106-1-000376/2025,,2025,376,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Edital,Divulgada no PNCP,False,2025-10-07T12:12:44.204517,2025-11-03T16:19:28.967131,,Paulínia,SP,Municipal,Edital nº 174/2025,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA OU CONSÓRCIO DE EMPRESAS PARA PRESTAÇÃO DE SERVIÇOS DE CAPACITAÇÃO/FORMAÇÃO E SUPERVISÃO DA EQUIPE DO CREAS - CENTRO DE REFERÊNCIA ESPECIALIZADO DE ASSISTÊNCIA SOCIAL,/compras/45751435000106/2025/376
45751435000106-1-000424/2025,,2025,424,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Inexigibilidade,Ato que autoriza a Contratação Direta,Divulgada no PNCP,False,2025-11-04T09:44:38.799968,2025-11-04T09:44:38.799968,,Paulínia,SP,Municipal,Ato que autoriza a Contratação Direta nº 31536/2025,"Pagamento de taxa de inscrição para a participação de 10 servidores no 18 Congresso Brasileiro de Assistência Social - CBAS, no município de Salvador –BA",/compras/45751435000106/2025/424
45751435000106-1-000439/2025,,2025,439,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Inexigibilidade,Ato que autoriza a Contratação Direta,Divulgada no PNCP,False,2025-11-14T08:24:36.298600,2025-11-14T08:24:36.298600,,Paulínia,SP,Municipal,Ato que autoriza a Contratação Direta nº 36452/2025,Contratação de empresa para prestação de serviços técnico-especializados de organização e execução do Sistema de Avaliação de Rendimento Escolar do Estado de São Paulo – (SARESP) – 2025.,/compras/45751435000106/2025/439
45751435000106-1-000446/2025,,2025,446,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Dispensa,Aviso de Contratação Direta,Divulgada no PNCP,False,2025-11-19T09:46:31.966195,2025-11-19T10:09:17.204416,,Paulínia,SP,Municipal,Aviso de Contratação Direta nº 36880/2025,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM ATRAÇÕES NATALINAS E ATIVIDADES LÚDICAS PARA O EVENTO DO NATAL.,/compras/45751435000106/2025/446
45751435000106-1-000453/2025,,2025,453,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Dispensa,Aviso de Contratação Direta,Divulgada no PNCP,False,2025-11-26T09:21:45.940969,2025-11-26T09:21:45.940969,,Paulínia,SP,Municipal,Aviso de Contratação Direta nº 36196/2025,"BEBEDOURO DE COLUNA PARA GALÃO, CONFORME TERMO DE REFERÊNCIA",/compras/45751435000106/2025/453
45751435000106-1-000458/2025,,2025,458,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Dispensa,Aviso de Contratação Direta,Divulgada no PNCP,False,2025-11-28T16:22:12.860146,2025-11-28T16:22:12.860146,,Paulínia,SP,Municipal,Aviso de Contratação Direta nº 36954/2025,"AQUISIÇÃO DE 1 (UM) FRIGOBAR COM CAPACIDADE DE VOLUME DE 80 A 120 LITROS, PARA SER UTILIZADO PELOS SERVIDORES DA SECRETARIA DE OBRAS E SERVIÇOS PÚBLICOS.",/compras/45751435000106/2025/458
45751435000106-1-000467/2025,,2025,467,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Inexigibilidade,Ato que autoriza a Contratação Direta,Divulgada no PNCP,False,2025-12-05T14:41:00.062235,2025-12-05T14:41:00.062235,,Paulínia,SP,Municipal,Ato que autoriza a Contratação Direta nº 27421/2025,"Contratação da Empresa Brasileira de Correios e Telégrafos para prestação de serviços, visando atendimento à Secretaria Municipal dos Negócios da Receita.",/compras/45751435000106/2025/467
45751435000106-1-000474/2025,,2025,474,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Inexigibilidade,Ato que autoriza a Contratação Direta,Divulgada no PNCP,False,2025-12-11T15:47:50.918491,2025-12-11T15:47:50.918491,,Paulínia,SP,Municipal,Ato que autoriza a Contratação Direta nº 38428/2025,"Contratação de empresa especializada na concepção, produção e execução de show artístico da trupe circense Universo Casua, para apresentação na programação natalina de Paulinia",/compras/45751435000106/2025/474
45751435000106-1-000483/2025,,2025,483,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Edital,Divulgada no PNCP,False,2025-12-16T12:45:43.252688,2026-01-23T11:59:26.255062,,Paulínia,SP,Municipal,Edital nº 214/2025,CONTRATAÇÃO DE EMPRESA OU CONSORCIO DE EMPRESAS PARA SERVIÇOS TECNICOS DE MANEJO DE ARVORES E SERVIÇOS DIVERSOS,/compras/45751435000106/2025/483
45751435000106-1-000508/2025,,2025,508,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Dispensa,Ato que autoriza a Contratação Direta,Divulgada no PNCP,False,2026-02-03T14:02:06.004890,2026-02-03T14:02:06.004890,,Paulínia,SP,Municipal,Ato que autoriza a Contratação Direta nº 40002/2025,CUMPRIMENTO DE ACAO JUDICIAL SOB NR. 1003832.98.2023.8.26.0428. REQUERENTE A.C.M.B.,/compras/45751435000106/2025/508
45751435000106-1-000022/2025,,2025,22,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Dispensa,Ato que autoriza a Contratação Direta,Divulgada no PNCP,False,2025-02-14T08:45:15.412393,2025-02-14T08:45:15.412393,,Paulínia,SP,Municipal,Ato que autoriza a Contratação Direta nº 622/2025,6 - Medicamentos,/compras/45751435000106/2025/22
45751435000106-1-000099/2025,,2025,99,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Concorrência - Eletrônica,Edital,Divulgada no PNCP,False,2025-04-15T10:37:13.558074,2025-04-15T10:37:13.558074,,Paulínia,SP,Municipal,Edital nº 51/2025,CONTRATAÇÃO DE EMPRESA/CONSÓRCIO DE EMPRESAS PARA GESTÃO INTEGRADA DE RESÍDUOS SÓLIDOS URBANOS,/compras/45751435000106/2025/99
45751435000106-1-000116/2025,,2025,116,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Inexigibilidade,Ato que autoriza a Contratação Direta,Divulgada no PNCP,False,2025-05-09T11:08:05.596718,2025-05-09T11:08:05.596718,,Paulínia,SP,Municipal,Ato que autoriza a Contratação Direta nº 12734/2025,"A presente contratação tem por objeto a prestação de capacitação, por empresa especializada, voltada à formação prática de servidores públicos municipais na aplicação da lei 14133 de 2021, com ênfase na fase preparatória das contratações públicas.",/compras/45751435000106/2025/116
45751435000106-1-000125/2025,,2025,125,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Dispensa,Ato que autoriza a Contratação Direta,Divulgada no PNCP,False,2025-05-15T15:14:18.967390,2025-05-15T15:14:18.967390,,Paulínia,SP,Municipal,Ato que autoriza a Contratação Direta nº 9077/2025,"CONTRATAÇÃO DE SERVIÇOS TÉCNICOS ESPECIALIZADOS DE CONSULTORIA, POR MEIO DE INSTITUIÇÃO SEM FINS LUCRATIVOS, VISANDO A ANÁLISE CRÍTICA E AVALIAÇÃO DE CONFORMIDADE DO INSTRUMENTO CONTRATUAL 275-2024.",/compras/45751435000106/2025/125
45751435000106-1-000216/2025,,2025,216,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Edital,Divulgada no PNCP,False,2025-07-16T11:52:59.868322,2025-07-16T11:52:59.868322,,Paulínia,SP,Municipal,Edital nº 106/2025,REGISTRO DE PREÇOS PARA AQUISIÇÃO DE GELOS EM CUBOS,/compras/45751435000106/2025/216
45751435000106-1-000239/2025,,2025,239,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Dispensa,Aviso de Contratação Direta,Divulgada no PNCP,False,2025-07-22T10:08:04.904704454,2025-07-22T10:08:04.904704454,,Paulínia,SP,Municipal,Aviso de Contratação Direta nº 21035/2025,"Contratação de empresa para aquisição de mobiliários, para compor os departamentos e às demandas desta SMCTE.",/compras/45751435000106/2025/239
45751435000106-1-000256/2025,,2025,256,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Edital,Divulgada no PNCP,False,2025-07-28T08:35:57.788504,2025-08-27T12:21:45.319577060,,Paulínia,SP,Municipal,Edital nº 126/2025,CONTRATAÇÃO DE EMPRESA PARA O FORNECIMENTO DE LICENÇAS DE USO DE SOFTWARE,/compras/45751435000106/2025/256
45751435000106-1-000323/2025,,2025,323,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Inexigibilidade,Ato que autoriza a Contratação Direta,Divulgada no PNCP,False,2025-09-05T13:36:55.887439,2025-09-05T13:36:55.887439,,Paulínia,SP,Municipal,Ato que autoriza a Contratação Direta nº 25096/2025,"Contratação do Prof. Guilherme de Almeida, Presidente da Associação Nacional para Inclusão das Pessoas Autistas – Autistas Brasil, para ministrar palestras que integram a programação do Setembro Verde.",/compras/45751435000106/2025/323
45751435000106-1-000325/2025,,2025,325,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Inexigibilidade,Ato que autoriza a Contratação Direta,Divulgada no PNCP,False,2025-09-09T13:25:51.869009,2025-09-09T13:25:51.869009,,Paulínia,SP,Municipal,Ato que autoriza a Contratação Direta nº 24730/2025,Pagamento de Taxa de inscrição para participação nas etapas do circuito Paulista de atletismo para deficientes visuais referente ao ano de 2025.,/compras/45751435000106/2025/325
45751435000106-1-000332/2025,,2025,332,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Dispensa,Aviso de Contratação Direta,Divulgada no PNCP,False,2025-09-11T13:30:28.517102,2025-09-11T13:30:28.517102,,Paulínia,SP,Municipal,Aviso de Contratação Direta nº 27532/2025,"Aquisição de freezer para suprir as demandas dos departamentos e eventos da Secretaria Municipal de Cultura, Turismo e Eventos.",/compras/45751435000106/2025/332
45751435000106-1-000399/2025,,2025,399,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Inexigibilidade,Ato que autoriza a Contratação Direta,Divulgada no PNCP,False,2025-10-16T09:36:43.064809,2025-10-16T09:36:43.064809,,Paulínia,SP,Municipal,Ato que autoriza a Contratação Direta nº 31790/2025,"Contratação de show artístico da cantora Eyshila, para realização do evento “Marcha para Jesus”, em Paulínia no dia 24/10/2025 (sexta-feira).",/compras/45751435000106/2025/399
45751435000106-1-000413/2025,,2025,413,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Inexigibilidade,Ato que autoriza a Contratação Direta,Divulgada no PNCP,False,2025-10-23T15:30:40.033676,2025-10-23T15:30:40.033676,,Paulínia,SP,Municipal,Ato que autoriza a Contratação Direta nº 31796/2025,"Contratação de show artístico do Grupo Pixote, para realização do evento Semana da Cultura Negra, em Paulínia no dia 20/11/2025 (quinta-feira).",/compras/45751435000106/2025/413
45751435000106-1-000457/2025,,2025,457,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Inexigibilidade,Ato que autoriza a Contratação Direta,Divulgada no PNCP,False,2025-11-28T09:11:17.999032,2025-11-28T09:11:17.999032,,Paulínia,SP,Municipal,Ato que autoriza a Contratação Direta nº 36598/2025,Contratação de show artístico da cantora Luiza Possi para compor a programação oficial das celebrações de Natal em Paulinia/SP no dia 14/12/2025.,/compras/45751435000106/2025/457
45751435000106-1-000473/2025,,2025,473,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Edital,Divulgada no PNCP,False,2025-12-11T11:21:36.536642,2025-12-11T11:21:36.536642,,Paulínia,SP,Municipal,Edital nº 210/2025,"CONTRATAÇÃO DE EMPRESA PARA SERVIÇO DE LOCAÇÃO DE 01 MAMÓGRAFO DIGITAL, PARA ATENDIMENTO AS NECESSIDADES DO SERVIÇO DE DIAGNÓSTICO POR IMAGEM DO HOSPITAL MUNICIPAL DE PAULÍNIA",/compras/45751435000106/2025/473
45751435000106-1-000498/2025,,2025,498,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Dispensa,Ato que autoriza a Contratação Direta,Divulgada no PNCP,False,2026-01-13T11:27:58.124600,2026-01-13T11:27:58.124600,,Paulínia,SP,Municipal,Ato que autoriza a Contratação Direta nº 34197/2025,"Plano Municipal de Habitação, proposta de um modelo de política habitacional para o município de Paulínia com vistas a eliminar e ou reduzir o déficit habitacional existente.",/compras/45751435000106/2025/498
45751435000106-1-000513/2025,,2025,513,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Dispensa,Ato que autoriza a Contratação Direta,Divulgada no PNCP,False,2026-03-18T11:04:03.249317,2026-03-18T11:04:03.249317,,Paulínia,SP,Municipal,Ato que autoriza a Contratação Direta nº 29222/2025,"CUMPRIMENTO DE ACOES JUDICIAIS SOB NRO. 1003046.30.2018.8.26.0428, 1000989.10.2016.8.26.0428, 1003376.27.2018.8.26.0428. REQUERENTES H.D, N.S.G. E V.M.P.",/compras/45751435000106/2025/513
45751435000106-1-000035/2025,,2025,35,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Dispensa,Ato que autoriza a Contratação Direta,Divulgada no PNCP,False,2025-02-27T10:01:30.679278,2025-02-27T10:01:30.679278,,Paulínia,SP,Municipal,Ato que autoriza a Contratação Direta nº 2392/2025,3 - Gêneros alimentícios,/compras/45751435000106/2025/35
45751435000106-1-000030/2025,,2025,30,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Dispensa,Aviso de Contratação Direta,Divulgada no PNCP,False,2025-02-26T09:01:59.019103,2025-03-06T08:42:15.063057,,Paulínia,SP,Municipal,Aviso de Contratação Direta nº 3308/2025,AQUISIÇÃO DE BANDEIRAS EXTERNAS,/compras/45751435000106/2025/30
45751435000106-1-000075/2025,,2025,75,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Edital,Divulgada no PNCP,False,2025-04-03T08:56:30.743287,2025-04-03T08:56:30.743287,,Paulínia,SP,Municipal,Edital nº 42/2025,"CONTRATAÇÃO DE EMPRESA/CONSÓRCIO DE EMPRESAS PARA PRESTAÇÃO DE SERVIÇO CONTINUADO DE ASSISTÊNCIA TÉCNICA, INSTALAÇÃO, MANUTENÇÃO PREVENTIVA E CORRETIVA, COM FORNECIMENTO TOTAL DE MÃO DE OBRA, INSUMOS, MATERIAIS, PEÇAS, COMPONENTES E ACESSÓRIOS, EM CÂMARA FRIA MORTUÁRIA",/compras/45751435000106/2025/75
45751435000106-1-000087/2025,,2025,87,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Inexigibilidade,Ato que autoriza a Contratação Direta,Divulgada no PNCP,False,2025-04-09T13:58:11.238349,2025-04-09T13:58:11.238349,,Paulínia,SP,Municipal,Ato que autoriza a Contratação Direta nº 3532/2025,"Pagamento de taxa de inscrição para que os atletas das escolinhas de basquete da Prefeitura Municipal de Paulínia, possam participar do Campeonato da Liga Metropolitana de Basquete da região.",/compras/45751435000106/2025/87
45751435000106-1-000090/2025,,2025,90,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Inexigibilidade,Ato que autoriza a Contratação Direta,Divulgada no PNCP,False,2025-04-10T09:51:41.694291,2025-04-10T09:51:41.694291,,Paulínia,SP,Municipal,Ato que autoriza a Contratação Direta nº 7280/2025,"PAGAMENTO DE TAXA DE INSCRIÇÃO PARA PARTICIPAÇÃO NAS ETAPAS DO CIRCUITO A.R.N., NAS CATEGORIAS DE 07 A 20 E MASTER (20 A 70+ ANOS) REFERENTES AO ANO DE 2025.",/compras/45751435000106/2025/90
45751435000106-1-000154/2025,,2025,154,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Dispensa,Aviso de Contratação Direta,Divulgada no PNCP,False,2025-06-04T08:49:42.114458,2025-06-04T09:24:49.270899,,Paulínia,SP,Municipal,Aviso de Contratação Direta nº 15159/2025,"Aquisição de recarga de gás GLP 13kg e 45kg, para atendimento dos departamentos da Administração Municipal.",/compras/45751435000106/2025/154
45751435000106-1-000191/2025,,2025,191,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Concorrência - Eletrônica,Edital,Divulgada no PNCP,False,2025-07-03T13:37:07.731259,2025-07-03T13:37:07.731259,,Paulínia,SP,Municipal,Edital nº 95/2025,CONTRATAÇÃO DE EMPRESA OU CONSÓRCIO DE ATÉ 2 (DUAS) EMPRESAS PARA RECAPEAMENTO DA RUA NAÇÕES UNIDAS,/compras/45751435000106/2025/191
45751435000106-1-000207/2025,,2025,207,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Dispensa,Ato que autoriza a Contratação Direta,Divulgada no PNCP,False,2025-07-14T12:17:58.167705,2025-07-14T12:17:58.167705,,Paulínia,SP,Municipal,Ato que autoriza a Contratação Direta nº 17497/2025,3 - Gêneros alimentícios,/compras/45751435000106/2025/207
45751435000106-1-000221/2025,,2025,221,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Dispensa,Aviso de Contratação Direta,Divulgada no PNCP,False,2025-07-17T13:45:32.114605,2025-07-17T13:45:32.114605,,Paulínia,SP,Municipal,Aviso de Contratação Direta nº 14808/2025,AQUISIÇÃO DE SACOS E EMBALAGENS PLÁSTICAS OU SIMILAR,/compras/45751435000106/2025/221
45751435000106-1-000289/2025,,2025,289,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Dispensa,Aviso de Contratação Direta,Divulgada no PNCP,False,2025-08-18T14:20:42.248177,2025-08-18T14:20:42.248177,,Paulínia,SP,Municipal,Aviso de Contratação Direta nº 19112/2025,"CONTRATAÇÃO DE EMPRESA PRESTADORA DE SERVIÇOS DE CAPACITAÇÃO E TREINAMENTO PARA MINISTRAR CURSO DE OPERADOR DE DRONE PROFISSIONAL COMPLETO, COM AULAS PRÁTICAS E CERTIFICAÇÃO, PARA OS INTEGRANTES DA GUARDA MUNICIPAL DE PAULÍNIA-SP",/compras/45751435000106/2025/289
45751435000106-1-000295/2025,,2025,295,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Dispensa,Ato que autoriza a Contratação Direta,Divulgada no PNCP,False,2025-08-20T11:17:26.357913,2025-08-20T11:17:26.357913,,Paulínia,SP,Municipal,Ato que autoriza a Contratação Direta nº 23066/2025,"CUMPRIMENTO DE AÇÕES JUDICIAIS SOB Nº 1001771-36.2024.8.26.0428 - REQUERENTE ""C.K"" / Nº 1005273-51.2022.8.26.0428 - REQUERENTE ""G.T.N"" / Nº 1003339-92.2021.8.26.0428 - REQUERENTE ""M.E.B.B.S.""",/compras/45751435000106/2025/295
45751435000106-1-000403/2025,,2025,403,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Inexigibilidade,Ato que autoriza a Contratação Direta,Divulgada no PNCP,False,2025-10-17T09:37:58.253557,2025-10-17T09:37:58.253557,,Paulínia,SP,Municipal,Ato que autoriza a Contratação Direta nº 32256/2025,"Contratação de show artístico do cantor Lukas Agustinho, para realização do evento Marcha para Jesus, em Paulínia no dia 24/10/2025 (sexta-feira).",/compras/45751435000106/2025/403
45751435000106-1-000438/2025,,2025,438,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Dispensa,Ato que autoriza a Contratação Direta,Divulgada no PNCP,False,2025-11-13T10:37:03.655223,2025-11-13T10:37:03.655223,,Paulínia,SP,Municipal,Ato que autoriza a Contratação Direta nº 2364/2025,"CONTRATAÇÃO DO SERVIÇO NACIONAL DE APRENDIZAGEM COMERCIAL – SENAC, PARA EXECUÇÃO DO PROGRAMA MUNICIPAL DE CAPACITAÇÃO PROFISSIONAL.",/compras/45751435000106/2025/438
45751435000106-1-000481/2025,,2025,481,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Inexigibilidade,Ato que autoriza a Contratação Direta,Divulgada no PNCP,False,2025-12-15T16:39:22.858956,2025-12-15T16:39:22.858956,,Paulínia,SP,Municipal,Ato que autoriza a Contratação Direta nº 36834/2025,"Locação de imóvel situado na Rua Manoel de Souza, n. 35, Jardim Planalto Paulínia/SP, destinado à instalação da Escola Municipal de Ensino Fundamental anos Iniciais em Tempo Integral.",/compras/45751435000106/2025/481
45751435000106-1-000428/2025,,2025,428,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Edital,Divulgada no PNCP,False,2025-11-05T16:21:52.635167,2026-01-28T10:53:05.236870,,Paulínia,SP,Municipal,Edital nº 194/2025,REGISTRO DE PREÇOS PARA CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM SERVIÇO DE REDUTORES DE VELOCIDADE MODULARES DO TIPO ONDULAÇÃO TRANSVERSAL (LOMBADA),/compras/45751435000106/2025/428
45751435000106-1-000017/2025,,2025,17,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Inexigibilidade,Ato que autoriza a Contratação Direta,Divulgada no PNCP,False,2025-02-07T10:50:45.472601,2025-02-07T10:50:45.472601,,Paulínia,SP,Municipal,Ato que autoriza a Contratação Direta nº 1996/2025,"Pagamento de taxa de inscrição para participação do campeonato da Associação Regional de Basquetebol - ARB, para atletas da Paulínia da categoria sub 21 masculino, referente ao ano de 2025.",/compras/45751435000106/2025/17
45751435000106-1-000066/2025,,2025,66,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Inexigibilidade,Ato que autoriza a Contratação Direta,Divulgada no PNCP,False,2025-03-28T09:29:43.595801,2025-03-28T09:29:43.595801,,Paulínia,SP,Municipal,Ato que autoriza a Contratação Direta nº 2643/2025,"Pagamento de taxa de inscrição para participação em dez etapas do torneio da Liga Metropolitana de Tênis de Mesa, para atletas nível bronze, referente ao ano 2025.",/compras/45751435000106/2025/66
45751435000106-1-000122/2025,,2025,122,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Dispensa,Aviso de Contratação Direta,Divulgada no PNCP,False,2025-05-13T10:32:54.853051,2025-05-13T10:32:54.853051,,Paulínia,SP,Municipal,Aviso de Contratação Direta nº 13065/2025,Contratação de Serviço de Perícia Médica em Psiquiatria para elaboração e emissão de Laudo Médico Psiquiátrico para avaliar as condições de saúde de candidata aprovada em concurso público.,/compras/45751435000106/2025/122
45751435000106-1-000170/2025,,2025,170,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Dispensa,Aviso de Contratação Direta,Divulgada no PNCP,False,2025-06-17T10:45:48.249020,2025-06-30T16:08:58.957639,,Paulínia,SP,Municipal,Aviso de Contratação Direta nº 15595/2025,"Contratação de Empresa para fornecimento de hospedagem e passagens aéreas, para a participação de atletas e dirigentes no Torneio Superliga Melhor Idade da América de Vôlei Adaptado, no município de Palmas –TO",/compras/45751435000106/2025/170
45751435000106-1-000183/2025,,2025,183,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Dispensa,Ato que autoriza a Contratação Direta,Divulgada no PNCP,False,2025-07-02T10:04:41.983161,2025-07-02T10:04:41.983161,,Paulínia,SP,Municipal,Ato que autoriza a Contratação Direta nº 17117/2025,"Manutenção corretiva de cafeteiras da Secretaria de Cultura, Turismo e Eventos",/compras/45751435000106/2025/183
45751435000106-1-000199/2025,,2025,199,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Dispensa,Aviso de Contratação Direta,Divulgada no PNCP,False,2025-07-08T16:42:40.844181,2025-07-08T16:42:40.844181,,Paulínia,SP,Municipal,Aviso de Contratação Direta nº 20660/2025,"Contratação de empresa especializada para locação de 800 (oitocentas) cadeiras, com serviços de entrega, montagem e desmontagem, para atender à estrutura do evento oficial EMEP – Encontro Municipal de Educação de Paulínia.",/compras/45751435000106/2025/199
45751435000106-1-000305/2025,,2025,305,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Inexigibilidade,Ato que autoriza a Contratação Direta,Divulgada no PNCP,False,2025-08-27T10:29:16.490173,2025-08-27T10:29:16.490173,,Paulínia,SP,Municipal,Ato que autoriza a Contratação Direta nº 19670/2025,"CONTRATAÇÃO DA EMPRESA BRASILEIRA DE CORREIOS E TELÉGRAFOS PARA PRESTAÇÃO DE SERVIÇOS E VENDA DE PRODUTOS, VISANDO ATENDIMENTO À TODAS AS SECRETARIAS MUNICIPAIS.",/compras/45751435000106/2025/305
45751435000106-1-000318/2025,,2025,318,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Dispensa,Aviso de Contratação Direta,Divulgada no PNCP,False,2025-09-04T09:22:07.419859,2025-09-04T09:22:07.419859,,Paulínia,SP,Municipal,Aviso de Contratação Direta nº 26411/2025,"Aquisição de plastificadora, encadernadora e guilhotina para o desenvolvimento das atividades administrativas e operacionais da Secretaria de Desenvolvimento Econômico.",/compras/45751435000106/2025/318
45751435000106-1-000329/2025,,2025,329,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Edital,Divulgada no PNCP,False,2025-09-09T15:44:55.217068,2025-09-09T15:44:55.217068,,Paulínia,SP,Municipal,Edital nº 155/2025,REGISTRO DE PREÇOS PARA AQUISIÇÃO DE CONTRASTE RADIOLÓGICO PARA TOMOGRAFIA,/compras/45751435000106/2025/329
