numero_controle_pncp,numero,ano,numero_sequencial,orgao_cnpj,orgao_nome,unidade_nome,modalidade_licitacao_nome,tipo_contrato_nome,tipo_nome,situacao_nome,cancelado,data_publicacao_pncp,data_atualizacao_pncp,data_assinatura,data_inicio_vigencia,data_fim_vigencia,valor_global,fonte_orcamentaria_nome,exigencia_conteudo_nacional,permite_adesao,possui_emenda_parlamentar,municipio_nome,uf,esfera_nome,poder_nome,title,description,item_url
45751435000106-2-000171/2024,,2024,171,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Contrato (termo inicial),Edital,Divulgada no PNCP,False,2024-08-27T11:18:32.456824,2024-08-27T11:19:30.316799,2024-08-27,2024-08-27,2024-08-27,0.0,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 436/2024,AQUISIÇÃO DE LAVADORAS E SECADORAS DE ROUPAS PARA AS ESCOLAS MUNICIPAIS,/contratos/45751435000106/2024/171
45751435000106-2-000178/2024,,2024,178,45751435000106,MUNICIPIO DE PAULINIA,Prefeitura Do Município De Paulínia,Dispensa,Contrato (termo inicial),Ato que autoriza a Contratação Direta,Divulgada no PNCP,False,2024-08-27T12:31:27.469084,2024-08-27T12:31:27.469084,2024-08-27,2024-08-27,2025-02-21,6138.0,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 444/2024,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTOS,/contratos/45751435000106/2024/178
45751435000106-2-000186/2024,,2024,186,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Contrato (termo inicial),Edital,Divulgada no PNCP,False,2024-09-02T13:00:23.121561,2024-09-02T13:00:54.985018,2024-08-30,2024-08-30,2025-08-29,0.0,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 456/2024,AQUISIÇÃO DE REAGENTES IMUNOHEMATOLÓGICOS E MATERIAIS PARA EXAMES HEMOCOMPONENTES,/contratos/45751435000106/2024/186
45751435000106-2-000187/2024,,2024,187,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Contrato (termo inicial),Edital,Divulgada no PNCP,False,2024-09-02T13:12:03.685139,2024-09-02T13:12:26.956049,2024-08-30,2024-08-30,2025-08-29,0.0,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 457/2024,AQUISIÇÃO DE REAGENTES IMUNOHEMATOLÓGICOS E MATERIAIS PARA EXAMES HEMOCOMPONENTES,/contratos/45751435000106/2024/187
45751435000106-2-000197/2024,,2024,197,45751435000106,MUNICIPIO DE PAULINIA,Prefeitura Do Município De Paulínia,Dispensa,Contrato (termo inicial),Ato que autoriza a Contratação Direta,Divulgada no PNCP,False,2024-09-10T09:49:54.936126,2024-09-10T09:50:39.913878,2024-09-10,2024-09-10,2025-03-09,3143.6,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 470/2024,AQUISIÇÃO DE MEDICAMENTOS EM CUMPRIMENTO A DECISÕES JUDICIAIS,/contratos/45751435000106/2024/197
45751435000106-2-000210/2024,,2024,210,45751435000106,MUNICIPIO DE PAULINIA,Prefeitura Do Município De Paulínia,Dispensa,Contrato (termo inicial),Ato que autoriza a Contratação Direta,Divulgada no PNCP,False,2024-09-18T10:53:21.802634,2024-09-18T10:53:21.802634,2024-09-18,2024-09-18,2025-03-18,166470.0,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 484/2024,AQUISIÇÃO DE MEDICAMENTOS PARA CUMPRIMENTO DE DECISÕES JUDICIAIS,/contratos/45751435000106/2024/210
45751435000106-2-000211/2024,,2024,211,45751435000106,MUNICIPIO DE PAULINIA,Prefeitura Do Município De Paulínia,Dispensa,Contrato (termo inicial),Ato que autoriza a Contratação Direta,Divulgada no PNCP,False,2024-09-18T11:07:35.584252,2024-09-18T11:08:17.263869,2024-09-18,2024-09-18,2025-03-18,47304.0,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 485/2024,AQUISIÇÃO DE MEDICAMENTOS PARA CUMPRIMENTO DE DECISÕES JUDICIAIS,/contratos/45751435000106/2024/211
45751435000106-2-000212/2024,,2024,212,45751435000106,MUNICIPIO DE PAULINIA,Prefeitura Do Município De Paulínia,Dispensa,Contrato (termo inicial),Ato que autoriza a Contratação Direta,Divulgada no PNCP,False,2024-09-18T11:26:35.013141,2024-09-18T11:27:01.190415,2024-09-18,2024-09-18,2025-03-18,6198.9,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 486/2024,AQUISIÇÃO DE MEDICAMENTOS PARA CUMPRIMENTO DE DECISÕES JUDICIAIS,/contratos/45751435000106/2024/212
45751435000106-2-000215/2024,,2024,215,45751435000106,MUNICIPIO DE PAULINIA,Prefeitura Do Município De Paulínia,Dispensa,Contrato (termo inicial),Ato que autoriza a Contratação Direta,Divulgada no PNCP,False,2024-09-18T12:14:31.023326,2024-09-18T12:14:56.410921,2024-09-18,2024-09-18,2025-03-18,2302.56,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 489/2024,AQUISIÇÃO DE MEDICAMENTOS PARA CUMPRIMENTO DE DECISÕES JUDICIAIS,/contratos/45751435000106/2024/215
45751435000106-2-000216/2024,,2024,216,45751435000106,MUNICIPIO DE PAULINIA,Prefeitura Do Município De Paulínia,Dispensa,Contrato (termo inicial),Ato que autoriza a Contratação Direta,Divulgada no PNCP,False,2024-09-18T12:23:29.059039,2024-09-18T12:23:55.347586,2024-09-18,2024-09-18,2025-03-18,1368.0,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 490/2024,AQUISIÇÃO DE MEDICAMENTOS PARA CUMPRIMENTO DE DECISÕES JUDICIAIS,/contratos/45751435000106/2024/216
45751435000106-2-000237/2024,,2024,237,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Contrato (termo inicial),Edital,Divulgada no PNCP,False,2024-10-01T11:54:47.015111,2024-10-01T11:55:23.621441,2024-09-30,2024-09-30,2025-09-30,0.0,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 509/2024,AQUISIÇÃO DE MOBILIÁRIO PARA A REDE DE ATENÇÃO BÁSICA,/contratos/45751435000106/2024/237
45751435000106-2-000240/2024,,2024,240,45751435000106,MUNICIPIO DE PAULINIA,Prefeitura Do Município De Paulínia,Dispensa,Contrato (termo inicial),Ato que autoriza a Contratação Direta,Divulgada no PNCP,False,2024-10-02T15:05:45.025696,2024-10-02T15:05:57.499983,2024-10-02,2024-10-02,2025-03-31,112800.0,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 518/2024,AQUISIÇÃO EMERGENCIAL DE EQUIPOS SIMPLES,/contratos/45751435000106/2024/240
45751435000106-2-000253/2024,,2024,253,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Contrato (termo inicial),Edital,Divulgada no PNCP,False,2024-10-07T10:34:10.725275,2024-10-07T10:34:57.309037,2024-10-07,2024-10-07,2025-10-07,11117.4,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 525/2024,AQUISIÇÃO DE CAMAS HOSPITALARES E BERÇOS,/contratos/45751435000106/2024/253
45751435000106-2-000256/2024,,2024,256,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Contrato (termo inicial),Edital,Divulgada no PNCP,False,2024-10-08T09:04:59.762955,2024-10-08T09:05:41.428446,2024-10-07,2024-10-07,2025-10-07,1199.95,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 529/2024,AQUISIÇÃO ANUAL DE MOBILIÁRIO E MATERIAIS HOSPITALARES,/contratos/45751435000106/2024/256
45751435000106-2-000259/2024,,2024,259,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Contrato (termo inicial),Edital,Divulgada no PNCP,False,2024-10-08T10:54:44.786450,2024-10-08T10:55:09.612777,2024-10-07,2024-10-07,2025-10-07,36600.0,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 532/2024,AQUISIÇÃO ANUAL DE MOBILIÁRIO E MATERIAIS HOSPITALARES,/contratos/45751435000106/2024/259
45751435000106-2-000261/2024,,2024,261,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Contrato (termo inicial),Edital,Divulgada no PNCP,False,2024-10-09T10:14:46.040406,2024-10-09T10:15:15.241373,2024-10-09,2024-10-09,2025-10-09,637000.0,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 534/2024,AQUISIÇÃO DE EQUIPAMENTOS MÉDICOS HOSPITALARES,/contratos/45751435000106/2024/261
45751435000106-2-000296/2024,,2024,296,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Inexigibilidade,Contrato (termo inicial),Ato que autoriza a Contratação Direta,Divulgada no PNCP,False,2024-11-22T11:38:40.702950,2024-11-22T11:38:40.702950,2024-11-22,2024-11-22,2025-05-20,52851.0,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 577/2024,AQUISIÇÃO NECESSÁRIA PARA CUMPRIMENTO DE AÇÃO JUDICIAL,/contratos/45751435000106/2024/296
45751435000106-2-000304/2024,,2024,304,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Dispensa,Contrato (termo inicial),Ato que autoriza a Contratação Direta,Divulgada no PNCP,False,2024-11-26T11:15:51.600671,2024-11-26T11:15:51.600671,2024-11-26,2024-11-26,2025-11-25,43411.2,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 586/2024,CONTRATAÇÃO DE SERVIÇO PARA ATENDIMENTO DE AÇÃO JUDICIAL,/contratos/45751435000106/2024/304
45751435000106-2-000315/2024,,2024,315,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Dispensa,Contrato (termo inicial),Ato que autoriza a Contratação Direta,Divulgada no PNCP,False,2024-11-29T14:46:37.976825,2024-11-29T14:46:37.976825,2024-11-29,2024-11-29,2025-11-28,19872.0,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 600/2024,AQUISIÇÃO DE ROUPA ÍNTIMA DESCARTÁVEL PARA CUMPRIMENTO DE AÇÃO JUDICIAL,/contratos/45751435000106/2024/315
45751435000106-2-000321/2024,,2024,321,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Contrato (termo inicial),Edital,Divulgada no PNCP,False,2024-12-10T10:17:02.345314,2024-12-10T10:17:02.345314,2024-12-10,2024-12-10,2025-12-09,8500.0,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 614/2024,AQUISIÇÃO DE MOBILIÁRIOS HOSPITALARES,/contratos/45751435000106/2024/321
45751435000106-2-000329/2024,,2024,329,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Contrato (termo inicial),Edital,Divulgada no PNCP,False,2024-12-11T10:08:08.094595,2024-12-11T10:08:08.094595,2024-12-11,2024-12-11,2025-12-10,10220.0,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 623/2024,AQUISIÇÃO DE EQUIPAMENTOS MÉDICOS HOSPITALARES,/contratos/45751435000106/2024/329
45751435000106-2-000334/2024,,2024,334,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Contrato (termo inicial),Edital,Divulgada no PNCP,False,2024-12-17T10:39:28.908697,2024-12-17T10:39:28.908697,2024-12-16,2024-12-16,2025-12-11,3996.0,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 627/2024,AQUISIÇÃO DE UNIFORMES E MATERIAIS ESSENCIAIS PARA AGENTES COMUNITÁRIOS DE SAÚDE,/contratos/45751435000106/2024/334
45751435000106-2-000335/2024,,2024,335,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Contrato (termo inicial),Edital,Divulgada no PNCP,False,2024-12-17T10:42:04.338192,2024-12-17T10:42:04.338192,2024-12-16,2024-12-16,2025-12-15,31770.0,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 628/2024,AQUISIÇÃO DE UNIFORMES E MATERIAIS ESSENCIAIS PARA AGENTES COMUNITÁRIOS DE SAÚDE,/contratos/45751435000106/2024/335
45751435000106-2-000015/2024,,2024,15,45751435000106,MUNICIPIO DE PAULINIA,Prefeitura Do Município De Paulínia,Inexigibilidade,Contrato (termo inicial),Ato que autoriza a Contratação Direta,Divulgada no PNCP,False,2024-04-12T09:55:48.529063,2024-04-12T09:55:48.529063,2024-04-10,2024-04-10,2024-06-10,9750.0,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 170/2024,"Curso sobre Controle Interno Municipal: com as recomendações dos Tribunais
",/contratos/45751435000106/2024/15
45751435000106-2-000022/2024,,2024,22,45751435000106,MUNICIPIO DE PAULINIA,Prefeitura Do Município De Paulínia,Inexigibilidade,Contrato (termo inicial),Ato que autoriza a Contratação Direta,Divulgada no PNCP,False,2024-04-25T16:47:26.775620,2024-04-25T16:47:26.775620,2024-04-19,2024-04-19,2025-04-19,8211.92,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 206/2024,CONTRATAÇÃO DE FERRAMENTA DE PESQUISAS DE PREÇOS PRÁTICADOS EM ORGÃOS PÚBLICOS,/contratos/45751435000106/2024/22
45751435000106-2-000026/2024,,2024,26,45751435000106,MUNICIPIO DE PAULINIA,Prefeitura Do Município De Paulínia,Dispensa,Contrato (termo inicial),Ato que autoriza a Contratação Direta,Divulgada no PNCP,False,2024-04-30T08:38:35.875467,2024-04-30T08:38:35.875467,2024-04-26,2024-04-26,2024-10-26,3780.0,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 210/2024,AQUISIÇÃO DE MEDICAMENTOS PARA CUMPRIMENTO DE AÇÕES JUDICIAIS.,/contratos/45751435000106/2024/26
45751435000106-2-000067/2024,,2024,67,45751435000106,MUNICIPIO DE PAULINIA,Prefeitura Do Município De Paulínia,Pregão - Eletrônico,Contrato (termo inicial),Edital,Divulgada no PNCP,False,2024-06-18T16:49:32.819986,2024-06-18T16:49:32.819986,2024-06-14,2024-06-14,2024-08-13,10367.59,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 315/2024,AQUISIÇÃO DE EQUIPAMENTOS PARA IMPLANTAÇÃO DE CURSOS DE PANIFICAÇÃO E CONFEITARIA,/contratos/45751435000106/2024/67
45751435000106-2-000069/2024,,2024,69,45751435000106,MUNICIPIO DE PAULINIA,Prefeitura Do Município De Paulínia,Pregão - Eletrônico,Contrato (termo inicial),Edital,Divulgada no PNCP,False,2024-06-19T07:48:16.907957,2024-06-19T07:48:16.907957,2024-06-14,2024-06-14,2024-08-13,3150.0,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 317/2024,AQUISIÇÃO DE EQUIPAMENTOS PARA IMPLANTAÇÃO DE CURSOS DE PANIFICAÇÃO E CONFEITARIA,/contratos/45751435000106/2024/69
45751435000106-2-000070/2024,,2024,70,45751435000106,MUNICIPIO DE PAULINIA,Prefeitura Do Município De Paulínia,Pregão - Eletrônico,Contrato (termo inicial),Edital,Divulgada no PNCP,False,2024-06-19T08:08:22.715838,2024-06-19T08:08:22.715838,2024-06-14,2024-06-14,2024-08-13,6110.0,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 318/2024,AQUISIÇÃO DE EQUIPAMENTOS PARA IMPLANTAÇÃO DE CURSOS DE PANIFICAÇÃO E CONFEITARIA,/contratos/45751435000106/2024/70
45751435000106-2-000071/2024,,2024,71,45751435000106,MUNICIPIO DE PAULINIA,Prefeitura Do Município De Paulínia,Pregão - Eletrônico,Contrato (termo inicial),Edital,Divulgada no PNCP,False,2024-06-19T08:28:09.642507,2024-06-19T08:28:09.642507,2024-06-14,2024-06-14,2024-08-13,3500.0,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 319/2024,AQUISIÇÃO DE EQUIPAMENTOS PARA IMPLANTAÇÃO DE CURSOS DE PANIFICAÇÃO E CONFEITARIA,/contratos/45751435000106/2024/71
45751435000106-2-000073/2024,,2024,73,45751435000106,MUNICIPIO DE PAULINIA,Prefeitura Do Município De Paulínia,Pregão - Eletrônico,Contrato (termo inicial),Edital,Divulgada no PNCP,False,2024-06-19T09:04:31.102713,2024-06-19T09:04:31.102713,2024-06-14,2024-06-14,2024-08-13,28646.04,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 321/2024,AQUISIÇÃO DE EQUIPAMENTOS PARA IMPLANTAÇÃO DE CURSOS DE PANIFICAÇÃO E CONFEITARIA,/contratos/45751435000106/2024/73
45751435000106-2-000088/2024,,2024,88,45751435000106,MUNICIPIO DE PAULINIA,Prefeitura Do Município De Paulínia,Dispensa,Contrato (termo inicial),Ato que autoriza a Contratação Direta,Divulgada no PNCP,False,2024-06-25T08:39:35.141833,2024-06-25T08:39:35.141833,2024-06-25,2024-06-25,2024-12-23,35584.1,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 336/2024,AQUISIÇÃO DE PRODUTOS MÉDICOS PARA CUMPRIMENTO DE AÇÕES JUDICIAIS,/contratos/45751435000106/2024/88
45751435000106-2-000101/2024,,2024,101,45751435000106,MUNICIPIO DE PAULINIA,Prefeitura Do Município De Paulínia,Pregão - Eletrônico,Contrato (termo inicial),Edital,Divulgada no PNCP,False,2024-07-22T10:48:57.031098,2024-07-22T10:48:57.031098,2024-07-19,2024-07-19,2025-07-18,66307.0,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 362/2024,AQUISIÇÃO DE LONGARINAS PARA OS SERVIÇOS DE SAÚDE,/contratos/45751435000106/2024/101
45751435000106-2-000128/2024,,2024,128,45751435000106,MUNICIPIO DE PAULINIA,Prefeitura Do Município De Paulínia,Dispensa,Contrato (termo inicial),Ato que autoriza a Contratação Direta,Divulgada no PNCP,False,2024-08-02T08:49:46.558178,2024-08-02T15:47:41.605172,2024-08-01,2024-08-01,2025-01-24,30214.8,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 387/2024,AQUISIÇÃO DE CATETER URETRAL PARA CUMPRIMENTO DE AÇÃO JUDICIAL.,/contratos/45751435000106/2024/128
45751435000106-2-000141/2024,,2024,141,45751435000106,MUNICIPIO DE PAULINIA,Prefeitura Do Município De Paulínia,Inexigibilidade,Contrato (termo inicial),Ato que autoriza a Contratação Direta,Divulgada no PNCP,False,2024-08-14T10:47:28.636282,2024-08-14T10:47:40.247421,2024-08-14,2024-08-14,2025-08-14,22277.0,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 406/2024,AQUISIÇÃO DE BOMBA DE INSULINA E INSUMOS PARA CUMPRIMENTO DE DECISÃO JUDICIAL.,/contratos/45751435000106/2024/141
45751435000106-2-000145/2024,,2024,145,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Contrato (termo inicial),Edital,Divulgada no PNCP,False,2024-08-15T16:41:32.832287,2024-08-15T16:42:09.398906,2024-08-15,2024-08-15,2024-08-15,0.0,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 413/2024,CONTRATAÇÃO DE EMPRESA PARA LOCAÇÃO DE SISTEMA ANALÍTICO COM AQUISIÇÃO DE TESTES DE URINÁLISE,/contratos/45751435000106/2024/145
45751435000106-2-000148/2024,,2024,148,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Contrato (termo inicial),Edital,Divulgada no PNCP,False,2024-08-21T08:19:03.612794,2024-08-21T08:19:52.907393,2024-08-21,2024-08-21,2024-08-21,0.0,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 415/2024,AQUISIÇÃO DE MATERIAIS PARA UTILIZAÇÃO NO DEPARTAMENTO DE REABILITAÇÃO ADULTO,/contratos/45751435000106/2024/148
45751435000106-2-000150/2024,,2024,150,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Contrato (termo inicial),Edital,Divulgada no PNCP,False,2024-08-21T09:48:31.405747,2024-08-21T09:49:01.470392,2024-08-21,2024-08-21,2024-08-21,0.0,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 417/2024,AQUISIÇÃO DE MATERIAIS PARA UTILIZAÇÃO NO DEPARTAMENTO DE REABILITAÇÃO ADULTO,/contratos/45751435000106/2024/150
45751435000106-2-000154/2024,,2024,154,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Contrato (termo inicial),Edital,Divulgada no PNCP,False,2024-08-21T11:34:24.788465,2024-08-21T11:35:43.211263,2024-08-21,2024-08-21,2024-08-21,0.0,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 421/2024,AQUISIÇÃO DE MATERIAIS PARA UTILIZAÇÃO NO DEPARTAMENTO DE REABILITAÇÃO ADULTO,/contratos/45751435000106/2024/154
45751435000106-2-000160/2024,,2024,160,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Contrato (termo inicial),Edital,Divulgada no PNCP,False,2024-08-21T16:49:55.446589,2024-08-22T09:05:35.055261,2024-08-21,2024-08-21,2025-08-21,0.0,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 428/2024,"AQUISIÇÃO DE EQUIPAMENTOS PARA A REDE DE ATENÇÃO BÁSICA,",/contratos/45751435000106/2024/160
45751435000106-2-000161/2024,,2024,161,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Contrato (termo inicial),Edital,Divulgada no PNCP,False,2024-08-22T09:09:09.315100,2024-08-22T09:09:31.875042,2024-08-21,2024-08-21,2025-08-21,0.0,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 429/2024,AQUISIÇÃO DE EQUIPAMENTOS PARA A REDE DE ATENÇÃO BÁSICA,/contratos/45751435000106/2024/161
45751435000106-2-000191/2024,,2024,191,45751435000106,MUNICIPIO DE PAULINIA,Prefeitura Do Município De Paulínia,Dispensa,Contrato (termo inicial),Ato que autoriza a Contratação Direta,Divulgada no PNCP,False,2024-09-04T11:39:23.777208,2024-09-04T11:39:33.474724,2024-09-04,2024-09-04,2024-12-03,75056.0,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 462/2024,CONTRATAÇÃO EMERGENCIAL DE SUBSTITUIÇÃO DE DISJUNTOR DE MÉDIA TENSÃO DO BLOCO 02 DO HMP,/contratos/45751435000106/2024/191
45751435000106-2-000194/2024,,2024,194,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Contrato (termo inicial),Edital,Divulgada no PNCP,False,2024-09-09T10:47:29.556963,2024-09-09T10:48:30.976948,2024-09-09,2024-09-09,2024-09-09,0.0,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 467/2024,AQUISIÇÃO DE ROUPARIA PARA ATENDER AS NECESSIDADES DAS CRECHES E EMEIS DA REDE MUNICIPAL DE ENSINO,/contratos/45751435000106/2024/194
45751435000106-2-000200/2024,,2024,200,45751435000106,MUNICIPIO DE PAULINIA,Prefeitura Do Município De Paulínia,Dispensa,Contrato (termo inicial),Ato que autoriza a Contratação Direta,Divulgada no PNCP,False,2024-09-10T11:28:08.520028,2024-09-10T11:28:08.520028,2024-09-10,2024-09-10,2025-03-09,525.0,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 473/2024,"AQUISIÇÃO DE TIRAS E AGULHAS DE GLICEMIA, PARA CUMPRIMENTO DE AÇÃO JUDICIAL.",/contratos/45751435000106/2024/200
45751435000106-2-000201/2024,,2024,201,45751435000106,MUNICIPIO DE PAULINIA,Prefeitura Do Município De Paulínia,Dispensa,Contrato (termo inicial),Ato que autoriza a Contratação Direta,Divulgada no PNCP,False,2024-09-10T11:53:02.488169,2024-09-10T11:53:09.724451,2024-09-10,2024-09-10,2025-03-09,360.0,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 474/2024,"AQUISIÇÃO DE TIRAS E AGULHAS DE GLICEMIA, PARA CUMPRIMENTO DE AÇÃO JUDICIAL.",/contratos/45751435000106/2024/201
45751435000106-2-000202/2024,,2024,202,45751435000106,MUNICIPIO DE PAULINIA,Prefeitura Do Município De Paulínia,Dispensa,Contrato (termo inicial),Ato que autoriza a Contratação Direta,Divulgada no PNCP,False,2024-09-10T11:54:51.387452,2024-09-10T11:54:51.387452,2024-09-10,2024-09-10,2025-03-09,8100.0,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 472/2024,"AQUISIÇÃO DE TIRAS E AGULHAS DE GLICEMIA, PARA CUMPRIMENTO DE AÇÃO JUDICIAL.",/contratos/45751435000106/2024/202
45751435000106-2-000205/2024,,2024,205,45751435000106,MUNICIPIO DE PAULINIA,Prefeitura Do Município De Paulínia,Dispensa,Contrato (termo inicial),Ato que autoriza a Contratação Direta,Divulgada no PNCP,False,2024-09-17T11:51:22.938665,2024-09-17T11:51:22.938665,2024-09-17,2024-09-17,2025-09-17,67570.0,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 480/2024,CONTRATAÇÃO DE INSTITUIÇÃO DE ENSINO ESPECIALIZADA NA REALIZAÇÃO DE CURSOS PROFISSIONALIZANTES,/contratos/45751435000106/2024/205
45751435000106-2-000213/2024,,2024,213,45751435000106,MUNICIPIO DE PAULINIA,Prefeitura Do Município De Paulínia,Dispensa,Contrato (termo inicial),Ato que autoriza a Contratação Direta,Divulgada no PNCP,False,2024-09-18T11:39:43.353722,2024-09-18T11:39:43.353722,2024-09-18,2024-09-18,2025-03-18,1914.76,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 487/2024,AQUISIÇÃO DE MEDICAMENTOS PARA CUMPRIMENTO DE DECISÕES JUDICIAIS,/contratos/45751435000106/2024/213
45751435000106-2-000214/2024,,2024,214,45751435000106,MUNICIPIO DE PAULINIA,Prefeitura Do Município De Paulínia,Dispensa,Contrato (termo inicial),Ato que autoriza a Contratação Direta,Divulgada no PNCP,False,2024-09-18T11:57:53.557881,2024-09-18T11:57:53.557881,2024-09-18,2024-09-18,2025-03-18,4733.1,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 488/2024,AQUISIÇÃO DE MEDICAMENTOS PARA CUMPRIMENTO DE DECISÕES JUDICIAIS,/contratos/45751435000106/2024/214
45751435000106-2-000236/2024,,2024,236,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Contrato (termo inicial),Edital,Divulgada no PNCP,False,2024-10-01T11:47:49.331344,2024-10-01T11:48:27.409758,2024-09-30,2024-09-30,2025-09-30,0.0,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 510/2024,AQUISIÇÃO DE MOBILIÁRIO PARA A REDE DE ATENÇÃO BÁSICA,/contratos/45751435000106/2024/236
