coletado_em,categoria,subcategoria,ano,periodo,titulo,url_pagina,url_arquivo,arquivo_raw,tamanho_bytes,status_download
2026-05-23T14:39:31,orcamento,balancete_financeiro,2024,2024-09,Balancete Setembro/2024,https://www.urbes.com.br/transparencia/informacoes-orcamentarias,https://www.urbes.com.br/uploads/Balanco_Financ_Setembro_2024.pdf,data/raw/sorocaba/transporte/urbes/transparencia/orcamento/balancete_financeiro/balancete_financeiro_2024-09_balanco_financ_setembro_2024.pdf,6582,baixado
2026-05-23T14:39:31,orcamento,balancete_financeiro,2024,2024-10,Balancete Outubro/2024,https://www.urbes.com.br/transparencia/informacoes-orcamentarias,https://www.urbes.com.br/uploads/Balanco_Financ_Outubro_2024.pdf,data/raw/sorocaba/transporte/urbes/transparencia/orcamento/balancete_financeiro/balancete_financeiro_2024-10_balanco_financ_outubro_2024.pdf,6581,baixado
2026-05-23T14:39:31,orcamento,balancete_financeiro,2024,2024-11,Balancete Novembro/2024,https://www.urbes.com.br/transparencia/informacoes-orcamentarias,https://www.urbes.com.br/uploads/Balanco_Financ_Novembro_2024.pdf,data/raw/sorocaba/transporte/urbes/transparencia/orcamento/balancete_financeiro/balancete_financeiro_2024-11_balanco_financ_novembro_2024.pdf,6614,baixado
2026-05-23T14:39:31,orcamento,balancete_financeiro,2024,2024-12,Balancete Dezembro/2024,https://www.urbes.com.br/transparencia/informacoes-orcamentarias,https://www.urbes.com.br/uploads/Balanco_Financ_Dezembro_2024.pdf,data/raw/sorocaba/transporte/urbes/transparencia/orcamento/balancete_financeiro/balancete_financeiro_2024-12_balanco_financ_dezembro_2024.pdf,6601,baixado
2026-05-23T14:39:31,orcamento,balancete_financeiro,2023,2023-01,Balancete Janeiro/2023,https://www.urbes.com.br/transparencia/informacoes-orcamentarias,https://www.urbes.com.br/uploads/Balanco_Financ_Jan2023.pdf,data/raw/sorocaba/transporte/urbes/transparencia/orcamento/balancete_financeiro/balancete_financeiro_2023-01_balanco_financ_jan2023.pdf,6466,baixado
2026-05-23T14:39:31,orcamento,balancete_financeiro,2023,2023-02,Balancete Fevereiro/2023,https://www.urbes.com.br/transparencia/informacoes-orcamentarias,https://www.urbes.com.br/uploads/Balanco_Financ_Fev2023.pdf,data/raw/sorocaba/transporte/urbes/transparencia/orcamento/balancete_financeiro/balancete_financeiro_2023-02_balanco_financ_fev2023.pdf,6491,baixado
2026-05-23T14:39:31,orcamento,balancete_financeiro,2023,2023-03,Balancete Março/2023,https://www.urbes.com.br/transparencia/informacoes-orcamentarias,https://www.urbes.com.br/uploads/Balanco_Financ_Mar2023.pdf,data/raw/sorocaba/transporte/urbes/transparencia/orcamento/balancete_financeiro/balancete_financeiro_2023-03_balanco_financ_mar2023.pdf,6493,baixado
2026-05-23T14:39:31,orcamento,balancete_financeiro,2023,2023-04,Balancete Abril/2023,https://www.urbes.com.br/transparencia/informacoes-orcamentarias,https://www.urbes.com.br/uploads/Balanco_Financ_Abril2023.pdf,data/raw/sorocaba/transporte/urbes/transparencia/orcamento/balancete_financeiro/balancete_financeiro_2023-04_balanco_financ_abril2023.pdf,6491,baixado
2026-05-23T14:39:31,orcamento,balancete_financeiro,2023,2023-05,Balancete Maio/2023,https://www.urbes.com.br/transparencia/informacoes-orcamentarias,https://www.urbes.com.br/uploads/Balanco_Financ_Maio2023.pdf,data/raw/sorocaba/transporte/urbes/transparencia/orcamento/balancete_financeiro/balancete_financeiro_2023-05_balanco_financ_maio2023.pdf,6488,baixado
2026-05-23T14:39:31,orcamento,balancete_financeiro,2023,2023-06,Balancete Junho/2023,https://www.urbes.com.br/transparencia/informacoes-orcamentarias,https://www.urbes.com.br/uploads/Balanco_Financ_Junho2023.pdf,data/raw/sorocaba/transporte/urbes/transparencia/orcamento/balancete_financeiro/balancete_financeiro_2023-06_balanco_financ_junho2023.pdf,6496,baixado
2026-05-23T14:39:31,orcamento,balancete_financeiro,2023,2023-07,Balancete Julho/2023,https://www.urbes.com.br/transparencia/informacoes-orcamentarias,https://www.urbes.com.br/uploads/Balanco_Financ_Julho2023.pdf,data/raw/sorocaba/transporte/urbes/transparencia/orcamento/balancete_financeiro/balancete_financeiro_2023-07_balanco_financ_julho2023.pdf,6490,baixado
2026-05-23T14:39:31,orcamento,balancete_financeiro,2023,2023-08,Balancete Agosto/2023,https://www.urbes.com.br/transparencia/informacoes-orcamentarias,https://www.urbes.com.br/uploads/Balanco_Financ_Agosto2023.pdf,data/raw/sorocaba/transporte/urbes/transparencia/orcamento/balancete_financeiro/balancete_financeiro_2023-08_balanco_financ_agosto2023.pdf,6498,baixado
2026-05-23T14:39:31,orcamento,balancete_financeiro,2023,2023-09,Balancete Setembro/2023,https://www.urbes.com.br/transparencia/informacoes-orcamentarias,https://www.urbes.com.br/uploads/Balanco_Financ_Setembro2023.pdf,data/raw/sorocaba/transporte/urbes/transparencia/orcamento/balancete_financeiro/balancete_financeiro_2023-09_balanco_financ_setembro2023.pdf,6498,baixado
2026-05-23T14:39:31,orcamento,balancete_financeiro,2023,2023-10,Balancete Outubro/2023,https://www.urbes.com.br/transparencia/informacoes-orcamentarias,https://www.urbes.com.br/uploads/Balanco_Financ_Outubro2023.pdf,data/raw/sorocaba/transporte/urbes/transparencia/orcamento/balancete_financeiro/balancete_financeiro_2023-10_balanco_financ_outubro2023.pdf,6515,baixado
2026-05-23T14:39:31,orcamento,balancete_financeiro,2023,2023-11,Balancete Novembro/2023,https://www.urbes.com.br/transparencia/informacoes-orcamentarias,https://www.urbes.com.br/uploads/Balanco_Financ_Novembro2023.pdf,data/raw/sorocaba/transporte/urbes/transparencia/orcamento/balancete_financeiro/balancete_financeiro_2023-11_balanco_financ_novembro2023.pdf,6605,baixado
2026-05-23T14:39:31,orcamento,balancete_financeiro,2023,2023-12,Balancete Dezembro/2023,https://www.urbes.com.br/transparencia/informacoes-orcamentarias,https://www.urbes.com.br/uploads/Balanco_Financ_Dezembro2023.pdf,data/raw/sorocaba/transporte/urbes/transparencia/orcamento/balancete_financeiro/balancete_financeiro_2023-12_balanco_financ_dezembro2023.pdf,6594,baixado
2026-05-23T14:39:31,orcamento,balancete_financeiro,2022,2022-01,Balancete Janeiro/2022,https://www.urbes.com.br/transparencia/informacoes-orcamentarias,https://www.urbes.com.br/uploads/balanco-financeiro-Jan-2022.pdf,data/raw/sorocaba/transporte/urbes/transparencia/orcamento/balancete_financeiro/balancete_financeiro_2022-01_balanco-financeiro-jan-2022.pdf,6407,baixado
2026-05-23T14:39:31,orcamento,balancete_financeiro,2022,2022-02,Balancete Fevereiro/2022,https://www.urbes.com.br/transparencia/informacoes-orcamentarias,https://www.urbes.com.br/uploads/balanco-financeiro-Fev-2022.pdf,data/raw/sorocaba/transporte/urbes/transparencia/orcamento/balancete_financeiro/balancete_financeiro_2022-02_balanco-financeiro-fev-2022.pdf,6422,baixado
2026-05-23T14:39:31,orcamento,balancete_financeiro,2022,2022-03,Balancete Março/2022,https://www.urbes.com.br/transparencia/informacoes-orcamentarias,https://www.urbes.com.br/uploads/balanco-financeiro-Mar-2022.pdf,data/raw/sorocaba/transporte/urbes/transparencia/orcamento/balancete_financeiro/balancete_financeiro_2022-03_balanco-financeiro-mar-2022.pdf,6425,baixado
2026-05-23T14:39:31,orcamento,balancete_financeiro,2022,2022-04,Balancete Abril/2022,https://www.urbes.com.br/transparencia/informacoes-orcamentarias,https://www.urbes.com.br/uploads/balanco-financeiro-Abr-2022.pdf,data/raw/sorocaba/transporte/urbes/transparencia/orcamento/balancete_financeiro/balancete_financeiro_2022-04_balanco-financeiro-abr-2022.pdf,6424,baixado
2026-05-23T14:39:31,orcamento,balancete_financeiro,2022,2022-05,Balancete Maio/2022,https://www.urbes.com.br/transparencia/informacoes-orcamentarias,https://www.urbes.com.br/uploads/balanco-financeiro-Mai-2022.pdf,data/raw/sorocaba/transporte/urbes/transparencia/orcamento/balancete_financeiro/balancete_financeiro_2022-05_balanco-financeiro-mai-2022.pdf,6434,baixado
2026-05-23T14:39:31,orcamento,balancete_financeiro,2022,2022-06,Balancete Junho/2022,https://www.urbes.com.br/transparencia/informacoes-orcamentarias,https://www.urbes.com.br/uploads/balanco-financeiro-Jun-2022.pdf,data/raw/sorocaba/transporte/urbes/transparencia/orcamento/balancete_financeiro/balancete_financeiro_2022-06_balanco-financeiro-jun-2022.pdf,6455,baixado
2026-05-23T14:39:31,orcamento,balancete_financeiro,2022,2022-07,Balancete Julho/2022,https://www.urbes.com.br/transparencia/informacoes-orcamentarias,https://www.urbes.com.br/uploads/balanco-financeiro-Jul-2022.pdf,data/raw/sorocaba/transporte/urbes/transparencia/orcamento/balancete_financeiro/balancete_financeiro_2022-07_balanco-financeiro-jul-2022.pdf,6452,baixado
2026-05-23T14:39:31,orcamento,balancete_financeiro,2022,2022-08,Balancete Agosto/2022,https://www.urbes.com.br/transparencia/informacoes-orcamentarias,https://www.urbes.com.br/uploads/balanco-financeiro-Ago-2022.pdf,data/raw/sorocaba/transporte/urbes/transparencia/orcamento/balancete_financeiro/balancete_financeiro_2022-08_balanco-financeiro-ago-2022.pdf,6464,baixado
2026-05-23T14:39:31,orcamento,balancete_financeiro,2022,2022-09,Balancete Setembro/2022,https://www.urbes.com.br/transparencia/informacoes-orcamentarias,https://www.urbes.com.br/uploads/balanco-financeiro-Set-2022.pdf,data/raw/sorocaba/transporte/urbes/transparencia/orcamento/balancete_financeiro/balancete_financeiro_2022-09_balanco-financeiro-set-2022.pdf,6498,baixado
2026-05-23T14:39:31,orcamento,balancete_financeiro,2022,2022-10,Balancete Outubro/2022,https://www.urbes.com.br/transparencia/informacoes-orcamentarias,https://www.urbes.com.br/uploads/balanco-financeiro-Out-2022.pdf,data/raw/sorocaba/transporte/urbes/transparencia/orcamento/balancete_financeiro/balancete_financeiro_2022-10_balanco-financeiro-out-2022.pdf,6502,baixado
2026-05-23T14:39:31,orcamento,balancete_financeiro,2022,2022-11,Balancete Novembro/2022,https://www.urbes.com.br/transparencia/informacoes-orcamentarias,https://www.urbes.com.br/uploads/balanco-financeiro-Nov-2022.pdf,data/raw/sorocaba/transporte/urbes/transparencia/orcamento/balancete_financeiro/balancete_financeiro_2022-11_balanco-financeiro-nov-2022.pdf,6499,baixado
2026-05-23T14:39:31,orcamento,balancete_financeiro,2022,2022-12,Balancete Dezembro/2022,https://www.urbes.com.br/transparencia/informacoes-orcamentarias,https://www.urbes.com.br/uploads/balanco-financeiro-Dez-2022.pdf,data/raw/sorocaba/transporte/urbes/transparencia/orcamento/balancete_financeiro/balancete_financeiro_2022-12_balanco-financeiro-dez-2022.pdf,6492,baixado
2026-05-23T14:39:31,orcamento,balancete_financeiro,2021,2021,Balancete 2021,https://www.urbes.com.br/transparencia/informacoes-orcamentarias,https://www.urbes.com.br/uploads/balanco-financeiro-2021.pdf,data/raw/sorocaba/transporte/urbes/transparencia/orcamento/balancete_financeiro/balancete_financeiro_2021_balanco-financeiro-2021.pdf,6539,baixado
2026-05-23T14:39:31,orcamento,balancete_financeiro,2020,2020,Balancete 2020,https://www.urbes.com.br/transparencia/informacoes-orcamentarias,https://www.urbes.com.br/uploads/balanco-financeiro-2020.pdf,data/raw/sorocaba/transporte/urbes/transparencia/orcamento/balancete_financeiro/balancete_financeiro_2020_balanco-financeiro-2020.pdf,6545,baixado
2026-05-23T14:39:31,orcamento,balancete_financeiro,2019,2019,Balancete 2019,https://www.urbes.com.br/transparencia/informacoes-orcamentarias,https://www.urbes.com.br/uploads/balanco-financeiro-2019.pdf,data/raw/sorocaba/transporte/urbes/transparencia/orcamento/balancete_financeiro/balancete_financeiro_2019_balanco-financeiro-2019.pdf,4071,baixado
2026-05-23T14:39:31,orcamento,balancete_financeiro,2018,2018,Balancete 2018,https://www.urbes.com.br/transparencia/informacoes-orcamentarias,https://www.urbes.com.br/uploads/balanco-financeiro-2018.pdf,data/raw/sorocaba/transporte/urbes/transparencia/orcamento/balancete_financeiro/balancete_financeiro_2018_balanco-financeiro-2018.pdf,4069,baixado
2026-05-23T14:39:31,orcamento,balancete_financeiro,2017,2017,Balancete 2017,https://www.urbes.com.br/transparencia/informacoes-orcamentarias,https://www.urbes.com.br/uploads/balanco-financeiro-2017.pdf,data/raw/sorocaba/transporte/urbes/transparencia/orcamento/balancete_financeiro/balancete_financeiro_2017_balanco-financeiro-2017.pdf,4085,baixado
2026-05-23T14:39:31,orcamento,balancete_financeiro,2016,2016,Balancete 2016,https://www.urbes.com.br/transparencia/informacoes-orcamentarias,https://www.urbes.com.br/uploads/balanco-financeiro-2016.pdf,data/raw/sorocaba/transporte/urbes/transparencia/orcamento/balancete_financeiro/balancete_financeiro_2016_balanco-financeiro-2016.pdf,484578,baixado
2026-05-23T14:39:31,orcamento,balancete_financeiro,2015,2015,Balancete 2015,https://www.urbes.com.br/transparencia/informacoes-orcamentarias,https://www.urbes.com.br/uploads/balanco-financeiro-2015.pdf,data/raw/sorocaba/transporte/urbes/transparencia/orcamento/balancete_financeiro/balancete_financeiro_2015_balanco-financeiro-2015.pdf,468851,baixado
