ano,data_sessao,numero_sessao,tipo_sessao,numero_pl,tipo_pl,ementa,resultado_geral,vereador,partido,voto
2026,28/04/2026,14,Ordinária,Requerimento Nº 369/2026,REQUERIMENTO,"“REQUER INFORMAÇÕES AO EXECUTIVO SOBRE O STATUS DOS ESTUDOS DE VIABILIDADE TÉCNICA PARA A CRIAÇÃO DE UM PARQUE LINEAR INTERLIGANDO A PRAÇA DO PARQUE DAS ÁRVORES AOS BAIRROS JEQUITIBÁS I E II, OURO NEGRO, VILA NUNES, PLANALTO, MORRO ALTO E ADJACÊNCIAS.”",Aprovado,MESSIAS BRITO,,A favor
2026,28/04/2026,14,Ordinária,Requerimento Nº 369/2026,REQUERIMENTO,"“REQUER INFORMAÇÕES AO EXECUTIVO SOBRE O STATUS DOS ESTUDOS DE VIABILIDADE TÉCNICA PARA A CRIAÇÃO DE UM PARQUE LINEAR INTERLIGANDO A PRAÇA DO PARQUE DAS ÁRVORES AOS BAIRROS JEQUITIBÁS I E II, OURO NEGRO, VILA NUNES, PLANALTO, MORRO ALTO E ADJACÊNCIAS.”",Aprovado,SARGENTO CAMARGO,,A favor
2026,28/04/2026,14,Ordinária,Requerimento Nº 368/2026,REQUERIMENTO,"“REQUER INFORMAÇÕES AO EXECUTIVO SOBRE O PLANEJAMENTO OPERACIONAL DO PROGRAMA SAÚDE NA ESCOLA (PSE) PARA O ANO LETIVO DE 2026, DETALHAMENTO DE FLUXOS DE ATENDIMENTO E STATUS DE NOVOS CONVÊNIOS.”",Aprovado,JUNINHO LALUPE,,A favor
2026,28/04/2026,14,Ordinária,Requerimento Nº 368/2026,REQUERIMENTO,"“REQUER INFORMAÇÕES AO EXECUTIVO SOBRE O PLANEJAMENTO OPERACIONAL DO PROGRAMA SAÚDE NA ESCOLA (PSE) PARA O ANO LETIVO DE 2026, DETALHAMENTO DE FLUXOS DE ATENDIMENTO E STATUS DE NOVOS CONVÊNIOS.”",Aprovado,TIGUILA PAES,,A favor
2026,28/04/2026,14,Ordinária,Requerimento Nº 368/2026,REQUERIMENTO,"“REQUER INFORMAÇÕES AO EXECUTIVO SOBRE O PLANEJAMENTO OPERACIONAL DO PROGRAMA SAÚDE NA ESCOLA (PSE) PARA O ANO LETIVO DE 2026, DETALHAMENTO DE FLUXOS DE ATENDIMENTO E STATUS DE NOVOS CONVÊNIOS.”",Aprovado,ALEX EDUARDO,,A favor
2026,28/04/2026,14,Ordinária,Requerimento Nº 368/2026,REQUERIMENTO,"“REQUER INFORMAÇÕES AO EXECUTIVO SOBRE O PLANEJAMENTO OPERACIONAL DO PROGRAMA SAÚDE NA ESCOLA (PSE) PARA O ANO LETIVO DE 2026, DETALHAMENTO DE FLUXOS DE ATENDIMENTO E STATUS DE NOVOS CONVÊNIOS.”",Aprovado,ANDERSON HENRIQUE,,A favor
2026,28/04/2026,14,Ordinária,Requerimento Nº 368/2026,REQUERIMENTO,"“REQUER INFORMAÇÕES AO EXECUTIVO SOBRE O PLANEJAMENTO OPERACIONAL DO PROGRAMA SAÚDE NA ESCOLA (PSE) PARA O ANO LETIVO DE 2026, DETALHAMENTO DE FLUXOS DE ATENDIMENTO E STATUS DE NOVOS CONVÊNIOS.”",Aprovado,CARLOS KUKA,,A favor
2026,28/04/2026,14,Ordinária,Requerimento Nº 368/2026,REQUERIMENTO,"“REQUER INFORMAÇÕES AO EXECUTIVO SOBRE O PLANEJAMENTO OPERACIONAL DO PROGRAMA SAÚDE NA ESCOLA (PSE) PARA O ANO LETIVO DE 2026, DETALHAMENTO DE FLUXOS DE ATENDIMENTO E STATUS DE NOVOS CONVÊNIOS.”",Aprovado,NECO VIEIRA,,A favor
2026,28/04/2026,14,Ordinária,Requerimento Nº 368/2026,REQUERIMENTO,"“REQUER INFORMAÇÕES AO EXECUTIVO SOBRE O PLANEJAMENTO OPERACIONAL DO PROGRAMA SAÚDE NA ESCOLA (PSE) PARA O ANO LETIVO DE 2026, DETALHAMENTO DE FLUXOS DE ATENDIMENTO E STATUS DE NOVOS CONVÊNIOS.”",Aprovado,DOUGLAS GUARITA,,A favor
2026,28/04/2026,14,Ordinária,Requerimento Nº 368/2026,REQUERIMENTO,"“REQUER INFORMAÇÕES AO EXECUTIVO SOBRE O PLANEJAMENTO OPERACIONAL DO PROGRAMA SAÚDE NA ESCOLA (PSE) PARA O ANO LETIVO DE 2026, DETALHAMENTO DE FLUXOS DE ATENDIMENTO E STATUS DE NOVOS CONVÊNIOS.”",Aprovado,FABIO DA VAN,,A favor
2026,28/04/2026,14,Ordinária,Requerimento Nº 368/2026,REQUERIMENTO,"“REQUER INFORMAÇÕES AO EXECUTIVO SOBRE O PLANEJAMENTO OPERACIONAL DO PROGRAMA SAÚDE NA ESCOLA (PSE) PARA O ANO LETIVO DE 2026, DETALHAMENTO DE FLUXOS DE ATENDIMENTO E STATUS DE NOVOS CONVÊNIOS.”",Aprovado,FABIO VALADÃO,,A favor
2026,28/04/2026,14,Ordinária,Requerimento Nº 368/2026,REQUERIMENTO,"“REQUER INFORMAÇÕES AO EXECUTIVO SOBRE O PLANEJAMENTO OPERACIONAL DO PROGRAMA SAÚDE NA ESCOLA (PSE) PARA O ANO LETIVO DE 2026, DETALHAMENTO DE FLUXOS DE ATENDIMENTO E STATUS DE NOVOS CONVÊNIOS.”",Aprovado,FLÁVIO XAVIER,PODE,A favor
2026,28/04/2026,14,Ordinária,Requerimento Nº 368/2026,REQUERIMENTO,"“REQUER INFORMAÇÕES AO EXECUTIVO SOBRE O PLANEJAMENTO OPERACIONAL DO PROGRAMA SAÚDE NA ESCOLA (PSE) PARA O ANO LETIVO DE 2026, DETALHAMENTO DE FLUXOS DE ATENDIMENTO E STATUS DE NOVOS CONVÊNIOS.”",Aprovado,HELDER PEREIRA,,A favor
2026,28/04/2026,14,Ordinária,Requerimento Nº 368/2026,REQUERIMENTO,"“REQUER INFORMAÇÕES AO EXECUTIVO SOBRE O PLANEJAMENTO OPERACIONAL DO PROGRAMA SAÚDE NA ESCOLA (PSE) PARA O ANO LETIVO DE 2026, DETALHAMENTO DE FLUXOS DE ATENDIMENTO E STATUS DE NOVOS CONVÊNIOS.”",Aprovado,GIBI PROFESSOR,,A favor
2026,28/04/2026,14,Ordinária,Requerimento Nº 368/2026,REQUERIMENTO,"“REQUER INFORMAÇÕES AO EXECUTIVO SOBRE O PLANEJAMENTO OPERACIONAL DO PROGRAMA SAÚDE NA ESCOLA (PSE) PARA O ANO LETIVO DE 2026, DETALHAMENTO DE FLUXOS DE ATENDIMENTO E STATUS DE NOVOS CONVÊNIOS.”",Aprovado,JOSÉ SOARES,,A favor
2026,28/04/2026,14,Ordinária,Requerimento Nº 368/2026,REQUERIMENTO,"“REQUER INFORMAÇÕES AO EXECUTIVO SOBRE O PLANEJAMENTO OPERACIONAL DO PROGRAMA SAÚDE NA ESCOLA (PSE) PARA O ANO LETIVO DE 2026, DETALHAMENTO DE FLUXOS DE ATENDIMENTO E STATUS DE NOVOS CONVÊNIOS.”",Aprovado,LUCAS BARROS,,A favor
2026,28/04/2026,14,Ordinária,Requerimento Nº 368/2026,REQUERIMENTO,"“REQUER INFORMAÇÕES AO EXECUTIVO SOBRE O PLANEJAMENTO OPERACIONAL DO PROGRAMA SAÚDE NA ESCOLA (PSE) PARA O ANO LETIVO DE 2026, DETALHAMENTO DE FLUXOS DE ATENDIMENTO E STATUS DE NOVOS CONVÊNIOS.”",Aprovado,MESSIAS BRITO,,A favor
2026,28/04/2026,14,Ordinária,Requerimento Nº 368/2026,REQUERIMENTO,"“REQUER INFORMAÇÕES AO EXECUTIVO SOBRE O PLANEJAMENTO OPERACIONAL DO PROGRAMA SAÚDE NA ESCOLA (PSE) PARA O ANO LETIVO DE 2026, DETALHAMENTO DE FLUXOS DE ATENDIMENTO E STATUS DE NOVOS CONVÊNIOS.”",Aprovado,SARGENTO CAMARGO,,A favor
2026,28/04/2026,14,Ordinária,Requerimento Nº 367/2026,REQUERIMENTO,"“REQUER INFORMAÇÕES AO EXECUTIVO SOBRE O FORTALECIMENTO DA ORIENTAÇÃO PROFISSIONAL, APRESENTAÇÃO DE INDICADORES DE IMPACTO E PLANEJAMENTO DE EVENTOS VOCACIONAIS PARA O ANO LETIVO DE 2026.”",Aprovado,JUNINHO LALUPE,,A favor
2026,28/04/2026,14,Ordinária,Requerimento Nº 367/2026,REQUERIMENTO,"“REQUER INFORMAÇÕES AO EXECUTIVO SOBRE O FORTALECIMENTO DA ORIENTAÇÃO PROFISSIONAL, APRESENTAÇÃO DE INDICADORES DE IMPACTO E PLANEJAMENTO DE EVENTOS VOCACIONAIS PARA O ANO LETIVO DE 2026.”",Aprovado,TIGUILA PAES,,A favor
2026,28/04/2026,14,Ordinária,Requerimento Nº 367/2026,REQUERIMENTO,"“REQUER INFORMAÇÕES AO EXECUTIVO SOBRE O FORTALECIMENTO DA ORIENTAÇÃO PROFISSIONAL, APRESENTAÇÃO DE INDICADORES DE IMPACTO E PLANEJAMENTO DE EVENTOS VOCACIONAIS PARA O ANO LETIVO DE 2026.”",Aprovado,ALEX EDUARDO,,A favor
2026,28/04/2026,14,Ordinária,Requerimento Nº 367/2026,REQUERIMENTO,"“REQUER INFORMAÇÕES AO EXECUTIVO SOBRE O FORTALECIMENTO DA ORIENTAÇÃO PROFISSIONAL, APRESENTAÇÃO DE INDICADORES DE IMPACTO E PLANEJAMENTO DE EVENTOS VOCACIONAIS PARA O ANO LETIVO DE 2026.”",Aprovado,ANDERSON HENRIQUE,,A favor
2026,28/04/2026,14,Ordinária,Requerimento Nº 367/2026,REQUERIMENTO,"“REQUER INFORMAÇÕES AO EXECUTIVO SOBRE O FORTALECIMENTO DA ORIENTAÇÃO PROFISSIONAL, APRESENTAÇÃO DE INDICADORES DE IMPACTO E PLANEJAMENTO DE EVENTOS VOCACIONAIS PARA O ANO LETIVO DE 2026.”",Aprovado,CARLOS KUKA,,A favor
2026,28/04/2026,14,Ordinária,Requerimento Nº 367/2026,REQUERIMENTO,"“REQUER INFORMAÇÕES AO EXECUTIVO SOBRE O FORTALECIMENTO DA ORIENTAÇÃO PROFISSIONAL, APRESENTAÇÃO DE INDICADORES DE IMPACTO E PLANEJAMENTO DE EVENTOS VOCACIONAIS PARA O ANO LETIVO DE 2026.”",Aprovado,NECO VIEIRA,,A favor
2026,28/04/2026,14,Ordinária,Requerimento Nº 367/2026,REQUERIMENTO,"“REQUER INFORMAÇÕES AO EXECUTIVO SOBRE O FORTALECIMENTO DA ORIENTAÇÃO PROFISSIONAL, APRESENTAÇÃO DE INDICADORES DE IMPACTO E PLANEJAMENTO DE EVENTOS VOCACIONAIS PARA O ANO LETIVO DE 2026.”",Aprovado,DOUGLAS GUARITA,,A favor
2026,28/04/2026,14,Ordinária,Requerimento Nº 367/2026,REQUERIMENTO,"“REQUER INFORMAÇÕES AO EXECUTIVO SOBRE O FORTALECIMENTO DA ORIENTAÇÃO PROFISSIONAL, APRESENTAÇÃO DE INDICADORES DE IMPACTO E PLANEJAMENTO DE EVENTOS VOCACIONAIS PARA O ANO LETIVO DE 2026.”",Aprovado,FABIO DA VAN,,A favor
2026,28/04/2026,14,Ordinária,Requerimento Nº 367/2026,REQUERIMENTO,"“REQUER INFORMAÇÕES AO EXECUTIVO SOBRE O FORTALECIMENTO DA ORIENTAÇÃO PROFISSIONAL, APRESENTAÇÃO DE INDICADORES DE IMPACTO E PLANEJAMENTO DE EVENTOS VOCACIONAIS PARA O ANO LETIVO DE 2026.”",Aprovado,FABIO VALADÃO,,A favor
2026,28/04/2026,14,Ordinária,Requerimento Nº 367/2026,REQUERIMENTO,"“REQUER INFORMAÇÕES AO EXECUTIVO SOBRE O FORTALECIMENTO DA ORIENTAÇÃO PROFISSIONAL, APRESENTAÇÃO DE INDICADORES DE IMPACTO E PLANEJAMENTO DE EVENTOS VOCACIONAIS PARA O ANO LETIVO DE 2026.”",Aprovado,FLÁVIO XAVIER,PODE,A favor
2026,28/04/2026,14,Ordinária,Requerimento Nº 367/2026,REQUERIMENTO,"“REQUER INFORMAÇÕES AO EXECUTIVO SOBRE O FORTALECIMENTO DA ORIENTAÇÃO PROFISSIONAL, APRESENTAÇÃO DE INDICADORES DE IMPACTO E PLANEJAMENTO DE EVENTOS VOCACIONAIS PARA O ANO LETIVO DE 2026.”",Aprovado,HELDER PEREIRA,,A favor
2026,28/04/2026,14,Ordinária,Requerimento Nº 367/2026,REQUERIMENTO,"“REQUER INFORMAÇÕES AO EXECUTIVO SOBRE O FORTALECIMENTO DA ORIENTAÇÃO PROFISSIONAL, APRESENTAÇÃO DE INDICADORES DE IMPACTO E PLANEJAMENTO DE EVENTOS VOCACIONAIS PARA O ANO LETIVO DE 2026.”",Aprovado,GIBI PROFESSOR,,A favor
2026,28/04/2026,14,Ordinária,Requerimento Nº 367/2026,REQUERIMENTO,"“REQUER INFORMAÇÕES AO EXECUTIVO SOBRE O FORTALECIMENTO DA ORIENTAÇÃO PROFISSIONAL, APRESENTAÇÃO DE INDICADORES DE IMPACTO E PLANEJAMENTO DE EVENTOS VOCACIONAIS PARA O ANO LETIVO DE 2026.”",Aprovado,JOSÉ SOARES,,A favor
2026,28/04/2026,14,Ordinária,Requerimento Nº 367/2026,REQUERIMENTO,"“REQUER INFORMAÇÕES AO EXECUTIVO SOBRE O FORTALECIMENTO DA ORIENTAÇÃO PROFISSIONAL, APRESENTAÇÃO DE INDICADORES DE IMPACTO E PLANEJAMENTO DE EVENTOS VOCACIONAIS PARA O ANO LETIVO DE 2026.”",Aprovado,LUCAS BARROS,,A favor
2026,28/04/2026,14,Ordinária,Requerimento Nº 367/2026,REQUERIMENTO,"“REQUER INFORMAÇÕES AO EXECUTIVO SOBRE O FORTALECIMENTO DA ORIENTAÇÃO PROFISSIONAL, APRESENTAÇÃO DE INDICADORES DE IMPACTO E PLANEJAMENTO DE EVENTOS VOCACIONAIS PARA O ANO LETIVO DE 2026.”",Aprovado,MESSIAS BRITO,,A favor
2026,28/04/2026,14,Ordinária,Requerimento Nº 367/2026,REQUERIMENTO,"“REQUER INFORMAÇÕES AO EXECUTIVO SOBRE O FORTALECIMENTO DA ORIENTAÇÃO PROFISSIONAL, APRESENTAÇÃO DE INDICADORES DE IMPACTO E PLANEJAMENTO DE EVENTOS VOCACIONAIS PARA O ANO LETIVO DE 2026.”",Aprovado,SARGENTO CAMARGO,,A favor
2026,28/04/2026,14,Ordinária,Requerimento Nº 366/2026,REQUERIMENTO,"“REQUER INFORMAÇÕES AO EXECUTIVO SOBRE O CRONOGRAMA DE IMPLANTAÇÃO DA REDE COLETORA DE ESGOTO NO POLO INDUSTRIAL DO BAIRRO SANTA TEREZINHA II, CONSIDERANDO A FORMALIZAÇÃO DO PLANO MUNICIPAL DE DRENAGEM URBANA E O CONTRATO DE SANEAMENTO VIGENTE.”",Aprovado,JUNINHO LALUPE,,A favor
2026,28/04/2026,14,Ordinária,Requerimento Nº 366/2026,REQUERIMENTO,"“REQUER INFORMAÇÕES AO EXECUTIVO SOBRE O CRONOGRAMA DE IMPLANTAÇÃO DA REDE COLETORA DE ESGOTO NO POLO INDUSTRIAL DO BAIRRO SANTA TEREZINHA II, CONSIDERANDO A FORMALIZAÇÃO DO PLANO MUNICIPAL DE DRENAGEM URBANA E O CONTRATO DE SANEAMENTO VIGENTE.”",Aprovado,TIGUILA PAES,,A favor
2026,28/04/2026,14,Ordinária,Requerimento Nº 366/2026,REQUERIMENTO,"“REQUER INFORMAÇÕES AO EXECUTIVO SOBRE O CRONOGRAMA DE IMPLANTAÇÃO DA REDE COLETORA DE ESGOTO NO POLO INDUSTRIAL DO BAIRRO SANTA TEREZINHA II, CONSIDERANDO A FORMALIZAÇÃO DO PLANO MUNICIPAL DE DRENAGEM URBANA E O CONTRATO DE SANEAMENTO VIGENTE.”",Aprovado,ALEX EDUARDO,,A favor
2026,28/04/2026,14,Ordinária,Requerimento Nº 366/2026,REQUERIMENTO,"“REQUER INFORMAÇÕES AO EXECUTIVO SOBRE O CRONOGRAMA DE IMPLANTAÇÃO DA REDE COLETORA DE ESGOTO NO POLO INDUSTRIAL DO BAIRRO SANTA TEREZINHA II, CONSIDERANDO A FORMALIZAÇÃO DO PLANO MUNICIPAL DE DRENAGEM URBANA E O CONTRATO DE SANEAMENTO VIGENTE.”",Aprovado,ANDERSON HENRIQUE,,A favor
2026,28/04/2026,14,Ordinária,Requerimento Nº 366/2026,REQUERIMENTO,"“REQUER INFORMAÇÕES AO EXECUTIVO SOBRE O CRONOGRAMA DE IMPLANTAÇÃO DA REDE COLETORA DE ESGOTO NO POLO INDUSTRIAL DO BAIRRO SANTA TEREZINHA II, CONSIDERANDO A FORMALIZAÇÃO DO PLANO MUNICIPAL DE DRENAGEM URBANA E O CONTRATO DE SANEAMENTO VIGENTE.”",Aprovado,CARLOS KUKA,,A favor
2026,28/04/2026,14,Ordinária,Requerimento Nº 366/2026,REQUERIMENTO,"“REQUER INFORMAÇÕES AO EXECUTIVO SOBRE O CRONOGRAMA DE IMPLANTAÇÃO DA REDE COLETORA DE ESGOTO NO POLO INDUSTRIAL DO BAIRRO SANTA TEREZINHA II, CONSIDERANDO A FORMALIZAÇÃO DO PLANO MUNICIPAL DE DRENAGEM URBANA E O CONTRATO DE SANEAMENTO VIGENTE.”",Aprovado,NECO VIEIRA,,A favor
2026,28/04/2026,14,Ordinária,Requerimento Nº 366/2026,REQUERIMENTO,"“REQUER INFORMAÇÕES AO EXECUTIVO SOBRE O CRONOGRAMA DE IMPLANTAÇÃO DA REDE COLETORA DE ESGOTO NO POLO INDUSTRIAL DO BAIRRO SANTA TEREZINHA II, CONSIDERANDO A FORMALIZAÇÃO DO PLANO MUNICIPAL DE DRENAGEM URBANA E O CONTRATO DE SANEAMENTO VIGENTE.”",Aprovado,DOUGLAS GUARITA,,A favor
2026,28/04/2026,14,Ordinária,Requerimento Nº 366/2026,REQUERIMENTO,"“REQUER INFORMAÇÕES AO EXECUTIVO SOBRE O CRONOGRAMA DE IMPLANTAÇÃO DA REDE COLETORA DE ESGOTO NO POLO INDUSTRIAL DO BAIRRO SANTA TEREZINHA II, CONSIDERANDO A FORMALIZAÇÃO DO PLANO MUNICIPAL DE DRENAGEM URBANA E O CONTRATO DE SANEAMENTO VIGENTE.”",Aprovado,FABIO DA VAN,,A favor
2026,28/04/2026,14,Ordinária,Requerimento Nº 366/2026,REQUERIMENTO,"“REQUER INFORMAÇÕES AO EXECUTIVO SOBRE O CRONOGRAMA DE IMPLANTAÇÃO DA REDE COLETORA DE ESGOTO NO POLO INDUSTRIAL DO BAIRRO SANTA TEREZINHA II, CONSIDERANDO A FORMALIZAÇÃO DO PLANO MUNICIPAL DE DRENAGEM URBANA E O CONTRATO DE SANEAMENTO VIGENTE.”",Aprovado,FABIO VALADÃO,,A favor
2026,28/04/2026,14,Ordinária,Requerimento Nº 366/2026,REQUERIMENTO,"“REQUER INFORMAÇÕES AO EXECUTIVO SOBRE O CRONOGRAMA DE IMPLANTAÇÃO DA REDE COLETORA DE ESGOTO NO POLO INDUSTRIAL DO BAIRRO SANTA TEREZINHA II, CONSIDERANDO A FORMALIZAÇÃO DO PLANO MUNICIPAL DE DRENAGEM URBANA E O CONTRATO DE SANEAMENTO VIGENTE.”",Aprovado,FLÁVIO XAVIER,PODE,A favor
2026,28/04/2026,14,Ordinária,Requerimento Nº 366/2026,REQUERIMENTO,"“REQUER INFORMAÇÕES AO EXECUTIVO SOBRE O CRONOGRAMA DE IMPLANTAÇÃO DA REDE COLETORA DE ESGOTO NO POLO INDUSTRIAL DO BAIRRO SANTA TEREZINHA II, CONSIDERANDO A FORMALIZAÇÃO DO PLANO MUNICIPAL DE DRENAGEM URBANA E O CONTRATO DE SANEAMENTO VIGENTE.”",Aprovado,HELDER PEREIRA,,A favor
2026,28/04/2026,14,Ordinária,Requerimento Nº 366/2026,REQUERIMENTO,"“REQUER INFORMAÇÕES AO EXECUTIVO SOBRE O CRONOGRAMA DE IMPLANTAÇÃO DA REDE COLETORA DE ESGOTO NO POLO INDUSTRIAL DO BAIRRO SANTA TEREZINHA II, CONSIDERANDO A FORMALIZAÇÃO DO PLANO MUNICIPAL DE DRENAGEM URBANA E O CONTRATO DE SANEAMENTO VIGENTE.”",Aprovado,GIBI PROFESSOR,,A favor
2026,28/04/2026,14,Ordinária,Requerimento Nº 366/2026,REQUERIMENTO,"“REQUER INFORMAÇÕES AO EXECUTIVO SOBRE O CRONOGRAMA DE IMPLANTAÇÃO DA REDE COLETORA DE ESGOTO NO POLO INDUSTRIAL DO BAIRRO SANTA TEREZINHA II, CONSIDERANDO A FORMALIZAÇÃO DO PLANO MUNICIPAL DE DRENAGEM URBANA E O CONTRATO DE SANEAMENTO VIGENTE.”",Aprovado,JOSÉ SOARES,,A favor
2026,28/04/2026,14,Ordinária,Requerimento Nº 366/2026,REQUERIMENTO,"“REQUER INFORMAÇÕES AO EXECUTIVO SOBRE O CRONOGRAMA DE IMPLANTAÇÃO DA REDE COLETORA DE ESGOTO NO POLO INDUSTRIAL DO BAIRRO SANTA TEREZINHA II, CONSIDERANDO A FORMALIZAÇÃO DO PLANO MUNICIPAL DE DRENAGEM URBANA E O CONTRATO DE SANEAMENTO VIGENTE.”",Aprovado,LUCAS BARROS,,A favor
2026,28/04/2026,14,Ordinária,Requerimento Nº 366/2026,REQUERIMENTO,"“REQUER INFORMAÇÕES AO EXECUTIVO SOBRE O CRONOGRAMA DE IMPLANTAÇÃO DA REDE COLETORA DE ESGOTO NO POLO INDUSTRIAL DO BAIRRO SANTA TEREZINHA II, CONSIDERANDO A FORMALIZAÇÃO DO PLANO MUNICIPAL DE DRENAGEM URBANA E O CONTRATO DE SANEAMENTO VIGENTE.”",Aprovado,MESSIAS BRITO,,A favor
2026,28/04/2026,14,Ordinária,Requerimento Nº 366/2026,REQUERIMENTO,"“REQUER INFORMAÇÕES AO EXECUTIVO SOBRE O CRONOGRAMA DE IMPLANTAÇÃO DA REDE COLETORA DE ESGOTO NO POLO INDUSTRIAL DO BAIRRO SANTA TEREZINHA II, CONSIDERANDO A FORMALIZAÇÃO DO PLANO MUNICIPAL DE DRENAGEM URBANA E O CONTRATO DE SANEAMENTO VIGENTE.”",Aprovado,SARGENTO CAMARGO,,A favor
2026,28/04/2026,14,Ordinária,Requerimento Nº 365/2026,REQUERIMENTO,"“REQUER INFORMAÇÕES DETALHADAS À COMPANHIA DE SANEAMENTO BÁSICO DO ESTADO DE SÃO PAULO (SABESP) ACERCA DA QUALIDADE DA ÁGUA DISTRIBUÍDA NO MUNICÍPIO DE PAULÍNIA, ESPECIFICAMENTE EM RELAÇÃO AOS RELATOS GENERALIZADOS DE MAU CHEIRO E GOSTO ATÍPICO.”",Aprovado,JUNINHO LALUPE,,A favor
2026,28/04/2026,14,Ordinária,Requerimento Nº 365/2026,REQUERIMENTO,"“REQUER INFORMAÇÕES DETALHADAS À COMPANHIA DE SANEAMENTO BÁSICO DO ESTADO DE SÃO PAULO (SABESP) ACERCA DA QUALIDADE DA ÁGUA DISTRIBUÍDA NO MUNICÍPIO DE PAULÍNIA, ESPECIFICAMENTE EM RELAÇÃO AOS RELATOS GENERALIZADOS DE MAU CHEIRO E GOSTO ATÍPICO.”",Aprovado,TIGUILA PAES,,A favor
2026,28/04/2026,14,Ordinária,Requerimento Nº 365/2026,REQUERIMENTO,"“REQUER INFORMAÇÕES DETALHADAS À COMPANHIA DE SANEAMENTO BÁSICO DO ESTADO DE SÃO PAULO (SABESP) ACERCA DA QUALIDADE DA ÁGUA DISTRIBUÍDA NO MUNICÍPIO DE PAULÍNIA, ESPECIFICAMENTE EM RELAÇÃO AOS RELATOS GENERALIZADOS DE MAU CHEIRO E GOSTO ATÍPICO.”",Aprovado,ALEX EDUARDO,,A favor
2026,28/04/2026,14,Ordinária,Requerimento Nº 365/2026,REQUERIMENTO,"“REQUER INFORMAÇÕES DETALHADAS À COMPANHIA DE SANEAMENTO BÁSICO DO ESTADO DE SÃO PAULO (SABESP) ACERCA DA QUALIDADE DA ÁGUA DISTRIBUÍDA NO MUNICÍPIO DE PAULÍNIA, ESPECIFICAMENTE EM RELAÇÃO AOS RELATOS GENERALIZADOS DE MAU CHEIRO E GOSTO ATÍPICO.”",Aprovado,ANDERSON HENRIQUE,,A favor
2026,28/04/2026,14,Ordinária,Requerimento Nº 365/2026,REQUERIMENTO,"“REQUER INFORMAÇÕES DETALHADAS À COMPANHIA DE SANEAMENTO BÁSICO DO ESTADO DE SÃO PAULO (SABESP) ACERCA DA QUALIDADE DA ÁGUA DISTRIBUÍDA NO MUNICÍPIO DE PAULÍNIA, ESPECIFICAMENTE EM RELAÇÃO AOS RELATOS GENERALIZADOS DE MAU CHEIRO E GOSTO ATÍPICO.”",Aprovado,CARLOS KUKA,,A favor
2026,28/04/2026,14,Ordinária,Requerimento Nº 365/2026,REQUERIMENTO,"“REQUER INFORMAÇÕES DETALHADAS À COMPANHIA DE SANEAMENTO BÁSICO DO ESTADO DE SÃO PAULO (SABESP) ACERCA DA QUALIDADE DA ÁGUA DISTRIBUÍDA NO MUNICÍPIO DE PAULÍNIA, ESPECIFICAMENTE EM RELAÇÃO AOS RELATOS GENERALIZADOS DE MAU CHEIRO E GOSTO ATÍPICO.”",Aprovado,NECO VIEIRA,,A favor
2026,28/04/2026,14,Ordinária,Requerimento Nº 365/2026,REQUERIMENTO,"“REQUER INFORMAÇÕES DETALHADAS À COMPANHIA DE SANEAMENTO BÁSICO DO ESTADO DE SÃO PAULO (SABESP) ACERCA DA QUALIDADE DA ÁGUA DISTRIBUÍDA NO MUNICÍPIO DE PAULÍNIA, ESPECIFICAMENTE EM RELAÇÃO AOS RELATOS GENERALIZADOS DE MAU CHEIRO E GOSTO ATÍPICO.”",Aprovado,DOUGLAS GUARITA,,A favor
2026,28/04/2026,14,Ordinária,Requerimento Nº 365/2026,REQUERIMENTO,"“REQUER INFORMAÇÕES DETALHADAS À COMPANHIA DE SANEAMENTO BÁSICO DO ESTADO DE SÃO PAULO (SABESP) ACERCA DA QUALIDADE DA ÁGUA DISTRIBUÍDA NO MUNICÍPIO DE PAULÍNIA, ESPECIFICAMENTE EM RELAÇÃO AOS RELATOS GENERALIZADOS DE MAU CHEIRO E GOSTO ATÍPICO.”",Aprovado,FABIO DA VAN,,A favor
2026,28/04/2026,14,Ordinária,Requerimento Nº 365/2026,REQUERIMENTO,"“REQUER INFORMAÇÕES DETALHADAS À COMPANHIA DE SANEAMENTO BÁSICO DO ESTADO DE SÃO PAULO (SABESP) ACERCA DA QUALIDADE DA ÁGUA DISTRIBUÍDA NO MUNICÍPIO DE PAULÍNIA, ESPECIFICAMENTE EM RELAÇÃO AOS RELATOS GENERALIZADOS DE MAU CHEIRO E GOSTO ATÍPICO.”",Aprovado,FABIO VALADÃO,,A favor
2026,28/04/2026,14,Ordinária,Requerimento Nº 365/2026,REQUERIMENTO,"“REQUER INFORMAÇÕES DETALHADAS À COMPANHIA DE SANEAMENTO BÁSICO DO ESTADO DE SÃO PAULO (SABESP) ACERCA DA QUALIDADE DA ÁGUA DISTRIBUÍDA NO MUNICÍPIO DE PAULÍNIA, ESPECIFICAMENTE EM RELAÇÃO AOS RELATOS GENERALIZADOS DE MAU CHEIRO E GOSTO ATÍPICO.”",Aprovado,FLÁVIO XAVIER,,A favor
