dataset,ano,orgao_cnpj,orgao_nome,unidade_nome,controle_pncp,numero,objeto,valor,situacao,data_publicacao,data_assinatura,vigencia_inicio,vigencia_fim
compras,2025,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000132/2025,,Contratação de pessoa física para ministrar oficinas relacionadas a políticas públicas e gestão pública no âmbito do Programa Agentes de Governo Aberto,,Divulgada no PNCP,2026-01-09,,,
compras,2025,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000133/2025,,Contratação de pessoa física para ministrar oficinas relacionadas a políticas públicas e gestão pública no âmbito do Programa Agentes de Governo Aberto,,Divulgada no PNCP,2026-01-09,,,
compras,2025,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000134/2025,,Contratação de pessoa física para ministrar oficinas relacionadas a políticas públicas e gestão pública no âmbito do Programa Agentes de Governo Aberto,,Divulgada no PNCP,2026-01-09,,,
compras,2025,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000135/2025,,Contratação de pessoa física para ministrar oficinas relacionadas a políticas públicas e gestão pública no âmbito do Programa Agentes de Governo Aberto,,Divulgada no PNCP,2026-01-09,,,
compras,2025,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000136/2025,,Contratação de pessoa física para ministrar oficinas relacionadas a políticas públicas e gestão pública no âmbito do Programa Agentes de Governo Aberto,,Divulgada no PNCP,2026-01-09,,,
compras,2025,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000137/2025,,Processo de contratação de oficineiros para realização do 1° ciclo da 8ª edição do programa Agentes de Governo Aberto,,Divulgada no PNCP,2026-01-09,,,
compras,2025,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000138/2025,,Processo de contratação de oficineiros para realização do 1° ciclo da 8ª edição do programa Agentes de Governo Aberto,,Divulgada no PNCP,2026-01-09,,,
compras,2025,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000139/2025,,Contratação de pessoa física para ministrar oficinas relacionadas a políticas públicas e gestão pública no âmbito do Programa Agentes de Governo Aberto,,Divulgada no PNCP,2026-01-09,,,
compras,2025,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000140/2025,,Processo de contratação de oficineiros para realização do 1° ciclo da 8ª edição do programa Agentes de Governo Aberto,,Divulgada no PNCP,2026-01-09,,,
compras,2025,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000141/2025,,Contratação de pessoa física para ministrar oficinas relacionadas a políticas públicas e gestão pública no âmbito do Programa Agentes de Governo Aberto,,Divulgada no PNCP,2026-01-09,,,
compras,2025,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000142/2025,,Processo de contratação de oficineiros para realização do 1° ciclo da 8ª edição do programa Agentes de Governo Aberto,,Divulgada no PNCP,2026-01-09,,,
compras,2025,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000143/2025,,Contratação de pessoa física para ministrar oficinas relacionadas a políticas públicas e gestão pública no âmbito do Programa Agentes de Governo Aberto,,Divulgada no PNCP,2026-01-09,,,
compras,2025,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000144/2025,,Processo de contratação de oficineiros para realização do 1° ciclo da 8ª edição do programa Agentes de Governo Aberto,,Divulgada no PNCP,2026-01-09,,,
compras,2025,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000145/2025,,Contratação de pessoa física para ministrar oficinas relacionadas a políticas públicas e gestão pública no âmbito do Programa Agentes de Governo Aberto,,Divulgada no PNCP,2026-01-13,,,
contratos,2025,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-2-000001/2025,,"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA EXECUÇÃO DE MODERNIZAÇÃO TECNOLÓGICA DAS INSTALAÇÕES DE TRANSPORTE VERTICAL, MOTOR DE 21,68 KW DE POTÊNCIA, COM FORNECIMENTO E INSTALAÇÕES DE EQUIPAMENTOS COM PRAZO DE EXECUÇÃO DE 24 MESES INCLUINDO A MANUTENÇÃO INTEGRAL COM PEÇAS PELO PERIODO DE 48 (QUARENT",10250000.0,Divulgada no PNCP,2025-02-10,2025-01-17,2025-01-17,2029-01-16
contratos,2025,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-2-000002/2025,,"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇOS DE RECEPÇÃO E CONTROLE DE ACESSO DO EDIFÍCIO MATARAZZO, CONFORME ESPECIFICAÇÕES DO TERMO DE REFERÊNCIA DO EDITAL.",1767761.04,Divulgada no PNCP,2025-02-10,2025-01-15,2025-01-15,2026-01-14
contratos,2025,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-2-000003/2025,,"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM PRESTAÇÃO DE SERVIÇOS DE COPEIRAGEM, SENDO NECESSÁRIOS OS SEGUINTES PROFISSIONAIS: COPEIRAS, AJUDANTE DE COZINHA, GARÇONS, AUXILIAR DE SERVIÇOS GERAIS PARA LAVANDERIA E SUPERVISOR.",1034999.64,Divulgada no PNCP,2025-02-10,2025-01-21,2025-01-21,2026-01-20
contratos,2025,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-2-000004/2025,,"PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO PREVENTIVA E CORRETIVA DO SISTEMA DE 02 (DOIS) MOTOGERADORES DE EMERGÊNCIA, COM FORNECIMENTO DE PEÇAS, INSTALADOS NO TÉRREO DO EDIFÍCIO MATARAZZO, VALE ANHANGABAÚ, 128 - CENTRO - SP",40000.0,Divulgada no PNCP,2025-02-10,2025-01-23,2025-02-03,2026-02-02
contratos,2025,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-2-000005/2025,,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA EXECUÇÃO DE SERVIÇOS DE MANUTENÇÃO PREVENTIVA E CORRETIVA EM 05 (CINCO) PORTÕES DE ENTRADA DO EDIFÍCIO MATARAZZO.,20439.73,Divulgada no PNCP,2025-06-13,2025-02-20,2025-02-21,2026-02-20
contratos,2025,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-2-000006/2025,,"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇO DE PASSAGEM EXPRESSA EM RODOVIAS (PRAÇAS DE PEDÁGIOS), UTILIZANDO TRANSPONDER DE IDENTIFICAÇÃO VEICULAR (TIVS / TAGS) PARA 30 (TRINTA) VEÍCULOS.",11880.0,Divulgada no PNCP,2025-06-13,2025-02-28,2025-03-16,2026-03-15
contratos,2025,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-2-000007/2025,,"CONTRATAÇÃO PARA EXECUÇÃO DE OBRAS CIVIS DE REFORMA E ADEQUAÇÃO DE AMBIENTES POR EMPRESA ESPECIALIZADA E QUALIFICADA, NO EDIFÍCIO MATARAZZO 1° E 2°  PAVIMENTO, LOCALIZADOS NO MUNICÍPIO DE SÃO PAULO SP, INCLUINDO O FORNECIMENTO DE MÃO DE OBRA E MATERIAIS, DE ACORDO COM O PROJETO TÉCNICO, CONFORME CON",2561073.33,Divulgada no PNCP,2025-06-13,2025-03-10,2025-03-13,2025-08-13
contratos,2025,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-2-000008/2025,,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇOS DE TV A CABO POR ASSINATURA E TROCA DE PONTOS NO EDIFÍCIO MATARAZZO - SEDE DA PREFEITURA CIDADE DE SÃO PAULO.,20714.94,Divulgada no PNCP,2025-06-13,2025-02-05,2025-03-05,2026-03-04
contratos,2025,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-2-000009/2025,,AQUISIÇÃO DE ÁGUA MINERAL NATURAL 510 E 240ML.,10967.04,Divulgada no PNCP,2025-06-13,2025-05-08,2025-05-09,2026-05-08
contratos,2025,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-2-000010/2025,,"PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO PREVENTIVA E CORRETIVA DE PORTÕES INDUSTRIAIS INSTALADOS NAS DEPENDÊNCIAS DO AUTÓDROMO JOSÉ CARLOS PACE
(INTERLAGOS), SENDO 52 (CINQUENTA E DOIS) PORTÕES DA MARCA KOPRON, COM COBERTURA TOTAL,
CONTEMPLANDO O FORNECIMENTO DE TODA A MÃO- DE-OBRA, FERRAMENTAS E EQUIPA",1300000.0,Divulgada no PNCP,2025-06-23,2025-05-29,2025-06-02,2026-06-01
contratos,2025,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-2-000011/2025,,"AQUISIÇÃO DE 350 (TREZENTAS E CINQUENTA) UNIDADES DE POLTRONAS GIRATÓRIAS DE ESCRITÓRIO, CONFORME ESPECIFICAÇÕES TÉCNICAS DO TERMO DE REFERÊNCIA, ANEXO I DO EDITAL.",318500.0,Divulgada no PNCP,2025-06-23,2025-06-06,2025-06-06,2026-06-05
contratos,2025,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-2-000012/2025,,"AQUISIÇÃO DE 100 (CEM) POLTRONAS GIRATÓRIAS ERGONÔMICAS MODELO DIRETOR, COM ESPALDAR MÉDIO, CONFORME AS DISPOSIÇÕES DO TERMO DE REFERÊNCIA, ANEXO I DO EDITAL.",118500.0,Divulgada no PNCP,2025-06-24,2025-06-06,2025-06-06,2026-06-05
contratos,2025,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-2-000013/2025,,"AQUISIÇÃO DE 100 (CEM) UNIDADES DE CADEIRAS FIXAS COM ESPALDAR ALTO, REVESTIDAS EM TELA, CONFORME AS DISPOSIÇÕES DO TERMO DE REFERÊNCIA, ANEXO I DO EDITAL.",58000.0,Divulgada no PNCP,2025-06-24,2025-06-10,2025-06-10,2026-06-09
contratos,2025,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-2-000014/2025,,"AQUISIÇÃO DE MATERIAIS PERMANENTES (MESAS REBATÍVEIS), CONFORME ESPECIFICAÇÕES TÉCNICAS CONTIDAS NO TERMO DE REFERÊNCIA ANEXO I DO EDITAL.",223000.0,Divulgada no PNCP,2025-06-24,2025-06-17,2025-06-17,2026-06-16
contratos,2025,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-2-000015/2025,,"ITEM 01- AQUISIÇÃO DE 41 (QUARENTA E UM), SWITCH TP-LINK 24 PORTAS TL-SG2428P (COTA 75% AMPLA PARTICIPAÇÃO)",73576.14,Divulgada no PNCP,2025-06-26,2025-06-24,2025-06-24,2026-06-23
contratos,2025,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-2-000016/2025,,AQUISIÇÃO DE 13 (TREZE) UNIDADES DO SWITCH TP-LINK 24 PORTAS TL-SG2428P.,22100.0,Divulgada no PNCP,2025-10-08,2025-06-11,2025-06-11,2025-07-10
contratos,2025,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-2-000017/2025,,"PRESTAÇÃO DE SERVIÇOS CONTÍNUOS DE LIMPEZA, TRATAMENTO, MANUTENÇÃO CONTÍNUA DO ECOSSISTEMA AQUÁTICO E CONSERVAÇÃO DO ESPELHO D’ÁGUA, LOCALIZADO NO 14º ANDAR DO EDIFÍCIO MATARAZZO, INCLUINDO O FORNECIMENTO DE RAÇÃO, EQUIPAMENTOS, MÁQUINAS E INSUMOS NECESSÁRIOS PARA À EXECUÇÃO DAS ATIVIDADES.",23730.0,Divulgada no PNCP,2025-10-08,2025-07-28,2025-07-31,2026-07-30
contratos,2025,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-2-000018/2025,,"AQUISIÇÃO E INSTALAÇÃO DE POLTRONAS ERGONÔMICAS E ACESSÍVEIS, DE ACORDO COM AS ESPECIFICAÇÕES E QUANTITATIVOS PREVISTOS NO TERMO DE REFERÊNCIA",433399.95,Divulgada no PNCP,2025-10-08,2025-09-05,2025-09-05,2026-09-04
contratos,2025,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-2-000019/2025,,"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA FORNECIMENTO E INSTALAÇÃO DE CATRACAS ELETRÔNICAS E LEITORES DE BIOMETRIA FACIAL, INTEGRADOS AO SISTEMA DE CONTROLE DE
ACESSO, POR MEIO DE 06 (SEIS) PASSAGENS COM 850 MM DE LARGURA, COM PORTAS EM VIDRO TEMPERADO OU POLICARBONATO COM ESPESSURA DE 12 MM, CONFO",143800.0,Divulgada no PNCP,2025-10-10,2025-09-03,2025-09-03,2026-09-02
contratos,2025,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-2-000020/2025,,"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA, SOB O REGIME DE EMPREITADA POR PREÇO UNITÁRIO, PARA A PRESTAÇÃO DE SERVIÇOS DE VIGILÂNCIA E SEGURANÇA PATRIMONIAL, ARMADA
E DESARMADA NAS DEPENDÊNCIAS DO AUTÓDROMO MUNICIPAL JOSÉ CARLOS PACE - INTERLAGOS.",6959996.4,Divulgada no PNCP,2025-10-10,2025-09-05,2025-09-08,2026-09-07
contratos,2025,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-2-000021/2025,,"CONTRATAÇÃO DE SEGURO TOTAL COM ASSISTÊNCIA 24 (VINTE E QUATRO) HORAS, PARA OS 03 (TRÊS) VEÍCULOS DOADOS PELA SECRETARIA DE INFRAESTRUTURA E MEIO AMBIENTE DO ESTADO DE SÃO PAULO, CONFORME ESPECIFICAÇÕES DO TERMO DE REFERÊNCIA.",8547.0,Divulgada no PNCP,2025-10-10,2025-08-13,2025-08-13,2026-08-12
contratos,2025,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-2-000022/2025,,"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇOS DE TELEFONIA MÓVEL PESSOAL COM DADOS, MENSAGENS COM ACESSO À INTERNET, EM BANDA LARGA MÓVEL, SEM FIO COM DISPONIBILIZAÇÃO DE APARELHOS EM REGIME DE COMODATO, TIPO: CELULAR/SMARTPHONE, MODEM E SIM CARDS, CONFORME TERMO DE REFERÊNCIA.",144540.0,Divulgada no PNCP,2025-10-10,2025-09-10,2025-09-10,2026-09-09
contratos,2025,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-2-000023/2025,,"CONTRATAÇÃO DE SERVIÇOS PARA HOSPEDAGEM E MANUTENÇÃO EVOLUTIVA DO SISTEMA DE MONITORAMENTO E ACOMPANHAMENTO ESTRATÉGICO – SMAE"".",6000000.0,Divulgada no PNCP,2025-10-17,2025-09-30,2025-10-08,2027-04-08
contratos,2025,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-2-000024/2025,,PRESTAÇÃO DE SERVIÇOS DE MELHORIA CONTÍNUA DO MÓDULO DE TRANSFERÊNCIAS VOLUNTÁRIAS DO SISTEMA DE MONITORAMENTO E ACOMPANHAMENTO ESTRATÉGICO — SMAE.,4030740.0,Divulgada no PNCP,2025-10-17,2025-09-30,2025-10-09,2027-04-08
contratos,2025,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-2-000025/2025,,"AQUISIÇÃO DE LICENÇAS DE SOFTWARE, PARA UTILIZAÇÃO DAS EQUIPES PUBLICIDADE, IMPRENSA, FOTOGRAFIA, DAP, RELAÇÕES INSTITUCIONAIS, DESESTATIZAÇÃO, CGP, ATL PREAO, PROJETOS ESTRATÉGICOS, GABINETE DO PREFEITO, CASA CIVIL, SECLIMA, SEPLAN, GOVERNO ABERTO, AUTÓDROMO, INFORMATIVO DO PREFEITO E GABINETE DE S",264380.0,Divulgada no PNCP,2026-01-05,2025-09-19,2025-09-19,2026-09-18
contratos,2025,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-2-000026/2025,,"AQUISIÇÃO DE LICENÇAS DE SOFTWARE, PARA UTILIZAÇÃO DAS EQUIPES PUBLICIDADE, IMPRENSA, FOTOGRAFIA, DAP, RELAÇÕES INSTITUCIONAIS, DESESTATIZAÇÃO, CGP, ATL PREAO, PROJETOS ESTRATÉGICOS, GABINETE DO PREFEITO, CASA CIVIL, SECLIMA, SEPLAN, GOVERNO ABERTO, AUTÓDROMO, INFORMATIVO DO PREFEITO E GABINETE DE S",54718.0,Divulgada no PNCP,2026-01-05,2025-09-19,2025-09-19,2026-09-18
contratos,2025,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-2-000027/2025,,"AQUISIÇÃO DE LICENÇAS DE SOFTWARE, PARA UTILIZAÇÃO DAS EQUIPES PUBLICIDADE, IMPRENSA, FOTOGRAFIA, DAP, RELAÇÕES INSTITUCIONAIS, DESESTATIZAÇÃO, CGP, ATL PREAO, PROJETOS ESTRATÉGICOS, GABINETE DO PREFEITO, CASA CIVIL, SECLIMA, SEPLAN, GOVERNO ABERTO, AUTÓDROMO, INFORMATIVO DO PREFEITO E GABINETE DE S",145996.0,Divulgada no PNCP,2026-01-05,2025-09-19,2025-09-19,2026-09-18
contratos,2025,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-2-000028/2025,,"AQUISIÇÃO DE LICENÇAS DE SOFTWARE, PARA UTILIZAÇÃO DAS EQUIPES PUBLICIDADE, IMPRENSA, FOTOGRAFIA, DAP, RELAÇÕES INSTITUCIONAIS, DESESTATIZAÇÃO, CGP, ATL PREAO, PROJETOS ESTRATÉGICOS, GABINETE DO PREFEITO, CASA CIVIL, SECLIMA, SEPLAN, GOVERNO ABERTO, AUTÓDROMO, INFORMATIVO DO PREFEITO E GABINETE DE S",21500.0,Divulgada no PNCP,2026-01-05,2025-09-19,2025-09-19,2026-09-18
contratos,2025,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-2-000029/2025,,"AQUISIÇÃO DE LICENÇAS DE SOFTWARE, PARA UTILIZAÇÃO DAS EQUIPES PUBLICIDADE, IMPRENSA, FOTOGRAFIA, DAP, RELAÇÕES INSTITUCIONAIS, DESESTATIZAÇÃO, CGP, ATL PREAO, PROJETOS ESTRATÉGICOS, GABINETE DO PREFEITO, CASA CIVIL, SECLIMA, SEPLAN, GOVERNO ABERTO, AUTÓDROMO, INFORMATIVO DO PREFEITO E GABINETE DE S",14750.0,Divulgada no PNCP,2026-01-05,2025-09-19,2025-09-19,2026-09-18
contratos,2025,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-2-000030/2025,,"AQUISIÇÃO DE LICENÇAS DE SOFTWARE, PARA UTILIZAÇÃO DAS EQUIPES PUBLICIDADE, IMPRENSA, FOTOGRAFIA, DAP, RELAÇÕES INSTITUCIONAIS, DESESTATIZAÇÃO, CGP, ATL PREAO, PROJETOS ESTRATÉGICOS, GABINETE DO PREFEITO, CASA CIVIL, SECLIMA, SEPLAN, GOVERNO ABERTO, AUTÓDROMO, INFORMATIVO DO PREFEITO E GABINETE DE S",5062.5,Divulgada no PNCP,2026-01-05,2025-09-19,2025-09-19,2026-09-18
contratos,2025,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-2-000031/2025,,"AQUISIÇÃO DE LICENÇAS DE SOFTWARE, PARA UTILIZAÇÃO DAS EQUIPES PUBLICIDADE, IMPRENSA, FOTOGRAFIA, DAP, RELAÇÕES INSTITUCIONAIS, DESESTATIZAÇÃO, CGP, ATL PREAO, PROJETOS ESTRATÉGICOS, GABINETE DO PREFEITO, CASA CIVIL, SECLIMA, SEPLAN, GOVERNO ABERTO, AUTÓDROMO, INFORMATIVO DO PREFEITO E GABINETE DE S",22808.0,Divulgada no PNCP,2026-01-05,2025-09-19,2025-09-19,2026-09-18
contratos,2025,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-2-000032/2025,,"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM PATRIMÔNIO CULTURAL E ARQUITETÔNICO PARA A EXECUÇÃO DOS SERVIÇOS DE RESTAURO DO PISO DE MADEIRA DA GALERIA DE ARTE, NO 2°, 3º, DO 5º AO 12° E NO 14° PAVIMENTO DO EDIFÍCIO MATARAZZO, BEM COMO DOS ELEMENTOS EM LATÃO PRESENTES NAS ESQUADRIAS DE MADEIRA, CORRIMÃOS",395000.0,Divulgada no PNCP,2026-01-05,2025-09-23,2025-10-06,2026-10-05
contratos,2025,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-2-000033/2025,,"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM PRODUÇÃO DE EVENTOS E LOCAÇÃO DE EQUIPAMENTOS PROFISSIONAIS DE SOM, VÍDEO E ILUMINAÇÃO, CONFORME TERMO DE REFERÊNCIA E DEMAIS ANEXOS DO EDITAL",898999.92,Divulgada no PNCP,2026-01-05,2025-10-09,2025-10-09,2026-10-08
contratos,2025,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-2-000034/2025,,"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA O FORNECIMENTO E INSTALAÇÃO DE PERSIANAS ROLÔ BLACKOUT E PERSIANAS DE BAMBU, DESTINADAS AO GABINETE DO PREFEITO, SITUADO NO 5º ANDAR.",45150.0,Divulgada no PNCP,2026-02-24,2025-10-14,2025-10-14,2025-10-30
contratos,2025,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-2-000035/2025,,"PRESTAÇÃO DE SERVIÇOS GRÁFICOS, COM O OBJETIVO DE ATENDER ÀS DEMANDAS DO GABINETE DO PREFEITO, DA SECRETARIA DO GOVERNO MUNICIPAL E DE SUAS RESPECTIVAS UNIDADES, CONFORME AS ESPECIFICAÇÕES TÉCNICAS E QUANTIDADES DETALHADAS NO QUADRO DE MATERIAL",863500.0,Divulgada no PNCP,2026-02-25,2025-10-22,2025-10-22,2026-10-22
contratos,2025,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-2-000036/2025,,"DESENVOLVIMENTO DE PLATAFORMA DE COMUNICAÇÃO INTERSETORIAL PARA REGISTRO DE CASOS E ALERTAS, VISANDO À DIGITALIZAÇÃO DOS PROTOCOLOS INTEGRADOS DE ATENÇÃO ÀS CRIANÇAS ESTABELECIDOS PELA POLÍTICA MUNICIPAL PELA PRIMEIRA INFÂNCIA E SEUS PLANOS.",1241864.52,Divulgada no PNCP,2026-02-25,2025-01-30,2025-02-01,2026-02-02
contratos,2025,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-2-000037/2025,,"CONTRATAÇÃO DIRETA DE EMPRESA, OBJETIVANDO A PRESTAÇÃO DE SERVIÇOS NECESSÁRIOS À REALIZAÇÃO DA FIA WEC 6 HORAS DE SÃO PAULO COM VIABILIZAÇÃO DE INFRAESTRUTURA CONSTITUÍDA POR EQUIPAMENTOS, PRODUTOS, PESSOAL TÉCNICO, OPERACIONAL, APOIO LOGÍSTICO.",20000000.0,Divulgada no PNCP,2026-02-25,2025-04-22,2025-04-22,2026-04-21
contratos,2025,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-2-000038/2025,,"CONTRATAÇÃO DE EMPRESA PARA PRESTAÇÃO DE SERVIÇO TÉCNICO ESPECIALIZADO DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO E DE CONSULTORIA, ABRANGENDO MANUTENÇÃO, SUSTENTAÇÃO E DESENVOLVIMENTO DOS SISTEMAS DE INFORMAÇÃO CORPORATIVOS, REDES E CONECTIVIDADE, TELECOMUNICAÇÕES, GERENCIAMENTO DE CONTRATAÇÕES DE T",25757866.28,Divulgada no PNCP,2026-02-25,2025-04-30,2025-04-30,2026-04-29
contratos,2025,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-2-000039/2025,,"CONTRATAÇÃO DE UMA ASSINATURA DE BANCO DE DADOS DE LEGISLAÇÃO, JURISPRUDÊNCIA, ACÓRDÃOS DO TRIBUNAL DE CONTAS E ARTIGOS DOUTRINÁRIOS AO TEMA COMPRAS PÚBLICAS, LICITAÇÕES, CONTRATOS E ASSUNTOS CORRELATOS - PLATAFORMA ZÊNITE FÁCIL, COM 03 (TRÊS) ACESSOS SIMULTÂNEOS.",13500.0,Divulgada no PNCP,2026-02-26,2025-06-26,2025-06-26,2026-06-25
contratos,2025,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-2-000040/2025,,"CONTRATAÇÃO DE 01 (UMA) LICENÇA DE ACESSO AO SISTEMA DE PESQUISA E COMPARAÇÃO DE PREÇOS PRATICADOS PELA ADMINISTRAÇÃO PÚBLICA, DENOMINADA BANCO DE PREÇOS",12300.0,Divulgada no PNCP,2026-02-26,2025-07-08,2025-07-08,2026-07-07
