exercicio,anexo,cod_conta,conta,coluna,valor,instituicao,uf
2024,DCA-Anexo I-E,TotalDespesas,12.122 - Administração Geral,Despesas Empenhadas,1538197.55,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,FU12 - Demais Subfunções,Despesas Empenhadas,75677052.63,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,13 - Cultura,Despesas Empenhadas,19906814.59,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,"13.391 - Patrimônio Histórico, Artístico e Arqueológico",Despesas Empenhadas,1631541.25,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,13.392 - Difusão Cultural,Despesas Empenhadas,18225273.34,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,FU13 - Demais Subfunções,Despesas Empenhadas,50000,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,15 - Urbanismo,Despesas Empenhadas,285743998.95,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,15.451 - Infraestrutura Urbana,Despesas Empenhadas,161144004.28,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,15.452 - Serviços Urbanos,Despesas Empenhadas,124599994.67,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,16 - Habitação,Despesas Empenhadas,4684947.53,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,16.482 - Habitação Urbana,Despesas Empenhadas,30053.22,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,16.122 - Administração Geral,Despesas Empenhadas,4654894.31,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,17 - Saneamento,Despesas Empenhadas,611422519.02,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,17.512 - Saneamento Básico Urbano,Despesas Empenhadas,611422519.02,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,18 - Gestão Ambiental,Despesas Empenhadas,25894672.01,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,18.541 - Preservação e Conservação Ambiental,Despesas Empenhadas,8243836.18,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,18.542 - Controle Ambiental,Despesas Empenhadas,4614271.3,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,18.543 - Recuperação de Áreas Degradadas,Despesas Empenhadas,5000,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,18.122 - Administração Geral,Despesas Empenhadas,13031564.53,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,19 - Ciência e Tecnologia,Despesas Empenhadas,7675995.13,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,19.122 - Administração Geral,Despesas Empenhadas,7675995.13,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,23 - Comércio e Serviços,Despesas Empenhadas,5750123.55,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,23.691 - Promoção Comercial,Despesas Empenhadas,749638.87,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,23.695 - Turismo,Despesas Empenhadas,248163.49,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,23.122 - Administração Geral,Despesas Empenhadas,4752321.19,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,24 - Comunicações,Despesas Empenhadas,4187207.8,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,FU24 - Demais Subfunções,Despesas Empenhadas,4187207.8,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,26 - Transporte,Despesas Empenhadas,575573054.28,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,FU26 - Demais Subfunções,Despesas Empenhadas,575573054.28,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,27 - Desporto e Lazer,Despesas Empenhadas,25804575.17,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,27.812 - Desporto Comunitário,Despesas Empenhadas,25804575.17,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,Despesas Intraorçamentárias,Despesas Empenhadas,266261478.88,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,Despesas Exceto Intraorçamentárias,Despesas Liquidadas,4843572469.54,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,01 - Legislativa,Despesas Liquidadas,60293077.65,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,01.031 - Ação Legislativa,Despesas Liquidadas,60293077.65,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,03 - Essencial à Justiça,Despesas Liquidadas,25378882.25,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,03.092 - Representação Judicial e Extrajudicial,Despesas Liquidadas,25378882.25,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,04 - Administração,Despesas Liquidadas,580771104.89,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,04.122 - Administração Geral,Despesas Liquidadas,359671006.87,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,04.123 - Administração Financeira,Despesas Liquidadas,32881380.89,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,04.125 - Normatização e Fiscalização,Despesas Liquidadas,389021.1,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,04.126 - Tecnologia da Informação,Despesas Liquidadas,3691548.14,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,04.128 - Formação de Recursos Humanos,Despesas Liquidadas,437495.95,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,FU04 - Demais Subfunções,Despesas Liquidadas,183700651.94,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,06 - Segurança Pública,Despesas Liquidadas,60359689.39,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,06.181 - Policiamento,Despesas Liquidadas,6503777.63,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,06.182 - Defesa Civil,Despesas Liquidadas,47187.35,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,06.183 - Informação e Inteligência,Despesas Liquidadas,17459.88,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,06.122 - Administração Geral,Despesas Liquidadas,53552922.79,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,FU06 - Demais Subfunções,Despesas Liquidadas,238341.74,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,08 - Assistência Social,Despesas Liquidadas,74499010.63,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,08.241 - Assistência ao Idoso,Despesas Liquidadas,355395.64,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,08.242 - Assistência à Pessoa com Deficiência,Despesas Liquidadas,140000,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,08.243 - Assistência à Criança e ao Adolescente,Despesas Liquidadas,2838859.61,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,08.244 - Assistência Comunitária,Despesas Liquidadas,71164755.38,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,09 - Previdência Social,Despesas Liquidadas,583085818.56,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,09.272 - Previdência do Regime Estatutário,Despesas Liquidadas,574853898.36,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,09.122 - Administração Geral,Despesas Liquidadas,8231920.2,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,10 - Saúde,Despesas Liquidadas,992556532.14,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,10.301 - Atenção Básica,Despesas Liquidadas,258241633.95,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,10.302 - Assistência Hospitalar e Ambulatorial,Despesas Liquidadas,647906699.35,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,10.303 - Suporte Profilático e Terapêutico,Despesas Liquidadas,12449636.6,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,10.304 - Vigilância Sanitária,Despesas Liquidadas,2181760.74,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,10.305 - Vigilância Epidemiológica,Despesas Liquidadas,31308862.39,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,10.122 - Administração Geral,Despesas Liquidadas,40467939.11,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,11 - Trabalho,Despesas Liquidadas,82580,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,11.333 - Empregabilidade,Despesas Liquidadas,82580,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,12 - Educação,Despesas Liquidadas,956806757.41,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,12.361 - Ensino Fundamental,Despesas Liquidadas,511163164.07,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,12.364 - Ensino Superior,Despesas Liquidadas,15620.7,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,12.365 - Educação Infantil,Despesas Liquidadas,337915847.98,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,12.367 - Educação Especial,Despesas Liquidadas,32513121.15,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,12.122 - Administração Geral,Despesas Liquidadas,1538197.55,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,FU12 - Demais Subfunções,Despesas Liquidadas,73660805.96,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,13 - Cultura,Despesas Liquidadas,18610006.64,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,"13.391 - Patrimônio Histórico, Artístico e Arqueológico",Despesas Liquidadas,1374706.5,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,13.392 - Difusão Cultural,Despesas Liquidadas,17185300.14,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,FU13 - Demais Subfunções,Despesas Liquidadas,50000,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,15 - Urbanismo,Despesas Liquidadas,262366683.52,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,15.451 - Infraestrutura Urbana,Despesas Liquidadas,160657970.12,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,15.452 - Serviços Urbanos,Despesas Liquidadas,101708713.4,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,16 - Habitação,Despesas Liquidadas,4628146.54,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,16.482 - Habitação Urbana,Despesas Liquidadas,29537.18,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,16.122 - Administração Geral,Despesas Liquidadas,4598609.36,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,17 - Saneamento,Despesas Liquidadas,583264353.41,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,17.512 - Saneamento Básico Urbano,Despesas Liquidadas,583264353.41,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,18 - Gestão Ambiental,Despesas Liquidadas,24754476.79,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,18.541 - Preservação e Conservação Ambiental,Despesas Liquidadas,7641132.03,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,18.542 - Controle Ambiental,Despesas Liquidadas,4098327.32,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,18.543 - Recuperação de Áreas Degradadas,Despesas Liquidadas,5000,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,18.122 - Administração Geral,Despesas Liquidadas,13010017.44,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,19 - Ciência e Tecnologia,Despesas Liquidadas,7572278.91,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,19.122 - Administração Geral,Despesas Liquidadas,7572278.91,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,23 - Comércio e Serviços,Despesas Liquidadas,5369844.31,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,23.691 - Promoção Comercial,Despesas Liquidadas,662477.63,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,23.695 - Turismo,Despesas Liquidadas,91823.03,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,23.122 - Administração Geral,Despesas Liquidadas,4615543.65,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,24 - Comunicações,Despesas Liquidadas,3912625.24,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,FU24 - Demais Subfunções,Despesas Liquidadas,3912625.24,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,26 - Transporte,Despesas Liquidadas,575181436.31,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,FU26 - Demais Subfunções,Despesas Liquidadas,575181436.31,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,27 - Desporto e Lazer,Despesas Liquidadas,24079164.95,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,27.812 - Desporto Comunitário,Despesas Liquidadas,24079164.95,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,Despesas Intraorçamentárias,Despesas Liquidadas,265205558.53,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,Despesas Exceto Intraorçamentárias,Despesas Pagas,4833312887.35,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,01 - Legislativa,Despesas Pagas,59152804.15,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,01.031 - Ação Legislativa,Despesas Pagas,59152804.15,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,03 - Essencial à Justiça,Despesas Pagas,25378036.05,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,03.092 - Representação Judicial e Extrajudicial,Despesas Pagas,25378036.05,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,04 - Administração,Despesas Pagas,578441646.7,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,04.122 - Administração Geral,Despesas Pagas,357405796.43,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,04.123 - Administração Financeira,Despesas Pagas,32817133.14,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,04.125 - Normatização e Fiscalização,Despesas Pagas,389021.1,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,04.126 - Tecnologia da Informação,Despesas Pagas,3691548.14,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,04.128 - Formação de Recursos Humanos,Despesas Pagas,437495.95,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,FU04 - Demais Subfunções,Despesas Pagas,183700651.94,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,06 - Segurança Pública,Despesas Pagas,60323591.1,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,06.181 - Policiamento,Despesas Pagas,6503777.63,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,06.182 - Defesa Civil,Despesas Pagas,47187.35,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,06.183 - Informação e Inteligência,Despesas Pagas,17459.88,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,06.122 - Administração Geral,Despesas Pagas,53516824.5,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,FU06 - Demais Subfunções,Despesas Pagas,238341.74,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,08 - Assistência Social,Despesas Pagas,74031785.3,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,08.241 - Assistência ao Idoso,Despesas Pagas,355395.64,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,08.242 - Assistência à Pessoa com Deficiência,Despesas Pagas,140000,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,08.243 - Assistência à Criança e ao Adolescente,Despesas Pagas,2838859.61,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,08.244 - Assistência Comunitária,Despesas Pagas,70697530.05,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,09 - Previdência Social,Despesas Pagas,582805058.7,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,09.272 - Previdência do Regime Estatutário,Despesas Pagas,574832617.35,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,09.122 - Administração Geral,Despesas Pagas,7972441.35,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,10 - Saúde,Despesas Pagas,991506700.51,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,10.301 - Atenção Básica,Despesas Pagas,257933944.77,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,10.302 - Assistência Hospitalar e Ambulatorial,Despesas Pagas,647171466.43,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,10.303 - Suporte Profilático e Terapêutico,Despesas Pagas,12449636.6,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,10.304 - Vigilância Sanitária,Despesas Pagas,2181760.74,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,10.305 - Vigilância Epidemiológica,Despesas Pagas,31308862.39,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,10.122 - Administração Geral,Despesas Pagas,40461029.58,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,11 - Trabalho,Despesas Pagas,82580,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,11.333 - Empregabilidade,Despesas Pagas,82580,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,12 - Educação,Despesas Pagas,955643493.04,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,12.361 - Ensino Fundamental,Despesas Pagas,510426143.63,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,12.364 - Ensino Superior,Despesas Pagas,15620.7,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,12.365 - Educação Infantil,Despesas Pagas,337744163.93,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,12.367 - Educação Especial,Despesas Pagas,32378458.65,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,12.122 - Administração Geral,Despesas Pagas,1418300.17,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,FU12 - Demais Subfunções,Despesas Pagas,73660805.96,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,13 - Cultura,Despesas Pagas,18590113.09,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,"13.391 - Patrimônio Histórico, Artístico e Arqueológico",Despesas Pagas,1374706.5,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,13.392 - Difusão Cultural,Despesas Pagas,17165406.59,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,FU13 - Demais Subfunções,Despesas Pagas,50000,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,15 - Urbanismo,Despesas Pagas,262366683.52,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,15.451 - Infraestrutura Urbana,Despesas Pagas,160657970.12,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,15.452 - Serviços Urbanos,Despesas Pagas,101708713.4,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,16 - Habitação,Despesas Pagas,4619717.92,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,16.482 - Habitação Urbana,Despesas Pagas,29537.18,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,16.122 - Administração Geral,Despesas Pagas,4590180.74,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,17 - Saneamento,Despesas Pagas,579860082.37,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,17.512 - Saneamento Básico Urbano,Despesas Pagas,579860082.37,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,18 - Gestão Ambiental,Despesas Pagas,24737245.72,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,18.541 - Preservação e Conservação Ambiental,Despesas Pagas,7641132.03,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,18.542 - Controle Ambiental,Despesas Pagas,4098108.13,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,18.543 - Recuperação de Áreas Degradadas,Despesas Pagas,5000,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,18.122 - Administração Geral,Despesas Pagas,12993005.56,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,19 - Ciência e Tecnologia,Despesas Pagas,7554798.16,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,19.122 - Administração Geral,Despesas Pagas,7554798.16,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,23 - Comércio e Serviços,Despesas Pagas,5352824.12,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,23.691 - Promoção Comercial,Despesas Pagas,662477.63,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,23.695 - Turismo,Despesas Pagas,91823.03,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,23.122 - Administração Geral,Despesas Pagas,4598523.46,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,24 - Comunicações,Despesas Pagas,3890056.02,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,FU24 - Demais Subfunções,Despesas Pagas,3890056.02,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,26 - Transporte,Despesas Pagas,574912922.47,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,FU26 - Demais Subfunções,Despesas Pagas,574912922.47,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,27 - Desporto e Lazer,Despesas Pagas,24062748.41,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,27.812 - Desporto Comunitário,Despesas Pagas,24062748.41,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,Despesas Intraorçamentárias,Despesas Pagas,230508051.39,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,Despesas Exceto Intraorçamentárias,Inscrição de Restos a Pagar Não Processados,151442034.05,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,01 - Legislativa,Inscrição de Restos a Pagar Não Processados,658022.95,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,01.031 - Ação Legislativa,Inscrição de Restos a Pagar Não Processados,658022.95,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,03 - Essencial à Justiça,Inscrição de Restos a Pagar Não Processados,146785.48,Prefeitura Municipal de Sorocaba - SP,SP
2024,DCA-Anexo I-E,TotalDespesas,03.092 - Representação Judicial e Extrajudicial,Inscrição de Restos a Pagar Não Processados,146785.48,Prefeitura Municipal de Sorocaba - SP,SP
